Дата,Средне-взвешенная цена за лот,Расчетная цена,Цена первой сделки,Максим. цена,Миним. цена,Цена последней сделки,Изменение,"Объем последней сделки, контр.",Число сделок,"Объем торгов, руб.","Объем торгов, контр.","Объем открытых позиций, руб.","Объем открытых позиций, контр.",
19.02.2021,74890,74924,74977,75054,74741,74899,-0.21,1,8041,2807785024,37492,24287813384,324166,
20.02.2021,74979,74993,74934,75164,74815,74993,0.13,5,4100,1382678425,18441,24888076896,331872,
22.02.2021,75597,75303,75033,75998,75027,75272,0.37,15,15459,4364389099,57733,25492776408,338536,
24.02.2021,74667,74692,75338,75386,74348,74680,-0.79,8,16296,4831311865,64698,27867585200,373100,
25.02.2021,74571,74943,74724,75020,74277,74899,0.29,2,15589,4659668188,62486,30547366344,407608,
26.02.2021,75459,75641,75033,75848,75026,75622,0.96,1,26568,7242914967,95985,30791333152,407072,
01.03.2021,75139,74910,75552,75680,74827,74894,-0.96,1,24308,6123306230,81468,32857323840,438624,
02.03.2021,74974,74863,74895,75630,74505,74876,-0.02,1,31170,9286942453,123869,36256899530,484310,
03.03.2021,74606,74912,74811,74949,74280,74929,0.07,1,27299,6794294978,91069,39615712960,528830,
04.03.2021,74629,74469,74820,74929,74382,74470,-0.61,2,22369,5900758899,79067,42119070648,565592,
05.03.2021,75210,75193,74450,75860,74201,75215,1.00,1,66002,15643186319,207993,42124772846,560222,
09.03.2021,74961,74705,75268,75444,74619,74708,-0.67,5,42135,10108084017,134845,44641765670,597574,
10.03.2021,74723,74594,74740,74974,74424,74576,-0.18,1,39495,10864508675,145397,48471479576,649804,
11.03.2021,74433,74284,74556,74693,74210,74309,-0.36,1,47593,14559815603,195609,52843111944,711366,
12.03.2021,74277,74231,74252,74540,74013,74220,-0.12,1,77418,24473238531,329482,58126139164,783044,
15.03.2021,73969,73938,74200,74267,73745,73935,-0.38,1,111407,40014406019,540962,78001188852,1054954,
16.03.2021,73628,73628,73916,73916,73337,73635,-0.41,2,134139,50849280130,690643,98237864488,1334246,
17.03.2021,74331,74726,73587,74798,73507,74743,1.50,25,369327,153110823881,2059911,131987935992,1766292,
18.03.2021,74646,74975,74790,75095,74216,74977,0.31,1,635218,274734302697,3680490,154634887850,2062486,
19.03.2021,74899,74956,74974,75278,74521,74977,,2,706864,291589296807,3893095,144021657696,1921416,
22.03.2021,75312,75622,74992,75730,74855,75605,0.84,1,581232,271713733342,3607827,182554684124,2414042,
23.03.2021,76537,76931,75625,77147,75587,76903,1.72,2,799454,363492499749,4749208,191013672382,2482922,
24.03.2021,77024,77228,76896,77837,76503,77207,0.40,1,837957,354335620097,4600331,179868182312,2329054,
25.03.2021,77017,77214,77221,77490,76536,77230,0.03,5,811451,322830969013,4191688,181684696428,2353002,
26.03.2021,76727,76646,77226,77280,76362,76645,-0.76,4,743933,289212827215,3769398,189932773592,2478052,
29.03.2021,76658,76516,76636,76892,76411,76548,-0.13,3,533969,198520844124,2589690,189771157400,2480150,
30.03.2021,76609,76829,76537,76965,76137,76800,0.33,5,593432,258003357174,3367776,214515326506,2792114,
31.03.2021,76313,76254,76826,76852,75963,76257,-0.71,1,584045,259868062945,3405306,208556825112,2735028,
01.04.2021,76741,77024,76281,77187,76230,77040,1.03,7,637975,277970817645,3622180,209851117760,2724490,
02.04.2021,76947,77153,77075,77250,76643,77142,0.13,2,395064,167008917057,2170439,203350464734,2635678,
05.04.2021,77089,76871,77175,77462,76690,76850,-0.38,1,471099,201821750697,2618052,195774447832,2546792,
06.04.2021,77410,77890,76874,78049,76870,77882,1.34,4,726718,292411055530,3777454,217447226580,2791722,
07.04.2021,78240,77816,77862,78769,77560,77777,-0.14,1,969387,389132033496,4973543,210348631664,2703154,
08.04.2021,77704,77435,77768,78097,77312,77435,-0.44,1,828465,312975465512,4027781,208210015660,2688836,
09.04.2021,77878,78082,77450,78178,77347,78075,0.83,8,641780,247888549059,3183029,220298993160,2821380,
12.04.2021,78064,78148,78096,78457,77750,78155,0.10,11,675924,268639011263,3441276,206640504560,2644220,
13.04.2021,77672,76778,78135,78249,76534,76711,-1.85,1,754364,295898903107,3809596,208737884160,2718720,
14.04.2021,76419,76220,76879,76927,76095,76216,-0.64,4,746032,266055252684,3481521,201324001880,2641354,
15.04.2021,77325,76889,76224,78190,76217,76886,0.88,1,1296232,497643240345,6435750,188412496272,2450448,
16.04.2021,76423,76312,76854,77190,75923,76320,-0.74,75,808169,280473624611,3670019,191122488256,2504488,
19.04.2021,76774,76921,76335,77028,76309,76914,0.78,1,679919,217579991225,2834029,196230086260,2551060,
20.04.2021,77059,77456,76907,77648,76497,77484,0.74,2,824274,304428953294,3950579,207756665824,2682254,
21.04.2021,77306,77183,77425,77643,76897,77199,-0.37,8,916315,299957395776,3880121,186188859632,2412304,
22.04.2021,76638,76183,77222,77358,76000,76152,-1.36,4,833992,298556072706,3895687,188399187706,2472982,
23.04.2021,75629,75488,76150,76214,75200,75522,-0.83,1,812241,290369392753,3839407,193198854016,2559332,
26.04.2021,75425,75345,75540,76107,75147,75333,-0.25,1,597520,225742059284,2992917,187311437250,2486050,
27.04.2021,75462,75332,75363,75695,75308,75348,0.02,1,539148,191758716963,2541118,180769981808,2399644,
28.04.2021,75279,75166,75360,75524,75039,75183,-0.22,12,527179,191184715081,2539698,195593808228,2602158,
29.04.2021,74931,75005,75160,75342,74676,74990,-0.26,40,578208,210122687085,2804204,187774717480,2503496,
30.04.2021,75381,75600,75025,75656,74914,75620,0.84,2,623656,277002983994,3674518,210783686400,2788144,
04.05.2021,75477,75387,75620,75798,75119,75385,-0.31,2,567439,221161270154,2930188,178059570780,2361940,
05.05.2021,75204,75165,75418,75495,74993,75152,-0.31,5,425607,158797321677,2111562,184183564350,2450390,
06.05.2021,74968,74705,75146,75324,74649,74692,-0.61,5,441390,169965969458,2267164,185140355630,2478286,
07.05.2021,74416,74008,74720,74740,73955,74000,-0.93,1,536024,193278482804,2597287,187435029056,2532632,
10.05.2021,74276,74510,73972,74614,73874,74505,0.68,12,379969,169263623605,2278837,177482521960,2381996,
11.05.2021,74474,74437,74493,74799,74180,74469,-0.05,1,538499,201832297112,2710105,177541921810,2385130,
