Дата,Средне-взвешенная цена за лот,Расчетная цена,Цена первой сделки,Максим. цена,Миним. цена,Цена последней сделки,Изменение,"Объем последней сделки, контр.",Число сделок,"Объем торгов, руб.","Объем торгов, контр.","Объем открытых позиций, руб.","Объем открытых позиций, контр.",
05.02.2021,140482,141280,138240,141370,137920,141270,2.03,2,1511,500458476,2385,1252427666,5934,
08.02.2021,143241,144430,141430,144550,141220,144470,2.26,1,1098,360363510,1694,1364221336,6360,
09.02.2021,144451,144070,144390,145760,143630,144060,-0.28,1,1216,383593847,1793,1359624672,6372,
10.02.2021,144216,143280,143750,145350,143000,143000,-0.74,2,1811,651198713,3056,1451881325,6858,
11.02.2021,143768,144400,143270,144680,143100,144400,0.98,1,1643,598902651,2830,1701316153,8004,
12.02.2021,142417,144620,144410,144780,140700,144550,0.10,2,3610,1203360394,5713,1972507690,9222,
15.02.2021,146685,148010,144850,148330,144640,147960,2.36,1,2091,704160323,3273,2249647295,10362,
16.02.2021,148083,148110,148110,149610,146720,147940,-0.01,1,3154,1592968389,7301,3913526503,17940,
17.02.2021,146636,144780,148130,148390,144200,144830,-2.10,6,2544,919964109,4232,3996850288,18622,
18.02.2021,144985,143380,144760,146500,142730,143260,-1.08,6,2172,802807787,3736,4278603254,20134,
19.02.2021,143838,145680,143500,145730,142500,145630,1.65,1,2349,844143385,3968,4564443395,21184,
20.02.2021,145019,145050,145630,145890,144400,145050,-0.40,1,644,199745244,930,4503618553,20964,
22.02.2021,143164,144070,144840,145870,141810,144070,-0.68,2,3003,1084103289,5091,4588429816,21414,
24.02.2021,144327,143370,143900,145290,142880,143380,-0.48,1,2120,744689393,3498,4763328670,22524,
25.02.2021,144085,143720,143250,145450,142720,143740,0.25,1,2885,1104987135,5179,4908035007,23062,
26.02.2021,140696,139320,143210,143380,138590,139310,-3.08,2,6691,2540922821,12066,5307984823,25456,
01.03.2021,141054,141930,139570,142410,138900,141950,1.90,1,5624,1996630311,9560,6006549887,28582,
02.03.2021,142137,143100,142320,143790,140450,143110,0.82,1,6686,2336850597,11132,6699194474,31698,
03.03.2021,144443,143480,143410,145750,142730,143520,0.29,2,7732,2752524776,12879,7050064377,33208,
04.03.2021,143109,143830,143570,144330,141810,143850,0.23,2,8720,2941931448,13952,6990835433,32988,
05.03.2021,141873,142570,143900,145150,139600,142660,-0.83,4,15644,5753932106,27313,7008518350,33106,
09.03.2021,145061,146360,142550,146770,141700,146370,2.60,1,14723,5782111137,26979,7395293430,34200,
10.03.2021,146461,145720,146230,147600,145310,145750,-0.42,1,12182,4154996005,19204,7248878396,33674,
11.03.2021,147047,148200,145760,148290,145460,148190,1.67,1,13066,4383595872,20266,8273731832,37952,
12.03.2021,149007,149700,148330,149970,148030,149700,1.02,1,20418,7470943783,34109,11635004068,52874,
15.03.2021,152017,152220,149810,153000,149690,152220,1.68,1,39484,15369934050,69120,16646274666,74760,
16.03.2021,152520,153220,152500,153890,151350,153190,0.64,3,74107,33926578497,152658,30280092892,135696,
17.03.2021,149089,147260,153410,153620,146600,147240,-3.88,1,188907,87303840796,396495,57162504799,262784,
18.03.2021,147780,146700,147110,149870,146310,146730,-0.35,2,361975,172640122917,786668,66580508918,305620,
19.03.2021,145511,145490,146850,147100,143500,145600,-0.77,1,405071,196710545993,910909,68499375625,317246,
22.03.2021,145040,144500,145460,145950,143740,144470,-0.78,1,256151,124830502014,575273,69812625279,322930,
23.03.2021,142129,141420,144410,144890,140270,141490,-2.06,1,331236,165448422416,765855,71412930852,332224,
24.03.2021,141115,141890,141350,142490,139340,141940,0.32,1,316422,150619635235,698764,72299515047,333584,
25.03.2021,141039,139840,141970,142850,139210,139800,-1.51,1,332755,157582797933,730179,72942007209,340884,
26.03.2021,142385,143040,139970,143600,139970,143090,2.35,1,268672,131148782190,607293,72376322322,333608,
29.03.2021,144002,144560,143140,144880,142320,144500,0.98,2,260451,124738953610,571334,74537788270,340084,
30.03.2021,144364,143740,144590,145800,143130,143890,-0.42,1,275570,131859173817,600868,73557308582,336648,
31.03.2021,144874,145790,143700,146250,143410,145760,1.30,3,210583,102921569832,470173,78640257604,356992,
01.04.2021,145298,143620,145750,146970,143390,143600,-1.48,1,295699,148836337349,671198,71498393646,326198,
02.04.2021,144541,144870,143660,145300,143440,144980,0.96,1,151489,74466152435,337026,72613464108,327894,
05.04.2021,143446,143660,144830,145000,142400,143740,-0.86,1,188044,91639817639,419506,74000172820,338176,
06.04.2021,142153,140590,143600,144320,140110,140520,-2.24,1,303190,145814230332,663993,74058306941,340906,
07.04.2021,140006,140660,140460,141570,138040,140720,0.14,1,343103,157747884614,730781,68864258183,317550,
08.04.2021,141332,141730,140750,142450,140120,141730,0.72,1,272475,124041596481,572327,70273544898,323326,
09.04.2021,140270,139450,141690,142000,139130,139440,-1.62,1,222232,103223441645,475736,73318795961,339898,
12.04.2021,140441,140870,139480,142120,137730,140970,1.10,1,303990,152240902629,699816,82669465403,378852,
13.04.2021,141743,143740,141000,144300,140710,143870,2.06,1,278527,129802475874,596821,90627233122,410906,
14.04.2021,145436,146290,143800,146430,143520,146250,1.65,1,288507,134404360001,611485,91676709696,414656,
15.04.2021,143571,144660,146100,146490,141110,144660,-1.09,1,408537,185025553618,844280,87921123810,398172,
16.04.2021,146073,147120,144700,147260,144140,147160,1.73,1,257538,118464197331,534898,89945836815,403238,
19.04.2021,145936,144680,147060,147240,144610,144780,-1.62,1,234011,109831057228,493248,83854694311,379858,
20.04.2021,144319,142540,144780,146370,142310,142530,-1.55,1,306383,147954469648,666334,87051772164,396944,
21.04.2021,143428,144220,142660,144530,142140,144140,1.13,2,300257,135146806872,615257,85204269468,385764,
22.04.2021,145844,147710,144120,147770,143860,147710,2.48,1,306025,138213420837,625664,95001220349,424618,
23.04.2021,148035,148450,147750,149090,146760,148370,0.45,1,266023,121958352411,549726,94706472516,425690,
26.04.2021,148881,149530,148380,149660,148000,149500,0.76,15,209826,95263576861,427498,98310113773,439256,
27.04.2021,149149,148890,149500,149900,147900,148850,-0.44,3,230177,116589821881,522207,96214504685,431680,
28.04.2021,148278,148520,148800,149260,147240,148480,-0.25,21,234358,119775827588,540794,90419555200,407502,
29.04.2021,149083,147980,148380,150570,147530,148030,-0.30,1,276208,133070413515,599270,92075076186,417744,
30.04.2021,146909,146060,148000,148740,145610,145960,-1.40,1,268576,124029494339,561718,91238055553,415560,
04.05.2021,147430,147820,145950,148530,145720,147770,1.24,1,221636,108417973061,489888,99418709099,448004,
05.05.2021,149731,151060,147710,151180,147360,151170,2.30,2,205941,100461656066,448689,113084738844,500624,
06.05.2021,151769,152830,151050,153040,150310,152830,1.10,3,209567,99677446802,441814,117974706525,519286,
07.05.2021,154046,155320,152840,155410,152640,155370,1.66,2,214480,101583648577,447702,124373722688,543646,
10.05.2021,155050,154660,155400,156080,154090,154630,-0.48,1,171900,79895427951,347504,119152110286,519556,
11.05.2021,153837,154340,154690,154960,152850,154330,-0.19,1,258659,118494526869,519959,118295789676,517394,
