moment,isin,name,contract_type,iz_fiz,clients_in_long,clients_in_short,short_position,long_position,change_prev_week_short_abs,change_prev_week_long_abs,change_prev_week_short_perc,change_prev_week_long_perc,
2021-02-16,Si,Опцион на Фьючерсный контракт на курс доллар США - российский рубль,C,1.0000,2048.0,918.00,309623,401012,15308,20325,0.05201,0.05339,
2021-02-16,Si,Фьючерсный контракт на курс доллар США - российский рубль,F,1.0000,18109,6984.0,265933,936878,-90414,70546,-0.25372,0.08143,
2021-02-16,Si,Опцион на Фьючерсный контракт на курс доллар США - российский рубль,C,,38.000,30.000,156609,65220,8803.0,3786.0,0.05956,0.06163,
2021-02-16,Si,Опцион на Фьючерсный контракт на курс доллар США - российский рубль,P,1.0000,1097.0,810.00,152512,220223,3609.0,2883.0,0.02424,0.01326,
2021-02-16,Si,Фьючерсный контракт на курс доллар США - российский рубль,F,,265.00,137.00,1309289,638344,34476,-126484,0.02704,-0.16538,
2021-02-16,Si,Опцион на Фьючерсный контракт на курс доллар США - российский рубль,P,,16.000,28.000,149333,81622,920.00,1646.0,0.00620,0.02058,
2021-02-16,GAZR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""",C,1.0000,160.00,138.00,12266,11471,-181.00,-455.00,-0.01454,-0.03815,
2021-02-16,GAZR,"Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""",F,,51.000,41.000,125626,24908,10307,-1088.0,0.08938,-0.04185,
2021-02-16,GAZR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""",P,,4.0000,5.0000,5920.0,215.00,44.000,-7.0000,0.00749,-0.03153,
2021-02-16,GAZR,"Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""",F,1.0000,2933.0,1735.0,39019,139737,-1120.0,10275,-0.02790,0.07937,
2021-02-16,GAZR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""",C,,11.000,6.0000,5635.0,6430.0,135.00,409.00,0.02455,0.06793,
2021-02-16,GAZR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""",P,1.0000,132.00,106.00,7991.0,13696,269.00,320.00,0.03484,0.02392,
2021-02-16,SNGR,"Фьючерсный контракт на обыкновенные акции ПАО ""Сургутнефтегаз""",F,,13.000,17.000,10028,1695.0,-345.00,-33.000,-0.03326,-0.01910,
2021-02-16,SNGR,"Фьючерсный контракт на обыкновенные акции ПАО ""Сургутнефтегаз""",F,1.0000,339.00,48.000,321.00,8654.0,-9.0000,-321.00,-0.02727,-0.03577,
2021-02-16,LKOH,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""",P,,2.0000,2.0000,792.00,668.00,11.000,,0.01408,,
2021-02-16,LKOH,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""",C,1.0000,99.000,98.000,6374.0,8604.0,84.000,84.000,0.01335,0.00986,
2021-02-16,LKOH,"Фьючерсный контракт на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""",F,,30.000,18.000,9751.0,5817.0,522.00,540.00,0.05656,0.10233,
2021-02-16,LKOH,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""",P,1.0000,14.000,20.000,621.00,745.00,-7.0000,4.0000,-0.01115,0.00540,
2021-02-16,LKOH,"Фьючерсный контракт на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""",F,1.0000,747.00,441.00,6787.0,10721,152.00,134.00,0.02291,0.01266,
2021-02-16,LKOH,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""",C,,2.0000,3.0000,5885.0,3655.0,24.000,24.000,0.00409,0.00661,
2021-02-16,RTS,Опцион на Фьючерсный контракт на Индекс РТС,P,,30.000,33.000,65372,47059,1911.0,288.00,0.03011,0.00616,
2021-02-16,RTS,Фьючерсный контракт на Индекс РТС,F,1.0000,3187.0,6490.0,115814,45354,-2286.0,3019.0,-0.01936,0.07131,
2021-02-16,RTS,Опцион на Фьючерсный контракт на Индекс РТС,P,1.0000,2294.0,977.00,92176,110489,2708.0,4331.0,0.03027,0.04080,
2021-02-16,RTS,Опцион на Фьючерсный контракт на Индекс РТС,C,,27.000,32.000,45398,42334,1264.0,1729.0,0.02864,0.04258,
2021-02-16,RTS,Фьючерсный контракт на Индекс РТС,F,,81.000,112.00,150638,221098,4128.0,-1177.0,0.02818,-0.00530,
2021-02-16,RTS,Опцион на Фьючерсный контракт на Индекс РТС,C,1.0000,1184.0,860.00,58512,61576,5002.0,4537.0,0.09348,0.07954,
2021-02-16,GOLD,Опцион на Фьючерсный контракт на аффинированное золото в слитках,C,1.0000,163.00,53.000,2164.0,2193.0,87.000,83.000,0.04189,0.03934,
2021-02-16,GOLD,Опцион на Фьючерсный контракт на аффинированное золото в слитках,P,,1.0000,3.0000,387.00,14.000,,,,,
