moment,isin,name,contract_type,iz_fiz,clients_in_long,clients_in_short,short_position,long_position,change_prev_week_short_abs,change_prev_week_long_abs,change_prev_week_short_perc,change_prev_week_long_perc,
2021-02-12,MIX,Фьючерсный контракт на Индекс МосБиржи,F,1.0000,328.00,1099.0,14380,3813.0,4002.0,244.00,0.38562,0.06837,
2021-02-12,MIX,Фьючерсный контракт на Индекс МосБиржи,F,,27.000,29.000,5250.0,15817,-143.00,3615.0,-0.02652,0.29626,
2021-02-12,MIX,Опцион на Фьючерсный контракт на Индекс МосБиржи,C,,3.0000,3.0000,1371.0,1371.0,-12.000,-12.000,-0.00868,-0.00868,
2021-02-12,MIX,Опцион на Фьючерсный контракт на Индекс МосБиржи,C,1.0000,15.000,17.000,229.00,229.00,12.000,12.000,0.05530,0.05530,
2021-02-12,MIX,Опцион на Фьючерсный контракт на Индекс МосБиржи,P,,1.0000,1.0000,44.000,44.000,,,,,
2021-02-12,MIX,Опцион на Фьючерсный контракт на Индекс МосБиржи,P,1.0000,13.000,8.0000,97.000,97.000,,,,,
2021-02-12,OFZ6,"Фьючерсный контракт на ""шестилетние"" облигации федерального займа",F,1.0000,1.0000,5.0000,173.00,3.0000,,,,,
2021-02-12,OFZ6,"Фьючерсный контракт на ""шестилетние"" облигации федерального займа",F,,2.0000,1.0000,2464.0,2634.0,,,,,
2021-02-12,OF10,"Фьючерсный контракт на ""десятилетние"" облигации федерального займа",F,1.0000,3.0000,9.0000,703.00,43.000,-23.000,-14.000,-0.03168,-0.24561,
2021-02-12,OF10,"Фьючерсный контракт на ""десятилетние"" облигации федерального займа",F,,2.0000,1.0000,21.000,681.00,,-9.0000,,-0.01304,
2021-02-12,OF15,"Фьючерсный контракт на ""пятнадцатилетние"" облигации федерального займа",F,,3.0000,1.0000,3076.0,1384.0,-1.0000,,-0.00032,,
2021-02-12,OF15,"Фьючерсный контракт на ""пятнадцатилетние"" облигации федерального займа",F,1.0000,12.000,8.0000,155.00,1847.0,,-1.0000,,-0.00054,
2021-02-12,UJPY,Фьючерсный контракт на курс доллар США - японская йена,F,,4.0000,3.0000,3615.0,1288.0,-304.00,-1992.0,-0.07757,-0.60732,
2021-02-12,UJPY,Фьючерсный контракт на курс доллар США - японская йена,F,1.0000,174.00,59.000,1179.0,3506.0,-1310.0,378.00,-0.52632,0.12084,
2021-02-12,UCHF,Фьючерсный контракт на курс доллар США - швейцарский франк,F,1.0000,86.000,21.000,93.000,1078.0,-9.0000,-395.00,-0.08824,-0.26816,
2021-02-12,UCHF,Фьючерсный контракт на курс доллар США - швейцарский франк,F,,2.0000,2.0000,1842.0,857.00,-382.00,4.0000,-0.17176,0.00469,
2021-02-12,MOEX,Фьючерсный контракт на обыкновенные акции ПАО Московская Биржа,F,1.0000,266.00,130.00,1661.0,6163.0,59.000,-266.00,0.03683,-0.04138,
2021-02-12,MOEX,Опцион на Фьючерсный контракт на обыкновенные акции ПАО Московская Биржа,P,1.0000,5.0000,9.0000,111.00,163.00,,,,,
2021-02-12,MOEX,Опцион на Фьючерсный контракт на обыкновенные акции ПАО Московская Биржа,C,1.0000,1.0000,1.0000,5.0000,2.0000,,,,,
2021-02-12,MOEX,Фьючерсный контракт на обыкновенные акции ПАО Московская Биржа,F,,11.000,5.0000,6732.0,2230.0,57.000,382.00,0.00854,0.20671,
2021-02-12,MOEX,Опцион на Фьючерсный контракт на обыкновенные акции ПАО Московская Биржа,P,,,2.0000,52.000,,,,,,
2021-02-12,MOEX,Опцион на Фьючерсный контракт на обыкновенные акции ПАО Московская Биржа,C,,1.0000,,,3.0000,,,,,
2021-02-12,MGNT,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Магнит""",P,,1.0000,1.0000,9180.0,1.0000,,,,,
2021-02-12,MGNT,"Фьючерсный контракт на обыкновенные акции ПАО ""Магнит""",F,,20.000,11.000,32481,5365.0,-1331.0,1161.0,-0.03936,0.27617,
2021-02-12,MGNT,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Магнит""",C,1.0000,57.000,52.000,9347.0,7198.0,121.00,121.00,0.01312,0.01710,
2021-02-12,MGNT,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Магнит""",P,1.0000,9.0000,15.000,728.00,9907.0,1.0000,1.0000,0.00138,0.00010,
2021-02-12,MGNT,"Фьючерсный контракт на обыкновенные акции ПАО ""Магнит""",F,1.0000,619.00,194.00,8546.0,35662,791.00,-1701.0,0.10200,-0.04553,
2021-02-12,MGNT,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Магнит""",C,,2.0000,3.0000,3382.0,5531.0,121.00,121.00,0.03711,0.02237,
2021-02-12,RVI,Фьючерсный контракт на волатильность российского рынка,F,1.0000,27.000,4.0000,356.00,356.00,10.000,10.000,0.02890,0.02890,
2021-02-12,UCAD,Фьючерсный контракт на курс доллар США - канадский доллар,F,,2.0000,2.0000,612.00,153.00,-129.00,-26.000,-0.17409,-0.14525,
2021-02-12,UCAD,Фьючерсный контракт на курс доллар США - канадский доллар,F,1.0000,56.000,10.000,23.000,482.00,-6.0000,-109.00,-0.20690,-0.18443,
2021-02-12,MXI,Опцион на Фьючерсный контракт на Индекс МосБиржи (мини),P,1.0000,9.0000,9.0000,91.000,91.000,4.0000,4.0000,0.04598,0.04598,
2021-02-12,MXI,Фьючерсный контракт на Индекс МосБиржи (мини),F,,5.0000,8.0000,1440.0,17128,-76.000,2283.0,-0.05013,0.15379,
2021-02-12,MXI,Опцион на Фьючерсный контракт на Индекс МосБиржи (мини),C,1.0000,8.0000,8.0000,140.00,140.00,,,,,
