moment,isin,name,contract_type,iz_fiz,clients_in_long,clients_in_short,short_position,long_position,change_prev_week_short_abs,change_prev_week_long_abs,change_prev_week_short_perc,change_prev_week_long_perc,
2021-02-09,RTS,Опцион на Фьючерсный контракт на Индекс РТС,P,,30.000,33.000,52029,34635,1881.0,210.00,0.03751,0.00610,
2021-02-09,RTS,Фьючерсный контракт на Индекс РТС,F,1.0000,3046.0,6380.0,108873,43574,35.000,-157.00,0.00032,-0.00359,
2021-02-09,RTS,Опцион на Фьючерсный контракт на Индекс РТС,P,1.0000,2200.0,934.00,87400,104794,6284.0,7955.0,0.07747,0.08215,
2021-02-09,RTS,Опцион на Фьючерсный контракт на Индекс РТС,C,,25.000,33.000,22755,18395,303.00,279.00,0.01350,0.01540,
2021-02-09,RTS,Фьючерсный контракт на Индекс РТС,F,,72.000,113.00,145747,211046,1032.0,1224.0,0.00713,0.00583,
2021-02-09,RTS,Опцион на Фьючерсный контракт на Индекс РТС,C,1.0000,1112.0,884.00,56202,60562,5127.0,5151.0,0.10038,0.09296,
2021-02-09,GOLD,Опцион на Фьючерсный контракт на аффинированное золото в слитках,C,1.0000,153.00,52.000,2008.0,2045.0,58.000,58.000,0.02974,0.02919,
2021-02-09,GOLD,Опцион на Фьючерсный контракт на аффинированное золото в слитках,P,,1.0000,3.0000,382.00,14.000,,,,,
2021-02-09,GOLD,Опцион на Фьючерсный контракт на аффинированное золото в слитках,C,,3.0000,6.0000,90.000,53.000,,,,,
2021-02-09,GOLD,Фьючерсный контракт на аффинированное золото в слитках,F,,67.000,18.000,87001,21484,-1012.0,1589.0,-0.01150,0.07987,
2021-02-09,GOLD,Опцион на Фьючерсный контракт на аффинированное золото в слитках,P,1.0000,61.000,53.000,2701.0,3069.0,1.0000,1.0000,0.00037,0.00033,
2021-02-09,GOLD,Фьючерсный контракт на аффинированное золото в слитках,F,1.0000,5986.0,1139.0,19943,85460,-2902.0,-5503.0,-0.12703,-0.06050,
2021-02-09,ROSN,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НК ""Роснефть""",C,,1.0000,1.0000,1568.0,1568.0,,,,,
2021-02-09,ROSN,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НК ""Роснефть""",C,1.0000,32.000,32.000,2172.0,2172.0,,,,,
2021-02-09,ROSN,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НК ""Роснефть""",P,1.0000,6.0000,7.0000,32.000,32.000,,,,,
2021-02-09,ROSN,"Фьючерсный контракт на обыкновенные акции ПАО ""НК ""Роснефть""",F,1.0000,358.00,340.00,4079.0,2454.0,220.00,-434.00,0.05701,-0.15028,
2021-02-09,ROSN,"Фьючерсный контракт на обыкновенные акции ПАО ""НК ""Роснефть""",F,,13.000,13.000,3593.0,5218.0,-474.00,180.00,-0.11655,0.03573,
2021-02-09,MTSI,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""МТС""",C,1.0000,24.000,22.000,1732.0,3211.0,,,,,
2021-02-09,MTSI,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""МТС""",P,,1.0000,2.0000,2020.0,122.00,,,,,
2021-02-09,MTSI,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""МТС""",P,1.0000,8.0000,12.000,645.00,2543.0,3.0000,3.0000,0.00467,0.00118,
2021-02-09,MTSI,"Фьючерсный контракт на обыкновенные акции ПАО ""МТС""",F,,5.0000,10.000,2931.0,620.00,9.0000,,0.00308,,
2021-02-09,MTSI,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""МТС""",C,,2.0000,3.0000,2642.0,1163.0,,,,,
2021-02-09,MTSI,"Фьючерсный контракт на обыкновенные акции ПАО ""МТС""",F,1.0000,148.00,39.000,324.00,2635.0,-10.000,-1.0000,-0.02994,-0.00038,
2021-02-09,NOTK,"Фьючерсный контракт на обыкновенные акции ПАО ""НОВАТЭК""",F,,3.0000,8.0000,351.00,24.000,-18.000,-13.000,-0.04878,-0.35135,
2021-02-09,NOTK,"Фьючерсный контракт на обыкновенные акции ПАО ""НОВАТЭК""",F,1.0000,62.000,49.000,175.00,502.00,-21.000,-26.000,-0.10714,-0.04924,
2021-02-09,NOTK,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НОВАТЭК""",P,1.0000,1.0000,2.0000,2.0000,2.0000,,,,,
2021-02-09,TRNF,"Фьючерсный контракт на привилегированные акции ПАО ""Транснефть""",F,1.0000,22.000,8.0000,18.000,76.000,-4.0000,-3.0000,-0.18182,-0.03797,
2021-02-09,TRNF,"Фьючерсный контракт на привилегированные акции ПАО ""Транснефть""",F,,2.0000,3.0000,123.00,65.000,,-1.0000,,-0.01515,
2021-02-09,SILV,Фьючерсный контракт на аффинированное серебро в слитках,F,,41.000,12.000,231463,111760,-360.00,3433.0,-0.00155,0.03169,
2021-02-09,SILV,Опцион на Фьючерсный контракт на аффинированное серебро в слитках,P,1.0000,121.00,54.000,3240.0,3321.0,1.0000,-2.0000,0.00031,-0.00060,
2021-02-09,SILV,Фьючерсный контракт на аффинированное серебро в слитках,F,1.0000,5412.0,1401.0,46744,166447,2000.0,-1793.0,0.04470,-0.01066,
2021-02-09,SILV,Опцион на Фьючерсный контракт на аффинированное серебро в слитках,C,1.0000,169.00,75.000,4011.0,3946.0,-94.000,-91.000,-0.02290,-0.02254,
2021-02-09,SILV,Опцион на Фьючерсный контракт на аффинированное серебро в слитках,P,,2.0000,3.0000,165.00,84.000,,3.0000,,0.03704,
2021-02-09,SILV,Опцион на Фьючерсный контракт на аффинированное серебро в слитках,C,,3.0000,1.0000,74.000,139.00,3.0000,,0.04225,,
2021-02-09,VTBR,Опцион на Фьючерсный контракт на обыкновенные акции Банк ВТБ (ПАО),P,,1.0000,,,5.0000,,-2.0000,,-0.28571,
2021-02-09,VTBR,Фьючерсный контракт на обыкновенные акции Банк ВТБ (ПАО),F,,27.000,30.000,166331,21608,576.00,4691.0,0.00348,0.27730,
2021-02-09,VTBR,Фьючерсный контракт на обыкновенные акции Банк ВТБ (ПАО),F,1.0000,1551.0,537.00,23523,168246,-1310.0,-5425.0,-0.05275,-0.03124,
2021-02-09,MOEX,Фьючерсный контракт на обыкновенные акции ПАО Московская Биржа,F,1.0000,292.00,119.00,1491.0,6151.0,78.000,-1096.0,0.05520,-0.15123,
2021-02-09,MOEX,Опцион на Фьючерсный контракт на обыкновенные акции ПАО Московская Биржа,P,1.0000,5.0000,7.0000,111.00,163.00,,,,,
2021-02-09,MOEX,Опцион на Фьючерсный контракт на обыкновенные акции ПАО Московская Биржа,C,1.0000,1.0000,1.0000,5.0000,2.0000,,,,,
2021-02-09,MOEX,Фьючерсный контракт на обыкновенные акции ПАО Московская Биржа,F,,10.000,5.0000,6634.0,1974.0,-95.000,1079.0,-0.01412,1.2056,
2021-02-09,MOEX,Опцион на Фьючерсный контракт на обыкновенные акции ПАО Московская Биржа,P,,,2.0000,52.000,,,,,,
2021-02-09,MOEX,Опцион на Фьючерсный контракт на обыкновенные акции ПАО Московская Биржа,C,,1.0000,,,3.0000,,,,,
2021-02-09,MGNT,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Магнит""",P,,1.0000,1.0000,9180.0,1.0000,,,,,
2021-02-09,MGNT,"Фьючерсный контракт на обыкновенные акции ПАО ""Магнит""",F,,20.000,17.000,30809,4650.0,-1854.0,-140.00,-0.05676,-0.02923,
2021-02-09,MGNT,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Магнит""",C,1.0000,54.000,49.000,8880.0,6731.0,1358.0,8.0000,0.18054,0.00119,
2021-02-09,MGNT,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Магнит""",P,1.0000,8.0000,15.000,725.00,9904.0,5.0000,5.0000,0.00694,0.00051,
2021-02-09,MGNT,"Фьючерсный контракт на обыкновенные акции ПАО ""Магнит""",F,1.0000,611.00,172.00,8596.0,34755,431.00,-1283.0,0.05279,-0.03560,
2021-02-09,MGNT,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Магнит""",C,,2.0000,3.0000,3138.0,5287.0,-1334.0,16.000,-0.29830,0.00304,
2021-02-09,RVI,Фьючерсный контракт на волатильность российского рынка,F,1.0000,27.000,5.0000,323.00,323.00,4.0000,4.0000,0.01254,0.01254,
2021-02-09,UCAD,Фьючерсный контракт на курс доллар США - канадский доллар,F,,1.0000,2.0000,617.00,243.00,,-77.000,,-0.24063,
2021-02-09,UCAD,Фьючерсный контракт на курс доллар США - канадский доллар,F,1.0000,42.000,9.0000,18.000,392.00,-26.000,51.000,-0.59091,0.14956,
2021-02-09,MXI,Опцион на Фьючерсный контракт на Индекс МосБиржи (мини),P,1.0000,9.0000,8.0000,81.000,81.000,3.0000,3.0000,0.03846,0.03846,
2021-02-09,MXI,Фьючерсный контракт на Индекс МосБиржи (мини),F,,6.0000,5.0000,1900.0,14705,21.000,-1924.0,0.01118,-0.11570,
2021-02-09,MXI,Опцион на Фьючерсный контракт на Индекс МосБиржи (мини),C,1.0000,8.0000,8.0000,143.00,143.00,37.000,37.000,0.34906,0.34906,
2021-02-09,MXI,Фьючерсный контракт на Индекс МосБиржи (мини),F,1.0000,491.00,1050.0,17364,4559.0,-905.00,1040.0,-0.04954,0.29554,
2021-02-09,RUON,Фьючерсный контракт на ставку RUONIA,F,,4.0000,4.0000,2452.0,5037.0,,-4.0000,,-0.00079,
2021-02-09,RUON,Фьючерсный контракт на ставку RUONIA,F,1.0000,4.0000,4.0000,3010.0,425.00,,4.0000,,0.00950,
2021-02-09,ALRS,"Опцион на Фьючерсный контракт на обыкновенные акции АК ""АЛРОСА"" (ПАО)",P,1.0000,52.000,49.000,6451.0,6535.0,,,,,
