moment,isin,name,contract_type,iz_fiz,clients_in_long,clients_in_short,short_position,long_position,change_prev_week_short_abs,change_prev_week_long_abs,change_prev_week_short_perc,change_prev_week_long_perc,
2020-04-27,GMKR,"Фьючерсный контракт на обыкновенные акции ПАО ""ГМК ""Норильский никель""",F,1.0000,118.00,192.00,1347.0,568.00,43.000,-104.00,0.03298,-0.15476,
2020-04-27,GMKR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""ГМК ""Норильский никель""",C,,3.0000,3.0000,2068.0,2068.0,,,,,
2020-04-27,RTS,Опцион на Фьючерсный контракт на Индекс РТС,P,1.0000,1582.0,638.00,49353,66557,1393.0,1832.0,0.02905,0.02830,
2020-04-27,RTS,Опцион на Фьючерсный контракт на Индекс РТС,C,,30.000,35.000,28016,10232,878.00,705.00,0.03235,0.07400,
2020-04-27,RTS,Фьючерсный контракт на Индекс РТС,F,1.0000,2628.0,3950.0,73087,29527,-1313.0,954.00,-0.01765,0.03339,
2020-04-27,RTS,Опцион на Фьючерсный контракт на Индекс РТС,C,1.0000,1163.0,598.00,34805,52589,5735.0,5908.0,0.19728,0.12656,
2020-04-27,RTS,Фьючерсный контракт на Индекс РТС,F,,69.000,114.00,121930,165490,-4657.0,-6924.0,-0.03679,-0.04016,
2020-04-27,RTS,Опцион на Фьючерсный контракт на Индекс РТС,P,,26.000,34.000,27452,10248,379.00,-60.000,0.01400,-0.00582,
2020-04-27,GOLD,Опцион на Фьючерсный контракт на аффинированное золото в слитках,C,1.0000,96.000,67.000,1646.0,1638.0,-88.000,-88.000,-0.05075,-0.05098,
2020-04-27,GOLD,Фьючерсный контракт на аффинированное золото в слитках,F,1.0000,2443.0,1155.0,16990,38266,2163.0,1013.0,0.14588,0.02719,
2020-04-27,GOLD,Опцион на Фьючерсный контракт на аффинированное золото в слитках,P,,,1.0000,17.000,,,,,,
2020-04-27,GOLD,Фьючерсный контракт на аффинированное золото в слитках,F,,49.000,18.000,65981,44705,-1286.0,-136.00,-0.01912,-0.00303,
2020-04-27,GOLD,Опцион на Фьючерсный контракт на аффинированное золото в слитках,P,1.0000,91.000,33.000,941.00,958.00,-22.000,-22.000,-0.02285,-0.02245,
2020-04-27,GOLD,Опцион на Фьючерсный контракт на аффинированное золото в слитках,C,,3.0000,4.0000,843.00,851.00,-76.000,-76.000,-0.08270,-0.08198,
2020-04-27,ROSN,"Фьючерсный контракт на обыкновенные акции ПАО ""НК ""Роснефть""",F,1.0000,278.00,288.00,3600.0,2991.0,-137.00,-69.000,-0.03666,-0.02255,
2020-04-27,ROSN,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НК ""Роснефть""",C,,2.0000,2.0000,187.00,187.00,,,,,
2020-04-27,ROSN,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НК ""Роснефть""",C,1.0000,4.0000,4.0000,187.00,187.00,,,,,
2020-04-27,ROSN,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НК ""Роснефть""",P,1.0000,1.0000,1.0000,1.0000,1.0000,,,,,
2020-04-27,ROSN,"Фьючерсный контракт на обыкновенные акции ПАО ""НК ""Роснефть""",F,,24.000,12.000,1732.0,2341.0,56.000,-12.000,0.03341,-0.00510,
2020-04-27,MTSI,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""МТС""",P,1.0000,4.0000,1.0000,1.0000,1641.0,,,,,
2020-04-27,MTSI,"Фьючерсный контракт на обыкновенные акции ПАО ""МТС""",F,,6.0000,5.0000,1353.0,520.00,39.000,-8.0000,0.02968,-0.01515,
2020-04-27,MTSI,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""МТС""",C,1.0000,2.0000,2.0000,13.000,58.000,,,,,
