moment,isin,name,contract_type,iz_fiz,clients_in_long,clients_in_short,short_position,long_position,change_prev_week_short_abs,change_prev_week_long_abs,change_prev_week_short_perc,change_prev_week_long_perc,
2020-09-04,Si,Фьючерсный контракт на курс доллар США - российский рубль,F,,302.00,116.00,1204371,669298,9672.0,-36291,0.00810,-0.05143,
2020-09-04,Si,Опцион на Фьючерсный контракт на курс доллар США - российский рубль,C,,46.000,33.000,289582,97709,2216.0,8943.0,0.00771,0.10075,
2020-09-04,Si,Опцион на Фьючерсный контракт на курс доллар США - российский рубль,P,,26.000,28.000,49826,28850,-584.00,3959.0,-0.01159,0.15905,
2020-09-04,Si,Опцион на Фьючерсный контракт на курс доллар США - российский рубль,C,1.0000,1647.0,771.00,227055,418928,15911,9184.0,0.07536,0.02241,
2020-09-04,Si,Фьючерсный контракт на курс доллар США - российский рубль,F,1.0000,14091,5385.0,225998,761071,-18158,27805,-0.07437,0.03792,
2020-09-04,Si,Опцион на Фьючерсный контракт на курс доллар США - российский рубль,P,1.0000,980.00,625.00,147774,168750,13396,8853.0,0.09969,0.05537,
2020-09-04,GAZR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""",C,,4.0000,7.0000,355.00,328.00,,,,,
2020-09-04,GAZR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""",P,1.0000,62.000,95.000,2105.0,3090.0,221.00,321.00,0.11730,0.11593,
2020-09-04,GAZR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""",P,,2.0000,3.0000,1002.0,17.000,100.00,,0.11086,,
2020-09-04,GAZR,"Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""",F,,30.000,45.000,112118,18647,2690.0,-3380.0,0.02458,-0.15345,
2020-09-04,GAZR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""",C,1.0000,92.000,85.000,4544.0,4571.0,217.00,217.00,0.05015,0.04984,
2020-09-04,GAZR,"Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""",F,1.0000,2190.0,1169.0,35861,129332,-3734.0,2336.0,-0.09430,0.01839,
2020-09-04,SNGR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Сургутнефтегаз""",P,1.0000,2.0000,2.0000,8.0000,57.000,,,,,
2020-09-04,SNGR,"Фьючерсный контракт на обыкновенные акции ПАО ""Сургутнефтегаз""",F,1.0000,229.00,67.000,357.00,6651.0,-30.000,22.000,-0.07752,0.00332,
2020-09-04,SNGR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Сургутнефтегаз""",P,,,1.0000,49.000,,,,,,
2020-09-04,SNGR,"Фьючерсный контракт на обыкновенные акции ПАО ""Сургутнефтегаз""",F,,12.000,12.000,7493.0,1199.0,142.00,90.000,0.01932,0.08115,
2020-09-04,SNGR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Сургутнефтегаз""",C,1.0000,31.000,6.0000,3481.0,3481.0,,,,,
2020-09-04,LKOH,"Фьючерсный контракт на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""",F,1.0000,897.00,207.00,5459.0,20432,-209.00,-513.00,-0.03687,-0.02449,
2020-09-04,LKOH,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""",P,1.0000,3.0000,7.0000,10.000,66.000,,,,,
2020-09-04,LKOH,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""",C,,4.0000,4.0000,2902.0,900.00,13.000,13.000,0.00450,0.01466,
2020-09-04,LKOH,"Фьючерсный контракт на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""",F,,65.000,17.000,21895,6922.0,199.00,503.00,0.00917,0.07836,
2020-09-04,LKOH,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""",P,,1.0000,1.0000,58.000,2.0000,,,,,
2020-09-04,LKOH,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""",C,1.0000,32.000,36.000,1241.0,3243.0,22.000,22.000,0.01805,0.00683,
2020-09-04,GMKR,"Фьючерсный контракт на обыкновенные акции ПАО ""ГМК ""Норильский никель""",F,,17.000,24.000,12170,6526.0,-143.00,266.00,-0.01161,0.04249,
2020-09-04,GMKR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""ГМК ""Норильский никель""",C,1.0000,8.0000,6.0000,54.000,55.000,,,,,
2020-09-04,GMKR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""ГМК ""Норильский никель""",P,1.0000,5.0000,11.000,42.000,141.00,,,,,
2020-09-04,GMKR,"Фьючерсный контракт на обыкновенные акции ПАО ""ГМК ""Норильский никель""",F,1.0000,481.00,177.00,791.00,6435.0,157.00,-252.00,0.24763,-0.03769,
2020-09-04,GMKR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""ГМК ""Норильский никель""",P,,1.0000,3.0000,2109.0,2010.0,,,,,
2020-09-04,GMKR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""ГМК ""Норильский никель""",C,,2.0000,2.0000,2046.0,2045.0,,,,,
2020-09-04,RTS,Фьючерсный контракт на Индекс РТС,F,1.0000,4061.0,4567.0,74697,63290,62.000,-5746.0,0.00083,-0.08323,
2020-09-04,RTS,Опцион на Фьючерсный контракт на Индекс РТС,P,1.0000,1418.0,738.00,78499,84404,8455.0,10031,0.12071,0.13487,
2020-09-04,RTS,Опцион на Фьючерсный контракт на Индекс РТС,C,,29.000,34.000,51287,39158,1049.0,1596.0,0.02088,0.04249,
2020-09-04,RTS,Опцион на Фьючерсный контракт на Индекс РТС,P,,32.000,33.000,36089,30184,2069.0,493.00,0.06082,0.01660,
2020-09-04,RTS,Фьючерсный контракт на Индекс РТС,F,,71.000,132.00,205645,217052,541.00,6349.0,0.00264,0.03013,
2020-09-04,RTS,Опцион на Фьючерсный контракт на Индекс РТС,C,1.0000,1098.0,696.00,56020,68149,6804.0,6257.0,0.13825,0.10110,
2020-09-04,GOLD,Фьючерсный контракт на аффинированное золото в слитках,F,,75.000,27.000,76911,23014,1288.0,-316.00,0.01703,-0.01354,
2020-09-04,GOLD,Опцион на Фьючерсный контракт на аффинированное золото в слитках,C,1.0000,123.00,86.000,2306.0,2152.0,35.000,52.000,0.01541,0.02476,
2020-09-04,GOLD,Опцион на Фьючерсный контракт на аффинированное золото в слитках,P,,3.0000,6.0000,177.00,265.00,,12.000,,0.04743,
2020-09-04,GOLD,Опцион на Фьючерсный контракт на аффинированное золото в слитках,P,1.0000,120.00,82.000,2549.0,2461.0,-39.000,-51.000,-0.01507,-0.02030,
2020-09-04,GOLD,Опцион на Фьючерсный контракт на аффинированное золото в слитках,C,,4.0000,3.0000,193.00,347.00,15.000,-2.0000,0.08427,-0.00573,
2020-09-04,GOLD,Фьючерсный контракт на аффинированное золото в слитках,F,1.0000,3792.0,1025.0,12243,66140,-942.00,662.00,-0.07144,0.01011,
2020-09-04,ROSN,"Фьючерсный контракт на обыкновенные акции ПАО ""НК ""Роснефть""",F,1.0000,230.00,147.00,2647.0,2868.0,237.00,287.00,0.09834,0.11120,
2020-09-04,ROSN,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НК ""Роснефть""",C,,2.0000,2.0000,130.00,130.00,,,,,
2020-09-04,ROSN,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НК ""Роснефть""",C,1.0000,4.0000,5.0000,143.00,143.00,,,,,
2020-09-04,ROSN,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НК ""Роснефть""",P,1.0000,2.0000,4.0000,17.000,17.000,,,,,
2020-09-04,ROSN,"Фьючерсный контракт на обыкновенные акции ПАО ""НК ""Роснефть""",F,,22.000,9.0000,6251.0,6030.0,79.000,29.000,0.01280,0.00483,
2020-09-04,MTSI,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""МТС""",P,,,1.0000,2317.0,,,,,,
2020-09-04,MTSI,"Фьючерсный контракт на обыкновенные акции ПАО ""МТС""",F,,7.0000,5.0000,2114.0,1093.0,40.000,28.000,0.01929,0.02629,
2020-09-04,MTSI,"Фьючерсный контракт на обыкновенные акции ПАО ""МТС""",F,1.0000,155.00,54.000,408.00,1429.0,-3.0000,9.0000,-0.00730,0.00634,
2020-09-04,MTSI,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""МТС""",C,1.0000,7.0000,5.0000,106.00,242.00,,,,,
2020-09-04,MTSI,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""МТС""",C,,1.0000,2.0000,169.00,33.000,,,,,
2020-09-04,MTSI,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""МТС""",P,1.0000,4.0000,17.000,2256.0,4573.0,5.0000,5.0000,0.00222,0.00109,
2020-09-04,NOTK,"Фьючерсный контракт на обыкновенные акции ПАО ""НОВАТЭК""",F,1.0000,75.000,23.000,134.00,380.00,5.0000,27.000,0.03876,0.07649,
2020-09-04,NOTK,"Фьючерсный контракт на обыкновенные акции ПАО ""НОВАТЭК""",F,,4.0000,3.0000,452.00,206.00,50.000,28.000,0.12438,0.15730,
2020-09-04,TRNF,"Опцион на Фьючерсный контракт на привилегированные акции ПАО ""Транснефть""",P,1.0000,1.0000,1.0000,3.0000,3.0000,,,,,
2020-09-04,TRNF,"Фьючерсный контракт на привилегированные акции ПАО ""Транснефть""",F,,1.0000,6.0000,73.000,2.0000,,,,,
2020-09-04,TRNF,"Опцион на Фьючерсный контракт на привилегированные акции ПАО ""Транснефть""",C,1.0000,1.0000,2.0000,9.0000,9.0000,,,,,
2020-09-04,TRNF,"Фьючерсный контракт на привилегированные акции ПАО ""Транснефть""",F,1.0000,54.000,11.000,72.000,143.00,-2.0000,-2.0000,-0.02703,-0.01379,
2020-09-04,SILV,Опцион на Фьючерсный контракт на аффинированное серебро в слитках,C,,2.0000,2.0000,24.000,515.00,,,,,
2020-09-04,SILV,Фьючерсный контракт на аффинированное серебро в слитках,F,,17.000,17.000,119446,31528,-1855.0,14515,-0.01529,0.85317,
2020-09-04,SILV,Опцион на Фьючерсный контракт на аффинированное серебро в слитках,P,,2.0000,3.0000,232.00,17.000,,,,,
2020-09-04,SILV,Опцион на Фьючерсный контракт на аффинированное серебро в слитках,P,1.0000,40.000,35.000,1583.0,1798.0,2.0000,2.0000,0.00127,0.00111,
2020-09-04,SILV,Опцион на Фьючерсный контракт на аффинированное серебро в слитках,C,1.0000,71.000,40.000,2534.0,2043.0,28.000,28.000,0.01117,0.01390,
2020-09-04,SILV,Фьючерсный контракт на аффинированное серебро в слитках,F,1.0000,3324.0,1027.0,29162,117080,1924.0,-14446,0.07064,-0.10983,
2020-09-04,VTBR,Опцион на Фьючерсный контракт на обыкновенные акции Банк ВТБ (ПАО),P,1.0000,29.000,40.000,997.00,1041.0,5.0000,5.0000,0.00504,0.00483,
2020-09-04,VTBR,Опцион на Фьючерсный контракт на обыкновенные акции Банк ВТБ (ПАО),C,1.0000,54.000,31.000,4414.0,7710.0,-70.000,-70.000,-0.01561,-0.00900,
2020-09-04,VTBR,Фьючерсный контракт на обыкновенные акции Банк ВТБ (ПАО),F,,23.000,23.000,149035,29715,2370.0,-394.00,0.01616,-0.01309,
2020-09-04,VTBR,Фьючерсный контракт на обыкновенные акции Банк ВТБ (ПАО),F,1.0000,1698.0,525.00,33877,153197,-2571.0,193.00,-0.07054,0.00126,
2020-09-04,VTBR,Опцион на Фьючерсный контракт на обыкновенные акции Банк ВТБ (ПАО),C,,4.0000,4.0000,4037.0,741.00,,,,,
2020-09-04,VTBR,Опцион на Фьючерсный контракт на обыкновенные акции Банк ВТБ (ПАО),P,,1.0000,2.0000,729.00,685.00,,,,,
2020-09-04,SBRF,Опцион на Фьючерсный контракт на обыкновенные акции ПАО Сбербанк,C,1.0000,185.00,167.00,13108,9887.0,1052.0,711.00,0.08726,0.07748,
2020-09-04,SBRF,Фьючерсный контракт на обыкновенные акции ПАО Сбербанк,F,,53.000,42.000,130405,53603,10096,-1279.0,0.08392,-0.02330,
2020-09-04,Eu,Опцион на Фьючерсный контракт на курс евро - российский рубль,C,,1.0000,2.0000,12.000,1.0000,,,,,
2020-09-04,Eu,Опцион на Фьючерсный контракт на курс евро - российский рубль,C,1.0000,11.000,8.0000,71.000,82.000,,,,,
2020-09-04,Eu,Опцион на Фьючерсный контракт на курс евро - российский рубль,P,,,1.0000,1.0000,,,,,,
2020-09-04,Eu,Опцион на Фьючерсный контракт на курс евро - российский рубль,P,1.0000,16.000,8.0000,256.00,257.00,,,,,
2020-09-04,Eu,Фьючерсный контракт на курс евро - российский рубль,F,,71.000,42.000,121024,114663,-3180.0,-85.000,-0.02560,-0.00074,
2020-09-04,ED,Опцион на Фьючерсный контракт на курс евро-доллар США,C,,1.0000,1.0000,14.000,57.000,9.0000,-1.0000,1.8000,-0.01724,
2020-09-04,ED,Опцион на Фьючерсный контракт на курс евро-доллар США,P,,1.0000,1.0000,57.000,14.000,-1.0000,9.0000,-0.01724,1.8000,
2020-09-04,ED,Фьючерсный контракт на курс евро-доллар США,F,,16.000,33.000,48906,59926,5475.0,-2613.0,0.12606,-0.04178,
2020-09-04,ED,Опцион на Фьючерсный контракт на курс евро-доллар США,C,1.0000,58.000,31.000,2873.0,2830.0,40.000,50.000,0.01412,0.01799,
2020-09-04,ED,Фьючерсный контракт на курс евро-доллар США,F,1.0000,936.00,1652.0,54005,42985,-882.00,7206.0,-0.01607,0.20140,
2020-09-04,ED,Опцион на Фьючерсный контракт на курс евро-доллар США,P,1.0000,100.00,33.000,2611.0,2654.0,43.000,33.000,0.01674,0.01259,
2020-09-04,PLT,Фьючерсный контракт на аффинированную платину в слитках,F,1.0000,642.00,73.000,806.00,12552,48.000,-162.00,0.06332,-0.01274,
2020-09-04,PLT,Фьючерсный контракт на аффинированную платину в слитках,F,,11.000,7.0000,13854,2108.0,-211.00,-1.0000,-0.01500,-0.00047,
2020-09-04,PLD,Фьючерсный контракт на аффинированный палладий в слитках,F,1.0000,218.00,125.00,823.00,910.00,-55.000,-28.000,-0.06264,-0.02985,
2020-09-04,PLD,Фьючерсный контракт на аффинированный палладий в слитках,F,,9.0000,6.0000,2068.0,1981.0,23.000,-4.0000,0.01125,-0.00202,
2020-09-04,SNGP,"Фьючерсный контракт на привилегированные акции ПАО ""Сургутнефтегаз""",F,,12.000,5.0000,16570,3899.0,459.00,453.00,0.02849,0.13146,
2020-09-04,SNGP,"Опцион на Фьючерсный контракт на привилегированные акции ПАО ""Сургутнефтегаз""",C,,1.0000,1.0000,700.00,700.00,,,,,
2020-09-04,SNGP,"Опцион на Фьючерсный контракт на привилегированные акции ПАО ""Сургутнефтегаз""",C,1.0000,1.0000,1.0000,3.0000,3.0000,,,,,
2020-09-04,SNGP,"Опцион на Фьючерсный контракт на привилегированные акции ПАО ""Сургутнефтегаз""",P,,,2.0000,3775.0,,300.00,,0.08633,,
2020-09-04,SNGP,"Опцион на Фьючерсный контракт на привилегированные акции ПАО ""Сургутнефтегаз""",P,1.0000,4.0000,5.0000,315.00,4090.0,,300.00,,0.07916,
2020-09-04,SNGP,"Фьючерсный контракт на привилегированные акции ПАО ""Сургутнефтегаз""",F,1.0000,246.00,34.000,384.00,13055,1.0000,7.0000,0.00261,0.00054,
2020-09-04,FEES,"Фьючерсный контракт на обыкновенные акции ПАО ""ФСК ЕЭС""",F,,7.0000,4.0000,2868.0,974.00,88.000,39.000,0.03165,0.04171,
2020-09-04,FEES,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""ФСК ЕЭС""",P,,,1.0000,315.00,,,,,,
2020-09-04,FEES,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""ФСК ЕЭС""",P,1.0000,3.0000,2.0000,3.0000,318.00,,,,,
2020-09-04,FEES,"Фьючерсный контракт на обыкновенные акции ПАО ""ФСК ЕЭС""",F,1.0000,90.000,44.000,464.00,2358.0,-22.000,27.000,-0.04527,0.01158,
2020-09-04,FEES,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""ФСК ЕЭС""",C,1.0000,1.0000,4.0000,31.000,31.000,,,,,
2020-09-04,NLMK,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НЛМК""",C,1.0000,6.0000,6.0000,522.00,522.00,,,,,
2020-09-04,NLMK,"Фьючерсный контракт на обыкновенные акции ПАО ""НЛМК""",F,,6.0000,4.0000,1155.0,3429.0,27.000,19.000,0.02394,0.00557,
2020-09-04,NLMK,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НЛМК""",C,,2.0000,2.0000,335.00,335.00,,,,,
2020-09-04,NLMK,"Фьючерсный контракт на обыкновенные акции ПАО ""НЛМК""",F,1.0000,75.000,116.00,3164.0,890.00,-95.000,-87.000,-0.02915,-0.08905,
2020-09-04,SUGR,Фьючерсный контракт на сахар-сырец,F,1.0000,1.0000,2.0000,2.0000,2.0000,,,,,
2020-09-04,AUDU,Фьючерсный контракт на курс австралийский доллар-доллар США,F,,5.0000,,,5325.0,-1.0000,4.0000,-1.0000,0.00075,
2020-09-04,AUDU,Фьючерсный контракт на курс австралийский доллар-доллар США,F,1.0000,42.000,108.00,6470.0,1145.0,51.000,46.000,0.00795,0.04186,
2020-09-04,GBPU,Фьючерсный контракт на курс фунт стерлингов-доллар США,F,,4.0000,8.0000,5105.0,11650,-42.000,-754.00,-0.00816,-0.06079,
2020-09-04,GBPU,Фьючерсный контракт на курс фунт стерлингов-доллар США,F,1.0000,102.00,170.00,7830.0,1285.0,-355.00,357.00,-0.04337,0.38470,
2020-09-04,OFZ2,"Фьючерсный контракт на ""двухлетние"" облигации федерального займа",F,1.0000,10.000,2.0000,164.00,140.00,6.0000,-205.00,0.03797,-0.59420,
2020-09-04,OFZ2,"Фьючерсный контракт на ""двухлетние"" облигации федерального займа",F,,2.0000,2.0000,471.00,495.00,-68.000,143.00,-0.12616,0.40625,
2020-09-04,OFZ4,"Фьючерсный контракт на ""четырехлетние"" облигации федерального займа",F,1.0000,5.0000,1.0000,1.0000,53.000,,-75.000,,-0.58594,
2020-09-04,OFZ4,"Фьючерсный контракт на ""четырехлетние"" облигации федерального займа",F,,1.0000,4.0000,521.00,469.00,-75.000,,-0.12584,,
2020-09-04,RTKM,"Фьючерсный контракт на обыкновенные акции ПАО ""Ростелеком""",F,1.0000,66.000,52.000,890.00,769.00,52.000,31.000,0.06205,0.04201,
