moment,isin,name,contract_type,iz_fiz,clients_in_long,clients_in_short,short_position,long_position,change_prev_week_short_abs,change_prev_week_long_abs,change_prev_week_short_perc,change_prev_week_long_perc,
2020-04-21,VTBR,Опцион на Фьючерсный контракт на обыкновенные акции Банк ВТБ (ПАО),C,1.0000,47.000,25.000,5659.0,12302,-394.00,-394.00,-0.06509,-0.03103,
2020-04-21,SBRF,Опцион на Фьючерсный контракт на обыкновенные акции ПАО Сбербанк,C,1.0000,154.00,111.00,4197.0,4368.0,59.000,61.000,0.01426,0.01416,
2020-04-21,SBRF,Фьючерсный контракт на обыкновенные акции ПАО Сбербанк,F,1.0000,2146.0,2226.0,51928,57024,2215.0,4299.0,0.04456,0.08154,
2020-04-21,SBRF,Опцион на Фьючерсный контракт на обыкновенные акции ПАО Сбербанк,P,,3.0000,4.0000,1832.0,65.000,,4.0000,,0.06557,
2020-04-21,SBRF,Опцион на Фьючерсный контракт на обыкновенные акции ПАО Сбербанк,P,1.0000,118.00,105.00,4964.0,6731.0,534.00,530.00,0.12054,0.08547,
2020-04-21,SBRF,Опцион на Фьючерсный контракт на обыкновенные акции ПАО Сбербанк,C,,7.0000,8.0000,1236.0,1065.0,4.0000,2.0000,0.00325,0.00188,
2020-04-21,SBRF,Фьючерсный контракт на обыкновенные акции ПАО Сбербанк,F,,51.000,37.000,72053,66957,-1953.0,-4037.0,-0.02639,-0.05686,
2020-04-21,SBPR,Опцион на Фьючерсный контракт на привилегированные акции ПАО Сбербанк,P,,1.0000,,,10.000,,,,,
2020-04-21,SBPR,Фьючерсный контракт на привилегированные акции ПАО Сбербанк,F,,11.000,16.000,15271,11355,473.00,-78.000,0.03196,-0.00682,
2020-04-21,SBPR,Опцион на Фьючерсный контракт на привилегированные акции ПАО Сбербанк,P,1.0000,5.0000,2.0000,31.000,21.000,,,,,
2020-04-21,SBPR,Фьючерсный контракт на привилегированные акции ПАО Сбербанк,F,1.0000,275.00,139.00,4137.0,8053.0,-107.00,444.00,-0.02521,0.05835,
2020-04-21,HYDR,"Фьючерсный контракт на обыкновенные акции ПАО ""РусГидро""",F,1.0000,164.00,158.00,2976.0,4209.0,781.00,-207.00,0.35581,-0.04688,
2020-04-21,HYDR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""РусГидро""",P,1.0000,1.0000,1.0000,40.000,40.000,,,,,
2020-04-21,HYDR,"Фьючерсный контракт на обыкновенные акции ПАО ""РусГидро""",F,,7.0000,7.0000,2027.0,794.00,-375.00,613.00,-0.15612,3.3867,
2020-04-21,TATN,"Фьючерсный контракт на обыкновенные акции ПАО ""Татнефть"" им. В.Д. Шашина",F,,6.0000,7.0000,436.00,298.00,-288.00,142.00,-0.39779,0.91026,
2020-04-21,TATN,"Фьючерсный контракт на обыкновенные акции ПАО ""Татнефть"" им. В.Д. Шашина",F,1.0000,79.000,119.00,730.00,868.00,107.00,-323.00,0.17175,-0.27120,
2020-04-21,CHMF,"Фьючерсный контракт на обыкновенные акции ПАО ""Северсталь""",F,,6.0000,4.0000,70.000,91.000,,-19.000,,-0.17273,
2020-04-21,CHMF,"Фьючерсный контракт на обыкновенные акции ПАО ""Северсталь""",F,1.0000,39.000,39.000,174.00,153.00,-18.000,1.0000,-0.09375,0.00658,
2020-04-21,BR,Опцион на Фьючерсный контракт на нефть BRENT,P,1.0000,754.00,458.00,70332,72957,11112,-10507,0.18764,-0.12589,
2020-04-21,BR,Фьючерсный контракт на нефть BRENT,F,1.0000,10469,2972.0,150177,335448,-54724,-2084215,-0.26708,-0.86137,
2020-04-21,BR,Фьючерсный контракт на нефть BRENT,F,,81.000,49.000,880776,695505,-1564472,465019,-0.63980,2.0176,
2020-04-21,BR,Опцион на Фьючерсный контракт на нефть BRENT,C,,30.000,25.000,96897,28413,54.000,20513,0.00056,2.5966,
2020-04-21,BR,Опцион на Фьючерсный контракт на нефть BRENT,P,,20.000,21.000,70403,67778,-2085.0,19534,-0.02876,0.40490,
