moment,isin,name,contract_type,iz_fiz,clients_in_long,clients_in_short,short_position,long_position,change_prev_week_short_abs,change_prev_week_long_abs,change_prev_week_short_perc,change_prev_week_long_perc,
2020-09-22,CHMF,"Фьючерсный контракт на обыкновенные акции ПАО ""Северсталь""",F,,2.0000,5.0000,170.00,122.00,39.000,,0.29771,,
2020-09-22,CHMF,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Северсталь""",P,,,1.0000,225.00,,106.00,,0.89076,,
2020-09-22,CHMF,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Северсталь""",P,1.0000,1.0000,,,225.00,,106.00,,0.89076,
2020-09-22,CHMF,"Фьючерсный контракт на обыкновенные акции ПАО ""Северсталь""",F,1.0000,42.000,39.000,190.00,238.00,12.000,51.000,0.06742,0.27273,
2020-09-22,BR,Опцион на Фьючерсный контракт на нефть BRENT,C,,18.000,21.000,73217,11909,2936.0,1132.0,0.04178,0.10504,
2020-09-22,BR,Фьючерсный контракт на нефть BRENT,F,,71.000,48.000,764223,38052,-7827.0,4110.0,-0.01014,0.12109,
2020-09-22,BR,Опцион на Фьючерсный контракт на нефть BRENT,C,1.0000,764.00,202.00,23839,85147,140.00,1944.0,0.00591,0.02336,
2020-09-22,BR,Опцион на Фьючерсный контракт на нефть BRENT,P,1.0000,622.00,237.00,38947,60780,-332.00,600.00,-0.00845,0.00997,
2020-09-22,BR,Фьючерсный контракт на нефть BRENT,F,1.0000,5472.0,4327.0,131848,858019,-14548,-26485,-0.09937,-0.02994,
2020-09-22,BR,Опцион на Фьючерсный контракт на нефть BRENT,P,,24.000,20.000,45038,23205,197.00,-735.00,0.00439,-0.03070,
2020-09-22,Eu,Опцион на Фьючерсный контракт на курс евро - российский рубль,P,1.0000,5.0000,3.0000,17.000,17.000,,,,,
2020-09-22,Eu,Опцион на Фьючерсный контракт на курс евро - российский рубль,C,1.0000,4.0000,5.0000,44.000,44.000,5.0000,5.0000,0.12821,0.12821,
2020-09-22,Eu,Фьючерсный контракт на курс евро - российский рубль,F,,61.000,51.000,46891,61884,-2929.0,22940,-0.05879,0.58905,
2020-09-22,Eu,Фьючерсный контракт на курс евро - российский рубль,F,1.0000,1200.0,1574.0,56342,41349,9523.0,-16346,0.20340,-0.28332,
2020-09-22,ED,Опцион на Фьючерсный контракт на курс евро-доллар США,P,,1.0000,1.0000,2.0000,1.0000,,1.0000,,,
2020-09-22,ED,Фьючерсный контракт на курс евро-доллар США,F,1.0000,813.00,1889.0,54049,39750,6098.0,9963.0,0.12717,0.33447,
2020-09-22,ED,Опцион на Фьючерсный контракт на курс евро-доллар США,C,,1.0000,1.0000,1.0000,2.0000,1.0000,,,,
2020-09-22,ED,Опцион на Фьючерсный контракт на курс евро-доллар США,P,1.0000,35.000,19.000,880.00,881.00,42.000,41.000,0.05012,0.04881,
2020-09-22,ED,Опцион на Фьючерсный контракт на курс евро-доллар США,C,1.0000,25.000,20.000,694.00,693.00,-5.0000,-4.0000,-0.00715,-0.00574,
2020-09-22,ED,Фьючерсный контракт на курс евро-доллар США,F,,16.000,33.000,21783,36082,2240.0,-1625.0,0.11462,-0.04310,
