moment,isin,name,contract_type,iz_fiz,clients_in_long,clients_in_short,short_position,long_position,change_prev_week_short_abs,change_prev_week_long_abs,change_prev_week_short_perc,change_prev_week_long_perc,
2020-04-17,ROSN,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НК ""Роснефть""",C,1.0000,4.0000,4.0000,187.00,187.00,,,,,
2020-04-17,ROSN,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НК ""Роснефть""",P,1.0000,1.0000,1.0000,1.0000,1.0000,,,,,
2020-04-17,ROSN,"Фьючерсный контракт на обыкновенные акции ПАО ""НК ""Роснефть""",F,1.0000,272.00,280.00,2965.0,3261.0,188.00,196.00,0.06770,0.06395,
2020-04-17,ROSN,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НК ""Роснефть""",C,,2.0000,2.0000,187.00,187.00,,,,,
2020-04-17,ROSN,"Фьючерсный контракт на обыкновенные акции ПАО ""НК ""Роснефть""",F,,19.000,13.000,3518.0,3222.0,-33.000,-41.000,-0.00929,-0.01257,
2020-04-17,MTSI,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""МТС""",P,,,1.0000,1640.0,,,,,,
2020-04-17,MTSI,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""МТС""",C,1.0000,1.0000,2.0000,13.000,13.000,,,,,
2020-04-17,MTSI,"Фьючерсный контракт на обыкновенные акции ПАО ""МТС""",F,,6.0000,5.0000,1289.0,560.00,71.000,-50.000,0.05829,-0.08197,
2020-04-17,MTSI,"Фьючерсный контракт на обыкновенные акции ПАО ""МТС""",F,1.0000,73.000,65.000,524.00,1253.0,-7.0000,114.00,-0.01318,0.10009,
2020-04-17,MTSI,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""МТС""",P,1.0000,4.0000,,,1640.0,,,,,
2020-04-17,NOTK,"Фьючерсный контракт на обыкновенные акции ПАО ""НОВАТЭК""",F,,1.0000,6.0000,167.00,142.00,-7.0000,,-0.04023,,
2020-04-17,NOTK,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НОВАТЭК""",P,1.0000,1.0000,1.0000,2.0000,2.0000,,,,,
2020-04-17,NOTK,"Фьючерсный контракт на обыкновенные акции ПАО ""НОВАТЭК""",F,1.0000,52.000,50.000,145.00,170.00,-3.0000,-10.000,-0.02027,-0.05556,
2020-04-17,TRNF,"Фьючерсный контракт на привилегированные акции ПАО ""Транснефть""",F,1.0000,16.000,15.000,41.000,33.000,4.0000,18.000,0.10811,1.2000,
2020-04-17,TRNF,"Фьючерсный контракт на привилегированные акции ПАО ""Транснефть""",F,,1.0000,5.0000,34.000,42.000,33.000,19.000,33.000,0.82609,
2020-04-17,SILV,Опцион на Фьючерсный контракт на аффинированное серебро в слитках,P,1.0000,10.000,9.0000,121.00,121.00,,,,,
2020-04-17,SILV,Фьючерсный контракт на аффинированное серебро в слитках,F,1.0000,1663.0,397.00,10232,66672,1410.0,-521.00,0.15983,-0.00775,
2020-04-17,SILV,Опцион на Фьючерсный контракт на аффинированное серебро в слитках,C,1.0000,13.000,11.000,46.000,46.000,3.0000,3.0000,0.06977,0.06977,
2020-04-17,SILV,Фьючерсный контракт на аффинированное серебро в слитках,F,,14.000,8.0000,124433,67993,412.00,2343.0,0.00332,0.03569,
2020-04-17,VTBR,Фьючерсный контракт на обыкновенные акции Банк ВТБ (ПАО),F,1.0000,1311.0,859.00,17212,88854,-121.00,-489.00,-0.00698,-0.00547,
2020-04-17,VTBR,Опцион на Фьючерсный контракт на обыкновенные акции Банк ВТБ (ПАО),P,1.0000,30.000,15.000,2535.0,7745.0,16.000,16.000,0.00635,0.00207,
2020-04-17,VTBR,Опцион на Фьючерсный контракт на обыкновенные акции Банк ВТБ (ПАО),P,,,2.0000,5210.0,,,,,,
2020-04-17,VTBR,Фьючерсный контракт на обыкновенные акции Банк ВТБ (ПАО),F,,20.000,20.000,77167,5525.0,-443.00,-75.000,-0.00571,-0.01339,
2020-04-17,VTBR,Опцион на Фьючерсный контракт на обыкновенные акции Банк ВТБ (ПАО),C,,3.0000,3.0000,7629.0,986.00,,,,,
2020-04-17,VTBR,Опцион на Фьючерсный контракт на обыкновенные акции Банк ВТБ (ПАО),C,1.0000,44.000,23.000,5343.0,11986,-66.000,-66.000,-0.01220,-0.00548,
2020-04-17,SBRF,Опцион на Фьючерсный контракт на обыкновенные акции ПАО Сбербанк,C,1.0000,131.00,100.00,3958.0,4123.0,564.00,564.00,0.16618,0.15847,
2020-04-17,SBRF,Фьючерсный контракт на обыкновенные акции ПАО Сбербанк,F,,60.000,33.000,76475,64430,287.00,2525.0,0.00377,0.04079,
2020-04-17,SBRF,Опцион на Фьючерсный контракт на обыкновенные акции ПАО Сбербанк,P,,3.0000,4.0000,1832.0,59.000,,,,,
2020-04-17,SBRF,Фьючерсный контракт на обыкновенные акции ПАО Сбербанк,F,1.0000,2171.0,2153.0,46195,58240,745.00,-1493.0,0.01639,-0.02499,
2020-04-17,SBRF,Опцион на Фьючерсный контракт на обыкновенные акции ПАО Сбербанк,C,,7.0000,8.0000,1230.0,1065.0,,,,,
2020-04-17,SBRF,Опцион на Фьючерсный контракт на обыкновенные акции ПАО Сбербанк,P,1.0000,107.00,84.000,3778.0,5551.0,486.00,486.00,0.14763,0.09595,
2020-04-17,SBPR,Опцион на Фьючерсный контракт на привилегированные акции ПАО Сбербанк,P,,1.0000,,,10.000,,,,,
2020-04-17,SBPR,Фьючерсный контракт на привилегированные акции ПАО Сбербанк,F,1.0000,209.00,140.00,4295.0,7550.0,-96.000,103.00,-0.02186,0.01383,
2020-04-17,SBPR,Опцион на Фьючерсный контракт на привилегированные акции ПАО Сбербанк,P,1.0000,5.0000,2.0000,31.000,21.000,,,,,
2020-04-17,SBPR,Фьючерсный контракт на привилегированные акции ПАО Сбербанк,F,,17.000,12.000,14015,10760,-808.00,-1007.0,-0.05451,-0.08558,
2020-04-17,HYDR,"Фьючерсный контракт на обыкновенные акции ПАО ""РусГидро""",F,,4.0000,11.000,2145.0,162.00,-240.00,-5.0000,-0.10063,-0.02994,
2020-04-17,HYDR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""РусГидро""",P,1.0000,1.0000,1.0000,40.000,40.000,,,,,
2020-04-17,HYDR,"Фьючерсный контракт на обыкновенные акции ПАО ""РусГидро""",F,1.0000,185.00,135.00,2208.0,4191.0,224.00,-11.000,0.11290,-0.00262,
2020-04-17,TATN,"Фьючерсный контракт на обыкновенные акции ПАО ""Татнефть"" им. В.Д. Шашина",F,1.0000,83.000,97.000,537.00,1134.0,-40.000,-12.000,-0.06932,-0.01047,
