moment,isin,name,contract_type,iz_fiz,clients_in_long,clients_in_short,short_position,long_position,change_prev_week_short_abs,change_prev_week_long_abs,change_prev_week_short_perc,change_prev_week_long_perc,
2021-05-05,BR,Опцион на Фьючерсный контракт на нефть BRENT,P,1.0000,526.00,180.00,19179,20720,3670.0,3212.0,0.23664,0.18346,
2021-05-05,BR,Опцион на Фьючерсный контракт на нефть BRENT,P,,6.0000,7.0000,4045.0,2504.0,-598.00,-140.00,-0.12880,-0.05295,
2021-05-05,BR,Фьючерсный контракт на нефть BRENT,F,1.0000,2956.0,7081.0,256331,559470,27790,32790,0.12160,0.06226,
2021-05-05,BR,Опцион на Фьючерсный контракт на нефть BRENT,C,1.0000,268.00,205.00,11876,10740,1754.0,1196.0,0.17329,0.12531,
2021-05-05,Eu,Опцион на Фьючерсный контракт на курс евро - российский рубль,P,,2.0000,3.0000,5004.0,5001.0,,,,,
2021-05-05,Eu,Опцион на Фьючерсный контракт на курс евро - российский рубль,C,,,3.0000,262.00,,,,,,
2021-05-05,Eu,Фьючерсный контракт на курс евро - российский рубль,F,,44.000,52.000,142532,215630,5107.0,-488.00,0.03716,-0.00226,
2021-05-05,Eu,Опцион на Фьючерсный контракт на курс евро - российский рубль,C,1.0000,12.000,19.000,612.00,874.00,,,,,
2021-05-05,Eu,Опцион на Фьючерсный контракт на курс евро - российский рубль,P,1.0000,16.000,14.000,609.00,612.00,,,,,
2021-05-05,Eu,Фьючерсный контракт на курс евро - российский рубль,F,1.0000,1630.0,2628.0,107351,34253,-4613.0,982.00,-0.04120,0.02952,
2021-05-05,ED,Фьючерсный контракт на курс евро-доллар США,F,1.0000,796.00,1066.0,47943,23494,-9919.0,-141.00,-0.17143,-0.00597,
2021-05-05,ED,Опцион на Фьючерсный контракт на курс евро-доллар США,P,,1.0000,,,1.0000,,,,,
2021-05-05,ED,Опцион на Фьючерсный контракт на курс евро-доллар США,C,,,2.0000,224.00,,,,,,
2021-05-05,ED,Фьючерсный контракт на курс евро-доллар США,F,,26.000,23.000,29170,53619,7704.0,-2074.0,0.35889,-0.03724,
