moment,isin,name,contract_type,iz_fiz,clients_in_long,clients_in_short,short_position,long_position,change_prev_week_short_abs,change_prev_week_long_abs,change_prev_week_short_perc,change_prev_week_long_perc,
2020-04-29,Si,Опцион на Фьючерсный контракт на курс доллар США - российский рубль,P,1.0000,918.00,524.00,128988,139841,13595,13272,0.11781,0.10486,
2020-04-29,Si,Опцион на Фьючерсный контракт на курс доллар США - российский рубль,C,,39.000,33.000,203719,101147,2095.0,537.00,0.01039,0.00534,
2020-04-29,Si,Фьючерсный контракт на курс доллар США - российский рубль,F,,229.00,124.00,695987,447723,-17981,-9391.0,-0.02518,-0.02054,
2020-04-29,Si,Опцион на Фьючерсный контракт на курс доллар США - российский рубль,P,,23.000,21.000,103098,92245,35402,35725,0.52296,0.63208,
2020-04-29,Si,Фьючерсный контракт на курс доллар США - российский рубль,F,1.0000,8029.0,4608.0,181351,429615,28679,20089,0.18785,0.04905,
2020-04-29,Si,Опцион на Фьючерсный контракт на курс доллар США - российский рубль,C,1.0000,1413.0,610.00,130654,233226,7379.0,8937.0,0.05986,0.03985,
2020-04-29,GAZR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""",P,1.0000,71.000,43.000,1415.0,1869.0,46.000,47.000,0.03360,0.02580,
2020-04-29,GAZR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""",C,,4.0000,8.0000,2808.0,1296.0,-1.0000,16.000,-0.00036,0.01250,
2020-04-29,GAZR,"Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""",F,,79.000,27.000,57219,15605,5065.0,-702.00,0.09712,-0.04305,
2020-04-29,GAZR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""",P,,3.0000,5.0000,495.00,41.000,,-1.0000,,-0.02381,
2020-04-29,GAZR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""",C,1.0000,84.000,76.000,4118.0,5630.0,52.000,35.000,0.01279,0.00626,
2020-04-29,GAZR,"Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""",F,1.0000,1303.0,915.00,21009,62623,1714.0,7481.0,0.08883,0.13567,
2020-04-29,SNGR,"Фьючерсный контракт на обыкновенные акции ПАО ""Сургутнефтегаз""",F,,12.000,7.0000,817.00,832.00,-654.00,339.00,-0.44460,0.68763,
2020-04-29,SNGR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Сургутнефтегаз""",C,1.0000,3.0000,2.0000,58.000,58.000,,,,,
2020-04-29,SNGR,"Фьючерсный контракт на обыкновенные акции ПАО ""Сургутнефтегаз""",F,1.0000,139.00,105.00,2702.0,2687.0,7.0000,-986.00,0.00260,-0.26845,
2020-04-29,SNGR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Сургутнефтегаз""",P,1.0000,1.0000,1.0000,1.0000,1.0000,,,,,
2020-04-29,LKOH,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""",C,,3.0000,3.0000,2233.0,771.00,,,,,
2020-04-29,LKOH,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""",P,,1.0000,1.0000,19.000,2.0000,,,,,
2020-04-29,LKOH,"Фьючерсный контракт на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""",F,,25.000,21.000,7638.0,6172.0,483.00,645.00,0.06751,0.11670,
2020-04-29,LKOH,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""",P,1.0000,7.0000,8.0000,14.000,31.000,3.0000,3.0000,0.27273,0.10714,
2020-04-29,LKOH,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""",C,1.0000,29.000,27.000,963.00,2425.0,-1.0000,-1.0000,-0.00104,-0.00041,
2020-04-29,LKOH,"Фьючерсный контракт на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""",F,1.0000,474.00,358.00,6064.0,7530.0,633.00,471.00,0.11655,0.06672,
2020-04-29,GMKR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""ГМК ""Норильский никель""",C,1.0000,8.0000,8.0000,77.000,77.000,,,,,
2020-04-29,GMKR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""ГМК ""Норильский никель""",P,1.0000,4.0000,4.0000,13.000,7.0000,,,,,
2020-04-29,GMKR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""ГМК ""Норильский никель""",P,,2.0000,3.0000,2003.0,2009.0,,,,,
2020-04-29,GMKR,"Фьючерсный контракт на обыкновенные акции ПАО ""ГМК ""Норильский никель""",F,1.0000,122.00,173.00,1315.0,535.00,-33.000,21.000,-0.02448,0.04086,
2020-04-29,GMKR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""ГМК ""Норильский никель""",C,,3.0000,3.0000,2068.0,2068.0,,,,,
2020-04-29,GMKR,"Фьючерсный контракт на обыкновенные акции ПАО ""ГМК ""Норильский никель""",F,,21.000,15.000,4900.0,5680.0,282.00,228.00,0.06107,0.04182,
2020-04-29,RTS,Опцион на Фьючерсный контракт на Индекс РТС,P,,31.000,33.000,30509,10588,1662.0,-317.00,0.05761,-0.02907,
2020-04-29,RTS,Опцион на Фьючерсный контракт на Индекс РТС,C,,30.000,36.000,29064,12493,-172.00,1040.0,-0.00588,0.09081,
2020-04-29,RTS,Опцион на Фьючерсный контракт на Индекс РТС,C,1.0000,1159.0,680.00,42494,59065,2992.0,1780.0,0.07574,0.03107,
2020-04-29,RTS,Опцион на Фьючерсный контракт на Индекс РТС,P,1.0000,1745.0,686.00,55258,75179,2341.0,4320.0,0.04424,0.06097,
2020-04-29,RTS,Фьючерсный контракт на Индекс РТС,F,1.0000,2880.0,3983.0,72420,35261,8718.0,-4855.0,0.13686,-0.12102,
2020-04-29,RTS,Фьючерсный контракт на Индекс РТС,F,,84.000,97.000,139412,176571,-9242.0,4331.0,-0.06217,0.02515,
2020-04-29,GOLD,Опцион на Фьючерсный контракт на аффинированное золото в слитках,C,1.0000,94.000,65.000,1521.0,1514.0,-152.00,-151.00,-0.09085,-0.09069,
2020-04-29,GOLD,Опцион на Фьючерсный контракт на аффинированное золото в слитках,P,1.0000,92.000,33.000,972.00,988.00,15.000,14.000,0.01567,0.01437,
2020-04-29,GOLD,Фьючерсный контракт на аффинированное золото в слитках,F,,50.000,19.000,64675,37594,722.00,-916.00,0.01129,-0.02379,
2020-04-29,GOLD,Опцион на Фьючерсный контракт на аффинированное золото в слитках,C,,3.0000,5.0000,759.00,766.00,-84.000,-85.000,-0.09964,-0.09988,
2020-04-29,GOLD,Фьючерсный контракт на аффинированное золото в слитках,F,1.0000,2567.0,1205.0,12569,39650,-953.00,685.00,-0.07048,0.01758,
2020-04-29,GOLD,Опцион на Фьючерсный контракт на аффинированное золото в слитках,P,,1.0000,1.0000,17.000,1.0000,,1.0000,,,
2020-04-29,ROSN,"Фьючерсный контракт на обыкновенные акции ПАО ""НК ""Роснефть""",F,1.0000,330.00,229.00,3062.0,3610.0,-477.00,720.00,-0.13478,0.24913,
