moment,isin,name,contract_type,iz_fiz,clients_in_long,clients_in_short,short_position,long_position,change_prev_week_short_abs,change_prev_week_long_abs,change_prev_week_short_perc,change_prev_week_long_perc,
2020-08-20,Si,Опцион на Фьючерсный контракт на курс доллар США - российский рубль,P,,22.000,25.000,31153,17482,-8509.0,-6446.0,-0.21454,-0.26939,
2020-08-20,Si,Фьючерсный контракт на курс доллар США - российский рубль,F,,315.00,100.00,1245598,619588,1284.0,-61245,0.00103,-0.08996,
2020-08-20,Si,Опцион на Фьючерсный контракт на курс доллар США - российский рубль,C,,41.000,28.000,248267,69106,-17502,-9919.0,-0.06585,-0.12552,
2020-08-20,Si,Фьючерсный контракт на курс доллар США - российский рубль,F,1.0000,14418,4824.0,224365,850375,27887,90416,0.14193,0.11897,
2020-08-20,Si,Опцион на Фьючерсный контракт на курс доллар США - российский рубль,P,1.0000,756.00,417.00,102839,116510,-43728,-45791,-0.29835,-0.28214,
2020-08-20,Si,Опцион на Фьючерсный контракт на курс доллар США - российский рубль,C,1.0000,1491.0,570.00,158215,337376,-52276,-59859,-0.24835,-0.15069,
2020-08-20,GAZR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""",P,,1.0000,3.0000,962.00,3.0000,180.00,2.0000,0.23018,2.0000,
2020-08-20,GAZR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""",C,,3.0000,5.0000,134.00,250.00,112.00,26.000,5.0909,0.11607,
2020-08-20,GAZR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""",C,1.0000,62.000,58.000,2131.0,2015.0,132.00,218.00,0.06603,0.12131,
2020-08-20,GAZR,"Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""",F,1.0000,2135.0,775.00,27551,116491,2034.0,-3704.0,0.07971,-0.03082,
2020-08-20,GAZR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""",P,1.0000,37.000,54.000,708.00,1667.0,231.00,409.00,0.48428,0.32512,
2020-08-20,GAZR,"Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""",F,,34.000,37.000,98468,9528.0,-5069.0,669.00,-0.04896,0.07552,
2020-08-20,SNGR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Сургутнефтегаз""",C,1.0000,30.000,7.0000,3081.0,3081.0,1.0000,1.0000,0.00032,0.00032,
2020-08-20,SNGR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Сургутнефтегаз""",P,,,1.0000,49.000,,,,,,
2020-08-20,SNGR,"Фьючерсный контракт на обыкновенные акции ПАО ""Сургутнефтегаз""",F,,10.000,11.000,6252.0,461.00,396.00,22.000,0.06762,0.05011,
2020-08-20,SNGR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Сургутнефтегаз""",P,1.0000,2.0000,2.0000,3.0000,52.000,,,,,
2020-08-20,SNGR,"Фьючерсный контракт на обыкновенные акции ПАО ""Сургутнефтегаз""",F,1.0000,237.00,70.000,696.00,6487.0,-70.000,304.00,-0.09138,0.04917,
2020-08-20,LKOH,"Фьючерсный контракт на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""",F,1.0000,597.00,203.00,5994.0,16511,-109.00,-734.00,-0.01786,-0.04256,
2020-08-20,LKOH,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""",P,,1.0000,1.0000,58.000,2.0000,,,,,
2020-08-20,LKOH,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""",P,1.0000,3.0000,6.0000,9.0000,65.000,1.0000,1.0000,0.12500,0.01563,
2020-08-20,LKOH,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""",C,1.0000,27.000,30.000,1061.0,3063.0,,,,,
2020-08-20,LKOH,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""",C,,4.0000,4.0000,2900.0,898.00,,,,,
2020-08-20,LKOH,"Фьючерсный контракт на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""",F,,57.000,23.000,21116,10599,-136.00,489.00,-0.00640,0.04837,
