moment,isin,name,contract_type,iz_fiz,clients_in_long,clients_in_short,short_position,long_position,change_prev_week_short_abs,change_prev_week_long_abs,change_prev_week_short_perc,change_prev_week_long_perc,
2020-06-04,Si,Опцион на Фьючерсный контракт на курс доллар США - российский рубль,C,,37.000,27.000,310002,112485,15978,-15710,0.05434,-0.12255,
2020-06-04,Si,Опцион на Фьючерсный контракт на курс доллар США - российский рубль,P,,22.000,24.000,185151,162266,-6108.0,-192.00,-0.03194,-0.00118,
2020-06-04,Si,Фьючерсный контракт на курс доллар США - российский рубль,F,,263.00,87.000,1248480,713394,30922,-98866,0.02540,-0.12172,
2020-06-04,Si,Опцион на Фьючерсный контракт на курс доллар США - российский рубль,C,1.0000,1763.0,604.00,212139,409656,-28985,2703.0,-0.12021,0.00664,
2020-06-04,Si,Фьючерсный контракт на курс доллар США - российский рубль,F,1.0000,14872,2977.0,142229,677315,-25124,104664,-0.15013,0.18277,
2020-06-04,Si,Опцион на Фьючерсный контракт на курс доллар США - российский рубль,P,1.0000,864.00,471.00,160566,183451,-4339.0,-10255,-0.02631,-0.05294,
2020-06-04,GAZR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""",C,1.0000,102.00,97.000,6082.0,7685.0,84.000,51.000,0.01400,0.00668,
2020-06-04,GAZR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""",P,1.0000,82.000,72.000,2708.0,4540.0,212.00,203.00,0.08494,0.04681,
2020-06-04,GAZR,"Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""",F,,51.000,31.000,72279,29986,-1303.0,8119.0,-0.01771,0.37129,
2020-06-04,GAZR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""",C,,7.0000,7.0000,2816.0,1213.0,7.0000,40.000,0.00249,0.03410,
2020-06-04,GAZR,"Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""",F,1.0000,1627.0,1099.0,29311,71604,3550.0,-5872.0,0.13781,-0.07579,
2020-06-04,GAZR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""",P,,3.0000,7.0000,1954.0,122.00,,9.0000,,0.07965,
2020-06-04,SNGR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Сургутнефтегаз""",C,1.0000,3.0000,2.0000,625.00,625.00,,,,,
2020-06-04,SNGR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Сургутнефтегаз""",P,1.0000,2.0000,2.0000,23.000,417.00,,,,,
2020-06-04,SNGR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Сургутнефтегаз""",P,,,1.0000,394.00,,,,,,
2020-06-04,SNGR,"Фьючерсный контракт на обыкновенные акции ПАО ""Сургутнефтегаз""",F,1.0000,211.00,108.00,1968.0,6368.0,-121.00,92.000,-0.05792,0.01466,
2020-06-04,SNGR,"Фьючерсный контракт на обыкновенные акции ПАО ""Сургутнефтегаз""",F,,6.0000,13.000,4826.0,426.00,120.00,-93.000,0.02550,-0.17919,
2020-06-04,LKOH,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""",C,,3.0000,3.0000,2337.0,748.00,,,,,
2020-06-04,LKOH,"Фьючерсный контракт на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""",F,,28.000,17.000,11469,9678.0,269.00,-351.00,0.02402,-0.03500,
2020-06-04,LKOH,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""",C,1.0000,29.000,32.000,999.00,2588.0,1.0000,1.0000,0.00100,0.00039,
2020-06-04,LKOH,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""",P,1.0000,5.0000,7.0000,58.000,107.00,25.000,25.000,0.75758,0.30488,
2020-06-04,LKOH,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""",P,,1.0000,1.0000,73.000,24.000,,,,,
