moment,isin,name,contract_type,iz_fiz,clients_in_long,clients_in_short,short_position,long_position,change_prev_week_short_abs,change_prev_week_long_abs,change_prev_week_short_perc,change_prev_week_long_perc,
2020-04-09,LKOH,"Фьючерсный контракт на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""",F,,25.000,17.000,3156.0,5537.0,288.00,-221.00,0.10042,-0.03838,
2020-04-09,LKOH,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""",P,1.0000,3.0000,2.0000,4.0000,23.000,,,,,
2020-04-09,GMKR,"Фьючерсный контракт на обыкновенные акции ПАО ""ГМК ""Норильский никель""",F,,18.000,18.000,4706.0,5644.0,338.00,456.00,0.07738,0.08790,
2020-04-09,GMKR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""ГМК ""Норильский никель""",P,,2.0000,3.0000,2003.0,2009.0,,,,,
2020-04-09,GMKR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""ГМК ""Норильский никель""",C,1.0000,8.0000,8.0000,77.000,77.000,,,,,
2020-04-09,GMKR,"Фьючерсный контракт на обыкновенные акции ПАО ""ГМК ""Норильский никель""",F,1.0000,128.00,235.00,1578.0,640.00,183.00,65.000,0.13118,0.11304,
2020-04-09,GMKR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""ГМК ""Норильский никель""",P,1.0000,4.0000,4.0000,13.000,7.0000,,,,,
2020-04-09,GMKR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""ГМК ""Норильский никель""",C,,3.0000,3.0000,2068.0,2068.0,,,,,
2020-04-09,RTS,Опцион на Фьючерсный контракт на Индекс РТС,P,,28.000,26.000,33874,14953,-1260.0,-242.00,-0.03586,-0.01593,
2020-04-09,RTS,Опцион на Фьючерсный контракт на Индекс РТС,C,1.0000,1073.0,499.00,40800,61297,-1961.0,-2021.0,-0.04586,-0.03192,
2020-04-09,RTS,Опцион на Фьючерсный контракт на Индекс РТС,C,,26.000,24.000,30746,10249,-1210.0,-1150.0,-0.03786,-0.10089,
