moment,isin,name,contract_type,iz_fiz,clients_in_long,clients_in_short,short_position,long_position,change_prev_week_short_abs,change_prev_week_long_abs,change_prev_week_short_perc,change_prev_week_long_perc,
2021-03-24,Si,Опцион на Фьючерсный контракт на курс доллар США - российский рубль,P,,26.000,34.000,111584,37247,8589.0,1724.0,0.08339,0.04853,
2021-03-24,Si,Опцион на Фьючерсный контракт на курс доллар США - российский рубль,C,1.0000,1273.0,890.00,166059,308531,19018,28587,0.12934,0.10212,
2021-03-24,Si,Фьючерсный контракт на курс доллар США - российский рубль,F,1.0000,14070,8121.0,473253,549479,-55711,-41199,-0.10532,-0.06975,
2021-03-24,Si,Опцион на Фьючерсный контракт на курс доллар США - российский рубль,C,,30.000,32.000,186340,43868,14976,5407.0,0.08739,0.14058,
2021-03-24,Si,Опцион на Фьючерсный контракт на курс доллар США - российский рубль,P,1.0000,1228.0,687.00,143677,218014,16203,23068,0.12711,0.11833,
2021-03-24,Si,Фьючерсный контракт на курс доллар США - российский рубль,F,,216.00,147.00,758320,682094,-18093,-32605,-0.02330,-0.04562,
2021-03-24,GAZR,"Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""",F,,45.000,40.000,121194,7720.0,-3314.0,-534.00,-0.02662,-0.06470,
2021-03-24,GAZR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""",C,1.0000,100.00,93.000,6872.0,7183.0,192.00,-12.000,0.02874,-0.00167,
2021-03-24,GAZR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""",P,,3.0000,5.0000,3480.0,29.000,-300.00,-9.0000,-0.07937,-0.23684,
2021-03-24,GAZR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""",C,,5.0000,6.0000,4229.0,3918.0,-64.000,140.00,-0.01491,0.03706,
2021-03-24,GAZR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""",P,1.0000,56.000,59.000,1989.0,5440.0,-467.00,-758.00,-0.19015,-0.12230,
2021-03-24,GAZR,"Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""",F,1.0000,3086.0,950.00,25928,139402,548.00,-2232.0,0.02159,-0.01576,
2021-03-24,SNGR,"Фьючерсный контракт на обыкновенные акции ПАО ""Сургутнефтегаз""",F,,8.0000,12.000,3445.0,126.00,84.000,-3.0000,0.02499,-0.02326,
2021-03-24,SNGR,"Фьючерсный контракт на обыкновенные акции ПАО ""Сургутнефтегаз""",F,1.0000,241.00,38.000,172.00,3491.0,-4.0000,83.000,-0.02273,0.02435,
2021-03-24,LKOH,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""",P,,,1.0000,163.00,,,,,,
2021-03-24,LKOH,"Фьючерсный контракт на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""",F,,22.000,24.000,4744.0,5786.0,1109.0,325.00,0.30509,0.05951,
2021-03-24,LKOH,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""",C,1.0000,39.000,40.000,2699.0,2699.0,121.00,121.00,0.04694,0.04694,
2021-03-24,LKOH,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""",P,1.0000,5.0000,10.000,127.00,290.00,,,,,
2021-03-24,LKOH,"Фьючерсный контракт на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""",F,1.0000,471.00,400.00,9069.0,8027.0,452.00,1236.0,0.05245,0.18201,
2021-03-24,LKOH,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""",C,,2.0000,2.0000,1608.0,1608.0,60.000,60.000,0.03876,0.03876,
2021-03-24,RTS,Опцион на Фьючерсный контракт на Индекс РТС,P,,22.000,32.000,32954,30667,2828.0,752.00,0.09387,0.02514,
2021-03-24,RTS,Фьючерсный контракт на Индекс РТС,F,1.0000,4752.0,3713.0,58458,65045,-1299.0,2883.0,-0.02174,0.04638,
2021-03-24,RTS,Опцион на Фьючерсный контракт на Индекс РТС,P,1.0000,1339.0,879.00,61370,63657,4217.0,6293.0,0.07378,0.10970,
2021-03-24,RTS,Опцион на Фьючерсный контракт на Индекс РТС,C,,23.000,29.000,49720,41713,459.00,520.00,0.00932,0.01262,
2021-03-24,RTS,Опцион на Фьючерсный контракт на Индекс РТС,C,1.0000,1415.0,779.00,58543,66550,5783.0,5722.0,0.10961,0.09407,
2021-03-24,RTS,Фьючерсный контракт на Индекс РТС,F,,67.000,102.00,116150,109563,2030.0,-2152.0,0.01779,-0.01926,
2021-03-24,GOLD,Опцион на Фьючерсный контракт на аффинированное золото в слитках,P,,1.0000,1.0000,4.0000,4.0000,,,,,
2021-03-24,GOLD,Опцион на Фьючерсный контракт на аффинированное золото в слитках,C,1.0000,77.000,45.000,790.00,1082.0,90.000,76.000,0.12857,0.07555,
2021-03-24,GOLD,Опцион на Фьючерсный контракт на аффинированное золото в слитках,C,,1.0000,7.0000,351.00,59.000,-14.000,,-0.03836,,
2021-03-24,GOLD,Фьючерсный контракт на аффинированное золото в слитках,F,,64.000,26.000,81453,17074,1315.0,823.00,0.01641,0.05064,
2021-03-24,GOLD,Опцион на Фьючерсный контракт на аффинированное золото в слитках,P,1.0000,32.000,36.000,1708.0,1708.0,19.000,19.000,0.01125,0.01125,
2021-03-24,GOLD,Фьючерсный контракт на аффинированное золото в слитках,F,1.0000,5349.0,1213.0,13687,78066,-1861.0,-1369.0,-0.11969,-0.01723,
2021-03-24,ROSN,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НК ""Роснефть""",C,,2.0000,2.0000,624.00,624.00,255.00,255.00,0.69106,0.69106,
2021-03-24,ROSN,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НК ""Роснефть""",C,1.0000,9.0000,9.0000,628.00,628.00,259.00,259.00,0.70190,0.70190,
2021-03-24,ROSN,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НК ""Роснефть""",P,1.0000,2.0000,5.0000,17.000,17.000,,,,,
2021-03-24,ROSN,"Фьючерсный контракт на обыкновенные акции ПАО ""НК ""Роснефть""",F,1.0000,222.00,1022.0,11174,3073.0,-100.00,239.00,-0.00887,0.08433,
2021-03-24,ROSN,"Фьючерсный контракт на обыкновенные акции ПАО ""НК ""Роснефть""",F,,15.000,12.000,271.00,8372.0,100.00,-239.00,0.58480,-0.02776,
