moment,isin,name,contract_type,iz_fiz,clients_in_long,clients_in_short,short_position,long_position,change_prev_week_short_abs,change_prev_week_long_abs,change_prev_week_short_perc,change_prev_week_long_perc,
2020-11-27,Si,Опцион на Фьючерсный контракт на курс доллар США - российский рубль,P,1.0000,1071.0,738.00,153475,197036,6303.0,6817.0,0.04283,0.03584,
2020-11-27,Si,Опцион на Фьючерсный контракт на курс доллар США - российский рубль,C,,40.000,31.000,205377,110876,5191.0,2212.0,0.02593,0.02036,
2020-11-27,Si,Фьючерсный контракт на курс доллар США - российский рубль,F,,268.00,132.00,1477011,653028,244623,-34539,0.19850,-0.05023,
2020-11-27,Si,Опцион на Фьючерсный контракт на курс доллар США - российский рубль,C,1.0000,1713.0,908.00,269116,363617,18317,21296,0.07303,0.06221,
2020-11-27,Si,Фьючерсный контракт на курс доллар США - российский рубль,F,1.0000,19138,4318.0,210533,1034516,-63300,215862,-0.23116,0.26368,
2020-11-27,Si,Опцион на Фьючерсный контракт на курс доллар США - российский рубль,P,,25.000,32.000,117148,73587,606.00,92.000,0.00520,0.00125,
2020-11-27,GAZR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""",C,,7.0000,7.0000,2082.0,1542.0,55.000,1.0000,0.02713,0.00065,
2020-11-27,GAZR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""",P,,4.0000,8.0000,665.00,221.00,142.00,30.000,0.27151,0.15707,
2020-11-27,GAZR,"Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""",F,,47.000,40.000,102305,17831,7778.0,492.00,0.08228,0.02838,
2020-11-27,GAZR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""",C,1.0000,114.00,96.000,5654.0,6194.0,114.00,168.00,0.02058,0.02788,
2020-11-27,GAZR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""",P,1.0000,94.000,109.00,3228.0,3672.0,-29.000,83.000,-0.00890,0.02313,
2020-11-27,GAZR,"Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""",F,1.0000,2239.0,1230.0,29502,113976,-3597.0,3689.0,-0.10867,0.03345,
2020-11-27,SNGR,"Фьючерсный контракт на обыкновенные акции ПАО ""Сургутнефтегаз""",F,1.0000,190.00,59.000,353.00,5548.0,25.000,56.000,0.07622,0.01020,
2020-11-27,SNGR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Сургутнефтегаз""",C,1.0000,2.0000,2.0000,9.0000,9.0000,,,,,
2020-11-27,SNGR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Сургутнефтегаз""",P,1.0000,2.0000,1.0000,6.0000,6.0000,,,,,
2020-11-27,SNGR,"Фьючерсный контракт на обыкновенные акции ПАО ""Сургутнефтегаз""",F,,4.0000,17.000,9371.0,4176.0,715.00,684.00,0.08260,0.19588,
2020-11-27,LKOH,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""",C,1.0000,74.000,77.000,4662.0,5450.0,175.00,176.00,0.03900,0.03337,
2020-11-27,LKOH,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""",P,1.0000,10.000,15.000,258.00,828.00,6.0000,5.0000,0.02381,0.00608,
