moment,isin,name,contract_type,iz_fiz,clients_in_long,clients_in_short,short_position,long_position,change_prev_week_short_abs,change_prev_week_long_abs,change_prev_week_short_perc,change_prev_week_long_perc,
2020-10-26,Si,Опцион на Фьючерсный контракт на курс доллар США - российский рубль,C,1.0000,1497.0,853.00,262066,300905,19899,18069,0.08217,0.06389,
2020-10-26,Si,Фьючерсный контракт на курс доллар США - российский рубль,F,1.0000,12199,9545.0,417353,790948,-29500,50857,-0.06602,0.06872,
2020-10-26,Si,Опцион на Фьючерсный контракт на курс доллар США - российский рубль,P,1.0000,918.00,724.00,147547,167075,6744.0,6362.0,0.04790,0.03959,
2020-10-26,Si,Фьючерсный контракт на курс доллар США - российский рубль,F,,240.00,176.00,1143507,769912,56208,-24149,0.05170,-0.03041,
2020-10-26,Si,Опцион на Фьючерсный контракт на курс доллар США - российский рубль,P,,23.000,34.000,53105,33577,889.00,1271.0,0.01703,0.03934,
2020-10-26,Si,Опцион на Фьючерсный контракт на курс доллар США - российский рубль,C,,45.000,34.000,148975,110136,1398.0,3228.0,0.00947,0.03019,
2020-10-26,GAZR,"Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""",F,1.0000,3391.0,1193.0,46626,168740,5725.0,6920.0,0.13997,0.04276,
2020-10-26,GAZR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""",P,1.0000,69.000,87.000,2243.0,3219.0,5.0000,1006.0,0.00223,0.45459,
2020-10-26,GAZR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""",C,,4.0000,7.0000,322.00,87.000,2.0000,1.0000,0.00625,0.01163,
2020-10-26,GAZR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""",C,1.0000,128.00,97.000,3914.0,4149.0,270.00,271.00,0.07409,0.06988,
2020-10-26,GAZR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""",P,,2.0000,4.0000,1020.0,44.000,1001.0,,52.684,,
2020-10-26,GAZR,"Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""",F,,26.000,60.000,137192,15078,733.00,-462.00,0.00537,-0.02973,
2020-10-26,SNGR,"Фьючерсный контракт на обыкновенные акции ПАО ""Сургутнефтегаз""",F,1.0000,212.00,61.000,844.00,6989.0,-30.000,-224.00,-0.03432,-0.03106,
2020-10-26,SNGR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Сургутнефтегаз""",P,1.0000,2.0000,1.0000,6.0000,6.0000,,,,,
2020-10-26,SNGR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Сургутнефтегаз""",C,1.0000,2.0000,2.0000,9.0000,9.0000,,,,,
2020-10-26,SNGR,"Фьючерсный контракт на обыкновенные акции ПАО ""Сургутнефтегаз""",F,,8.0000,15.000,9109.0,2964.0,-200.00,-6.0000,-0.02148,-0.00202,
2020-10-26,LKOH,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""",C,,2.0000,3.0000,1384.0,1362.0,33.000,33.000,0.02443,0.02483,
2020-10-26,LKOH,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""",P,1.0000,9.0000,14.000,83.000,643.00,-1.0000,33.000,-0.01190,0.05410,
2020-10-26,LKOH,"Фьючерсный контракт на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""",F,,52.000,34.000,34819,5272.0,747.00,-36.000,0.02192,-0.00678,
2020-10-26,LKOH,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""",P,,,1.0000,560.00,,34.000,,0.06464,,
2020-10-26,LKOH,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""",C,1.0000,50.000,53.000,2214.0,2236.0,128.00,128.00,0.06136,0.06072,
2020-10-26,LKOH,"Фьючерсный контракт на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""",F,1.0000,1364.0,218.00,4088.0,33635,774.00,1557.0,0.23355,0.04854,
2020-10-26,GMKR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""ГМК ""Норильский никель""",P,,,1.0000,1.0000,,,,,,
2020-10-26,GMKR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""ГМК ""Норильский никель""",C,,1.0000,2.0000,25.000,24.000,7.0000,7.0000,0.38889,0.41176,
2020-10-26,GMKR,"Фьючерсный контракт на обыкновенные акции ПАО ""ГМК ""Норильский никель""",F,,10.000,22.000,11821,6704.0,-209.00,-295.00,-0.01737,-0.04215,
2020-10-26,GMKR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""ГМК ""Норильский никель""",C,1.0000,7.0000,6.0000,56.000,57.000,13.000,13.000,0.30233,0.29545,
2020-10-26,GMKR,"Фьючерсный контракт на обыкновенные акции ПАО ""ГМК ""Норильский никель""",F,1.0000,464.00,154.00,994.00,6111.0,155.00,241.00,0.18474,0.04106,
2020-10-26,GMKR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""ГМК ""Норильский никель""",P,1.0000,3.0000,5.0000,37.000,38.000,,,,,
2020-10-26,RTS,Опцион на Фьючерсный контракт на Индекс РТС,P,,30.000,30.000,34117,24395,-228.00,296.00,-0.00664,0.01228,
2020-10-26,RTS,Опцион на Фьючерсный контракт на Индекс РТС,C,,24.000,32.000,34230,28037,1045.0,1190.0,0.03149,0.04433,
2020-10-26,RTS,Фьючерсный контракт на Индекс РТС,F,1.0000,4610.0,3820.0,76794,65768,-8310.0,510.00,-0.09765,0.00782,
2020-10-26,RTS,Опцион на Фьючерсный контракт на Индекс РТС,C,1.0000,1076.0,794.00,48268,54461,4917.0,4772.0,0.11342,0.09604,
2020-10-26,RTS,Опцион на Фьючерсный контракт на Индекс РТС,P,1.0000,1298.0,750.00,56035,65757,3501.0,2977.0,0.06664,0.04742,
2020-10-26,RTS,Фьючерсный контракт на Индекс РТС,F,,83.000,105.00,160663,171689,-2504.0,-11324,-0.01535,-0.06188,
2020-10-26,GOLD,Опцион на Фьючерсный контракт на аффинированное золото в слитках,P,1.0000,61.000,59.000,1586.0,2031.0,14.000,14.000,0.00891,0.00694,
2020-10-26,GOLD,Фьючерсный контракт на аффинированное золото в слитках,F,1.0000,4235.0,1325.0,14876,70577,2754.0,-2871.0,0.22719,-0.03909,
2020-10-26,GOLD,Опцион на Фьючерсный контракт на аффинированное золото в слитках,C,,1.0000,3.0000,93.000,352.00,-35.000,,-0.27344,,
2020-10-26,GOLD,Опцион на Фьючерсный контракт на аффинированное золото в слитках,C,1.0000,92.000,54.000,1850.0,1591.0,39.000,4.0000,0.02154,0.00252,
2020-10-26,GOLD,Фьючерсный контракт на аффинированное золото в слитках,F,,89.000,31.000,77595,21894,-2331.0,3294.0,-0.02916,0.17710,
2020-10-26,GOLD,Опцион на Фьючерсный контракт на аффинированное золото в слитках,P,,2.0000,5.0000,821.00,376.00,,,,,
2020-10-26,ROSN,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НК ""Роснефть""",P,1.0000,2.0000,2.0000,51.000,51.000,,,,,
2020-10-26,ROSN,"Фьючерсный контракт на обыкновенные акции ПАО ""НК ""Роснефть""",F,1.0000,179.00,174.00,3283.0,1646.0,-661.00,26.000,-0.16760,0.01605,
2020-10-26,ROSN,"Фьючерсный контракт на обыкновенные акции ПАО ""НК ""Роснефть""",F,,15.000,16.000,1431.0,3068.0,400.00,-287.00,0.38797,-0.08554,
2020-10-26,ROSN,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НК ""Роснефть""",C,,2.0000,2.0000,447.00,447.00,,,,,
2020-10-26,ROSN,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НК ""Роснефть""",C,1.0000,6.0000,6.0000,448.00,448.00,,,,,
2020-10-26,MTSI,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""МТС""",P,,,1.0000,4734.0,,265.00,,0.05930,,
