moment,isin,name,contract_type,iz_fiz,clients_in_long,clients_in_short,short_position,long_position,change_prev_week_short_abs,change_prev_week_long_abs,change_prev_week_short_perc,change_prev_week_long_perc,
2020-10-20,Si,Опцион на Фьючерсный контракт на курс доллар США - российский рубль,P,,24.000,32.000,51731,30234,1363.0,90.000,0.02706,0.00299,
2020-10-20,Si,Опцион на Фьючерсный контракт на курс доллар США - российский рубль,C,1.0000,1347.0,838.00,232431,265676,18074,11996,0.08432,0.04729,
2020-10-20,Si,Фьючерсный контракт на курс доллар США - российский рубль,F,,235.00,167.00,1042671,714886,31661,-116625,0.03132,-0.14026,
2020-10-20,Si,Фьючерсный контракт на курс доллар США - российский рубль,F,1.0000,10584,8909.0,385331,713116,-93311,54975,-0.19495,0.08353,
2020-10-20,Si,Опцион на Фьючерсный контракт на курс доллар США - российский рубль,P,1.0000,982.00,690.00,136628,158125,4402.0,5675.0,0.03329,0.03723,
2020-10-20,Si,Опцион на Фьючерсный контракт на курс доллар США - российский рубль,C,,45.000,31.000,142467,109222,756.00,6834.0,0.00533,0.06675,
2020-10-20,GAZR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""",P,,2.0000,3.0000,20.000,28.000,8.0000,-7.0000,0.66667,-0.20000,
2020-10-20,GAZR,"Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""",F,,40.000,48.000,124127,16975,2473.0,1374.0,0.02033,0.08807,
2020-10-20,GAZR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""",C,,4.0000,6.0000,389.00,87.000,-5.0000,10.000,-0.01269,0.12987,
2020-10-20,GAZR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""",P,1.0000,55.000,78.000,2045.0,2037.0,109.00,124.00,0.05630,0.06482,
2020-10-20,GAZR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""",C,1.0000,106.00,94.000,3741.0,4043.0,373.00,358.00,0.11075,0.09715,
2020-10-20,GAZR,"Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""",F,1.0000,3037.0,1214.0,39206,146358,-4449.0,-3350.0,-0.10191,-0.02238,
2020-10-20,SNGR,"Фьючерсный контракт на обыкновенные акции ПАО ""Сургутнефтегаз""",F,,6.0000,20.000,9080.0,2960.0,5.0000,-66.000,0.00055,-0.02181,
2020-10-20,SNGR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Сургутнефтегаз""",P,1.0000,2.0000,1.0000,6.0000,6.0000,,,,,
2020-10-20,SNGR,"Фьючерсный контракт на обыкновенные акции ПАО ""Сургутнефтегаз""",F,1.0000,195.00,66.000,829.00,6949.0,-6.0000,65.000,-0.00719,0.00944,
2020-10-20,SNGR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Сургутнефтегаз""",C,1.0000,2.0000,2.0000,9.0000,9.0000,,,,,
2020-10-20,LKOH,"Фьючерсный контракт на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""",F,,51.000,30.000,34080,4893.0,-305.00,-86.000,-0.00887,-0.01727,
2020-10-20,LKOH,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""",C,1.0000,40.000,42.000,1484.0,1506.0,27.000,27.000,0.01853,0.01826,
2020-10-20,LKOH,"Фьючерсный контракт на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""",F,1.0000,1309.0,210.00,3602.0,32789,-554.00,-773.00,-0.13330,-0.02303,
2020-10-20,LKOH,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""",P,,,1.0000,526.00,,,,,,
2020-10-20,LKOH,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""",P,1.0000,9.0000,14.000,81.000,607.00,,,,,
2020-10-20,LKOH,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""",C,,2.0000,3.0000,968.00,946.00,,,,,
2020-10-20,GMKR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""ГМК ""Норильский никель""",C,,1.0000,2.0000,18.000,17.000,,,,,
2020-10-20,GMKR,"Фьючерсный контракт на обыкновенные акции ПАО ""ГМК ""Норильский никель""",F,,22.000,11.000,11085,6743.0,-243.00,98.000,-0.02145,0.01475,
2020-10-20,GMKR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""ГМК ""Норильский никель""",P,,,1.0000,1.0000,,,,,,
2020-10-20,GMKR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""ГМК ""Норильский никель""",C,1.0000,6.0000,5.0000,43.000,44.000,,,,,
2020-10-20,GMKR,"Фьючерсный контракт на обыкновенные акции ПАО ""ГМК ""Норильский никель""",F,1.0000,435.00,181.00,1176.0,5518.0,165.00,-176.00,0.16320,-0.03091,
2020-10-20,GMKR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""ГМК ""Норильский никель""",P,1.0000,3.0000,5.0000,37.000,38.000,25.000,25.000,2.0833,1.9231,
2020-10-20,RTS,Фьючерсный контракт на Индекс РТС,F,,97.000,87.000,200257,201136,-3590.0,4162.0,-0.01761,0.02113,
2020-10-20,RTS,Опцион на Фьючерсный контракт на Индекс РТС,C,1.0000,1149.0,775.00,44355,55538,2932.0,2750.0,0.07078,0.05210,
2020-10-20,RTS,Фьючерсный контракт на Индекс РТС,F,1.0000,5085.0,3677.0,74603,73724,8610.0,858.00,0.13047,0.01178,
2020-10-20,RTS,Опцион на Фьючерсный контракт на Индекс РТС,P,,29.000,30.000,31238,23274,1154.0,1142.0,0.03836,0.05160,
2020-10-20,RTS,Опцион на Фьючерсный контракт на Индекс РТС,C,,25.000,31.000,32884,21701,2151.0,2333.0,0.06999,0.12046,
2020-10-20,RTS,Опцион на Фьючерсный контракт на Индекс РТС,P,1.0000,1275.0,786.00,54239,62203,5977.0,5989.0,0.12384,0.10654,
2020-10-20,GOLD,Фьючерсный контракт на аффинированное золото в слитках,F,,91.000,26.000,77872,34890,-416.00,1005.0,-0.00531,0.02966,
2020-10-20,GOLD,Опцион на Фьючерсный контракт на аффинированное золото в слитках,P,1.0000,60.000,53.000,1433.0,1777.0,34.000,634.00,0.02430,0.55468,
2020-10-20,GOLD,Опцион на Фьючерсный контракт на аффинированное золото в слитках,C,,1.0000,3.0000,118.00,352.00,40.000,,0.51282,,
2020-10-20,GOLD,Фьючерсный контракт на аффинированное золото в слитках,F,1.0000,3646.0,1575.0,14821,57803,2082.0,661.00,0.16344,0.01157,
2020-10-20,GOLD,Опцион на Фьючерсный контракт на аффинированное золото в слитках,P,,2.0000,5.0000,721.00,377.00,600.00,,4.9587,,
2020-10-20,GOLD,Опцион на Фьючерсный контракт на аффинированное золото в слитках,C,1.0000,87.000,52.000,1778.0,1544.0,41.000,81.000,0.02360,0.05537,
2020-10-20,ROSN,"Фьючерсный контракт на обыкновенные акции ПАО ""НК ""Роснефть""",F,,15.000,15.000,1256.0,3531.0,263.00,-196.00,0.26485,-0.05259,
2020-10-20,ROSN,"Фьючерсный контракт на обыкновенные акции ПАО ""НК ""Роснефть""",F,1.0000,171.00,171.00,3644.0,1369.0,-458.00,1.0000,-0.11165,0.00073,
2020-10-20,ROSN,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НК ""Роснефть""",C,,2.0000,2.0000,181.00,181.00,,,,,
2020-10-20,ROSN,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НК ""Роснефть""",P,1.0000,2.0000,2.0000,51.000,51.000,,,,,
2020-10-20,ROSN,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НК ""Роснефть""",C,1.0000,5.0000,5.0000,182.00,182.00,,,,,
2020-10-20,MTSI,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""МТС""",P,1.0000,4.0000,9.0000,802.00,5253.0,,,,,
2020-10-20,MTSI,"Фьючерсный контракт на обыкновенные акции ПАО ""МТС""",F,,4.0000,10.000,4001.0,44.000,-511.00,-6.0000,-0.11325,-0.12000,
2020-10-20,MTSI,"Фьючерсный контракт на обыкновенные акции ПАО ""МТС""",F,1.0000,139.00,44.000,369.00,4326.0,118.00,-387.00,0.47012,-0.08211,
2020-10-20,MTSI,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""МТС""",C,1.0000,5.0000,5.0000,176.00,191.00,,,,,
2020-10-20,MTSI,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""МТС""",C,,1.0000,2.0000,190.00,175.00,,,,,
2020-10-20,MTSI,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""МТС""",P,,,1.0000,4451.0,,,,,,
2020-10-20,NOTK,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НОВАТЭК""",P,1.0000,2.0000,5.0000,16.000,116.00,1.0000,1.0000,0.06667,0.00870,
2020-10-20,NOTK,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НОВАТЭК""",P,,,1.0000,100.00,,,,,,
2020-10-20,NOTK,"Фьючерсный контракт на обыкновенные акции ПАО ""НОВАТЭК""",F,1.0000,76.000,17.000,118.00,357.00,-4.0000,18.000,-0.03279,0.05310,
2020-10-20,NOTK,"Фьючерсный контракт на обыкновенные акции ПАО ""НОВАТЭК""",F,,3.0000,3.0000,278.00,39.000,27.000,5.0000,0.10757,0.14706,
2020-10-20,TRNF,"Фьючерсный контракт на привилегированные акции ПАО ""Транснефть""",F,1.0000,40.000,14.000,86.000,94.000,-26.000,6.0000,-0.23214,0.06818,
2020-10-20,TRNF,"Опцион на Фьючерсный контракт на привилегированные акции ПАО ""Транснефть""",C,1.0000,1.0000,1.0000,6.0000,6.0000,,,,,
2020-10-20,TRNF,"Фьючерсный контракт на привилегированные акции ПАО ""Транснефть""",F,,3.0000,5.0000,36.000,28.000,24.000,-8.0000,2.0000,-0.22222,
2020-10-20,SILV,Опцион на Фьючерсный контракт на аффинированное серебро в слитках,C,,2.0000,1.0000,1.0000,6.0000,,4.0000,,2.0000,
2020-10-20,SILV,Фьючерсный контракт на аффинированное серебро в слитках,F,1.0000,3900.0,1132.0,37361,143163,3065.0,-2534.0,0.08937,-0.01739,
2020-10-20,SILV,Опцион на Фьючерсный контракт на аффинированное серебро в слитках,P,,1.0000,2.0000,104.00,1.0000,4.0000,,0.04000,,
2020-10-20,SILV,Фьючерсный контракт на аффинированное серебро в слитках,F,,28.000,12.000,175097,69295,4736.0,10335,0.02780,0.17529,
2020-10-20,SILV,Опцион на Фьючерсный контракт на аффинированное серебро в слитках,C,1.0000,39.000,29.000,758.00,753.00,1.0000,-3.0000,0.00132,-0.00397,
2020-10-20,SILV,Опцион на Фьючерсный контракт на аффинированное серебро в слитках,P,1.0000,32.000,32.000,618.00,721.00,13.000,17.000,0.02149,0.02415,
2020-10-20,VTBR,Опцион на Фьючерсный контракт на обыкновенные акции Банк ВТБ (ПАО),C,,2.0000,3.0000,273.00,200.00,46.000,1.0000,0.20264,0.00503,
2020-10-20,VTBR,Опцион на Фьючерсный контракт на обыкновенные акции Банк ВТБ (ПАО),P,,1.0000,1.0000,3.0000,37.000,1.0000,7.0000,0.50000,0.23333,
2020-10-20,VTBR,Фьючерсный контракт на обыкновенные акции Банк ВТБ (ПАО),F,1.0000,1607.0,545.00,25348,152563,5330.0,-537.00,0.26626,-0.00351,
2020-10-20,VTBR,Опцион на Фьючерсный контракт на обыкновенные акции Банк ВТБ (ПАО),P,1.0000,21.000,22.000,463.00,429.00,140.00,134.00,0.43344,0.45424,
2020-10-20,VTBR,Фьючерсный контракт на обыкновенные акции Банк ВТБ (ПАО),F,,29.000,27.000,140654,13439,-5536.0,331.00,-0.03787,0.02525,
2020-10-20,VTBR,Опцион на Фьючерсный контракт на обыкновенные акции Банк ВТБ (ПАО),C,1.0000,39.000,38.000,1534.0,1607.0,287.00,332.00,0.23015,0.26039,
2020-10-20,SBRF,Опцион на Фьючерсный контракт на обыкновенные акции ПАО Сбербанк,C,1.0000,173.00,180.00,10714,10593,834.00,826.00,0.08441,0.08457,
2020-10-20,SBRF,Фьючерсный контракт на обыкновенные акции ПАО Сбербанк,F,,57.000,54.000,157996,37193,-34372,2102.0,-0.17868,0.05990,
2020-10-20,SBRF,Опцион на Фьючерсный контракт на обыкновенные акции ПАО Сбербанк,P,,2.0000,4.0000,3289.0,144.00,8.0000,-2.0000,0.00244,-0.01370,
2020-10-20,SBRF,Опцион на Фьючерсный контракт на обыкновенные акции ПАО Сбербанк,C,,5.0000,7.0000,3290.0,3411.0,132.00,140.00,0.04180,0.04280,
2020-10-20,SBRF,Опцион на Фьючерсный контракт на обыкновенные акции ПАО Сбербанк,P,1.0000,97.000,117.00,5315.0,8460.0,610.00,620.00,0.12965,0.07908,
2020-10-20,SBRF,Фьючерсный контракт на обыкновенные акции ПАО Сбербанк,F,1.0000,3587.0,1736.0,68895,189698,27147,-9327.0,0.65026,-0.04686,
2020-10-20,SBPR,Опцион на Фьючерсный контракт на привилегированные акции ПАО Сбербанк,C,1.0000,11.000,8.0000,54.000,54.000,3.0000,3.0000,0.05882,0.05882,
2020-10-20,SBPR,Фьючерсный контракт на привилегированные акции ПАО Сбербанк,F,,16.000,22.000,33770,41337,219.00,-5566.0,0.00653,-0.11867,
2020-10-20,SBPR,Опцион на Фьючерсный контракт на привилегированные акции ПАО Сбербанк,P,1.0000,11.000,11.000,179.00,179.00,15.000,15.000,0.09146,0.09146,
2020-10-20,SBPR,Фьючерсный контракт на привилегированные акции ПАО Сбербанк,F,1.0000,366.00,217.00,14432,6865.0,-4822.0,963.00,-0.25044,0.16317,
2020-10-20,HYDR,"Фьючерсный контракт на обыкновенные акции ПАО ""РусГидро""",F,1.0000,222.00,88.000,1330.0,5244.0,88.000,-874.00,0.07085,-0.14286,
2020-10-20,HYDR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""РусГидро""",C,1.0000,1.0000,1.0000,1.0000,2.0000,,,,,
2020-10-20,HYDR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""РусГидро""",P,1.0000,1.0000,2.0000,3.0000,2.0000,,,,,
2020-10-20,HYDR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""РусГидро""",C,,,1.0000,1.0000,,,,,,
2020-10-20,HYDR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""РусГидро""",P,,1.0000,,,1.0000,,,,,
2020-10-20,HYDR,"Фьючерсный контракт на обыкновенные акции ПАО ""РусГидро""",F,,9.0000,15.000,5037.0,1123.0,-488.00,474.00,-0.08833,0.73035,
2020-10-20,TATN,"Фьючерсный контракт на обыкновенные акции ПАО ""Татнефть"" им. В.Д. Шашина",F,1.0000,472.00,75.000,425.00,8586.0,28.000,-732.00,0.07053,-0.07856,
2020-10-20,TATN,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Татнефть"" им. В.Д. Шашина",P,1.0000,2.0000,3.0000,3.0000,3.0000,,,,,
2020-10-20,TATN,"Фьючерсный контракт на обыкновенные акции ПАО ""Татнефть"" им. В.Д. Шашина",F,,8.0000,8.0000,8348.0,187.00,-608.00,152.00,-0.06789,4.3429,
2020-10-20,TATN,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Татнефть"" им. В.Д. Шашина",C,1.0000,1.0000,2.0000,4.0000,4.0000,,,,,
2020-10-20,CHMF,"Фьючерсный контракт на обыкновенные акции ПАО ""Северсталь""",F,1.0000,45.000,55.000,282.00,411.00,,-46.000,,-0.10066,
2020-10-20,CHMF,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Северсталь""",P,,,1.0000,545.00,,,,,,
