moment,isin,name,contract_type,iz_fiz,clients_in_long,clients_in_short,short_position,long_position,change_prev_week_short_abs,change_prev_week_long_abs,change_prev_week_short_perc,change_prev_week_long_perc,
2021-04-13,BR,Опцион на Фьючерсный контракт на нефть BRENT,C,,9.0000,10.000,16026,4417.0,464.00,-339.00,0.02982,-0.07128,
2021-04-13,BR,Фьючерсный контракт на нефть BRENT,F,,49.000,61.000,450659,31176,15539,3933.0,0.03571,0.14437,
2021-04-13,Eu,Фьючерсный контракт на курс евро - российский рубль,F,,45.000,51.000,137625,186453,-8886.0,37597,-0.06065,0.25257,
2021-04-13,Eu,Опцион на Фьючерсный контракт на курс евро - российский рубль,P,,2.0000,3.0000,5003.0,5001.0,,,,,
2021-04-13,Eu,Опцион на Фьючерсный контракт на курс евро - российский рубль,C,,,3.0000,262.00,,,,,,
2021-04-13,Eu,Опцион на Фьючерсный контракт на курс евро - российский рубль,C,1.0000,11.000,16.000,610.00,872.00,,,,,
2021-04-13,Eu,Опцион на Фьючерсный контракт на курс евро - российский рубль,P,1.0000,13.000,13.000,568.00,570.00,1.0000,1.0000,0.00176,0.00176,
2021-04-13,Eu,Фьючерсный контракт на курс евро - российский рубль,F,1.0000,1608.0,1808.0,82790,33962,12226,-34257,0.17326,-0.50216,
2021-04-13,ED,Опцион на Фьючерсный контракт на курс евро-доллар США,P,,1.0000,,,1.0000,,,,,
2021-04-13,ED,Фьючерсный контракт на курс евро-доллар США,F,1.0000,818.00,971.00,35842,36597,218.00,-2382.0,0.00612,-0.06111,
2021-04-13,ED,Опцион на Фьючерсный контракт на курс евро-доллар США,C,1.0000,19.000,8.0000,82.000,305.00,1.0000,111.00,0.01235,0.57216,
2021-04-13,ED,Фьючерсный контракт на курс евро-доллар США,F,,27.000,20.000,37218,36463,635.00,3235.0,0.01736,0.09736,
2021-04-13,ED,Опцион на Фьючерсный контракт на курс евро-доллар США,C,,,2.0000,223.00,,110.00,,0.97345,,
2021-04-13,ED,Опцион на Фьючерсный контракт на курс евро-доллар США,P,1.0000,13.000,8.0000,77.000,76.000,,,,,
2021-04-13,PLT,Опцион на Фьючерсный контракт на аффинированную платину в слитках,C,,1.0000,1.0000,59.000,59.000,,,,,
2021-04-13,PLT,Фьючерсный контракт на аффинированную платину в слитках,F,1.0000,1028.0,58.000,650.00,11071,-35.000,1444.0,-0.05109,0.14999,
2021-04-13,PLT,Опцион на Фьючерсный контракт на аффинированную платину в слитках,C,1.0000,5.0000,5.0000,87.000,87.000,,,,,
2021-04-13,PLT,Фьючерсный контракт на аффинированную платину в слитках,F,,19.000,9.0000,13135,2714.0,1535.0,56.000,0.13233,0.02107,
2021-04-13,PLD,Фьючерсный контракт на аффинированный палладий в слитках,F,1.0000,155.00,153.00,990.00,718.00,118.00,13.000,0.13532,0.01844,
2021-04-13,PLD,Фьючерсный контракт на аффинированный палладий в слитках,F,,5.0000,5.0000,29.000,301.00,-105.00,,-0.78358,,
2021-04-13,SNGP,"Фьючерсный контракт на привилегированные акции ПАО ""Сургутнефтегаз""",F,1.0000,358.00,74.000,792.00,18142,23.000,55.000,0.02991,0.00304,
2021-04-13,SNGP,"Опцион на Фьючерсный контракт на привилегированные акции ПАО ""Сургутнефтегаз""",C,1.0000,9.0000,10.000,127.00,127.00,6.0000,6.0000,0.04959,0.04959,
2021-04-13,SNGP,"Опцион на Фьючерсный контракт на привилегированные акции ПАО ""Сургутнефтегаз""",P,,,1.0000,1425.0,,,,,,
2021-04-13,SNGP,"Фьючерсный контракт на привилегированные акции ПАО ""Сургутнефтегаз""",F,,5.0000,17.000,20265,2915.0,29.000,-3.0000,0.00143,-0.00103,
2021-04-13,SNGP,"Опцион на Фьючерсный контракт на привилегированные акции ПАО ""Сургутнефтегаз""",P,1.0000,10.000,13.000,80.000,1505.0,,,,,
2021-04-13,FEES,"Фьючерсный контракт на обыкновенные акции ПАО ""ФСК ЕЭС""",F,,1.0000,4.0000,931.00,2.0000,-10.000,,-0.01063,,
2021-04-13,FEES,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""ФСК ЕЭС""",P,,,1.0000,527.00,,,,,,
2021-04-13,FEES,"Фьючерсный контракт на обыкновенные акции ПАО ""ФСК ЕЭС""",F,1.0000,91.000,49.000,552.00,1481.0,39.000,29.000,0.07602,0.01997,
2021-04-13,FEES,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""ФСК ЕЭС""",P,1.0000,1.0000,1.0000,95.000,622.00,,,,,
2021-04-13,NLMK,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НЛМК""",P,1.0000,6.0000,9.0000,97.000,97.000,2.0000,2.0000,0.02105,0.02105,
2021-04-13,NLMK,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НЛМК""",C,,3.0000,2.0000,3612.0,4117.0,,,,,
2021-04-13,NLMK,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НЛМК""",C,1.0000,32.000,32.000,6196.0,5691.0,122.00,122.00,0.02009,0.02191,
2021-04-13,NLMK,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НЛМК""",P,,1.0000,1.0000,63.000,63.000,,,,,
2021-04-13,NLMK,"Фьючерсный контракт на обыкновенные акции ПАО ""НЛМК""",F,1.0000,136.00,188.00,3540.0,1829.0,244.00,19.000,0.07403,0.01050,
2021-04-13,NLMK,"Фьючерсный контракт на обыкновенные акции ПАО ""НЛМК""",F,,10.000,3.0000,296.00,2007.0,-31.000,194.00,-0.09480,0.10700,
2021-04-13,SUGR,Фьючерсный контракт на сахар-сырец,F,1.0000,13.000,6.0000,46.000,46.000,,,,,
2021-04-13,AUDU,Фьючерсный контракт на курс австралийский доллар-доллар США,F,1.0000,39.000,35.000,443.00,1580.0,-239.00,-172.00,-0.35044,-0.09817,
2021-04-13,AUDU,Фьючерсный контракт на курс австралийский доллар-доллар США,F,,2.0000,2.0000,1259.0,122.00,108.00,41.000,0.09383,0.50617,
2021-04-13,GBPU,Фьючерсный контракт на курс фунт стерлингов-доллар США,F,1.0000,276.00,153.00,3373.0,7745.0,-364.00,991.00,-0.09740,0.14673,
2021-04-13,GBPU,Опцион на Фьючерсный контракт на курс фунт стерлингов-доллар США,P,1.0000,1.0000,1.0000,1.0000,1.0000,,,,,
2021-04-13,GBPU,Фьючерсный контракт на курс фунт стерлингов-доллар США,F,,4.0000,5.0000,5619.0,1247.0,1211.0,-144.00,0.27473,-0.10352,
2021-04-13,OFZ2,"Фьючерсный контракт на ""двухлетние"" облигации федерального займа",F,1.0000,6.0000,5.0000,225.00,56.000,8.0000,3.0000,0.03687,0.05660,
2021-04-13,OFZ2,"Фьючерсный контракт на ""двухлетние"" облигации федерального займа",F,,2.0000,1.0000,2677.0,2846.0,,5.0000,,0.00176,
2021-04-13,OFZ4,"Фьючерсный контракт на ""четырехлетние"" облигации федерального займа",F,,2.0000,1.0000,81.000,262.00,,-2.0000,,-0.00758,
2021-04-13,OFZ4,"Фьючерсный контракт на ""четырехлетние"" облигации федерального займа",F,1.0000,12.000,6.0000,271.00,90.000,3.0000,5.0000,0.01119,0.05882,
2021-04-13,RTKM,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Ростелеком""",P,1.0000,1.0000,3.0000,6.0000,3.0000,,,,,
2021-04-13,RTKM,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Ростелеком""",C,1.0000,2.0000,3.0000,5.0000,8.0000,,,,,
2021-04-13,RTKM,"Фьючерсный контракт на обыкновенные акции ПАО ""Ростелеком""",F,1.0000,92.000,37.000,477.00,1078.0,-9.0000,17.000,-0.01852,0.01602,
2021-04-13,RTKM,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Ростелеком""",C,,,1.0000,3.0000,,,,,,
2021-04-13,RTKM,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Ростелеком""",P,,1.0000,,,3.0000,,,,,
2021-04-13,RTKM,"Фьючерсный контракт на обыкновенные акции ПАО ""Ростелеком""",F,,4.0000,5.0000,1044.0,443.00,46.000,20.000,0.04609,0.04728,
2021-04-13,MIX,Опцион на Фьючерсный контракт на Индекс МосБиржи,C,,3.0000,3.0000,1385.0,1385.0,13.000,13.000,0.00948,0.00948,
2021-04-13,MIX,Опцион на Фьючерсный контракт на Индекс МосБиржи,C,1.0000,22.000,21.000,391.00,391.00,19.000,19.000,0.05108,0.05108,
2021-04-13,MIX,Опцион на Фьючерсный контракт на Индекс МосБиржи,P,,1.0000,1.0000,31.000,31.000,,,,,
2021-04-13,MIX,Опцион на Фьючерсный контракт на Индекс МосБиржи,P,1.0000,13.000,11.000,124.00,124.00,,,,,
2021-04-13,MIX,Фьючерсный контракт на Индекс МосБиржи,F,1.0000,422.00,820.00,12150,5020.0,92.000,300.00,0.00763,0.06356,
2021-04-13,MIX,Фьючерсный контракт на Индекс МосБиржи,F,,23.000,30.000,3344.0,10474,-977.00,-1185.0,-0.22611,-0.10164,
2021-04-13,OFZ6,"Фьючерсный контракт на ""шестилетние"" облигации федерального займа",F,,1.0000,2.0000,2443.0,2602.0,-2.0000,,-0.00082,,
2021-04-13,OFZ6,"Фьючерсный контракт на ""шестилетние"" облигации федерального займа",F,1.0000,4.0000,5.0000,322.00,163.00,11.000,9.0000,0.03537,0.05844,
2021-04-13,OF10,"Фьючерсный контракт на ""десятилетние"" облигации федерального займа",F,1.0000,9.0000,13.000,366.00,492.00,-10.000,10.000,-0.02660,0.02075,
2021-04-13,OF10,"Фьючерсный контракт на ""десятилетние"" облигации федерального займа",F,,1.0000,2.0000,2610.0,2484.0,20.000,,0.00772,,
2021-04-13,OF15,"Фьючерсный контракт на ""пятнадцатилетние"" облигации федерального займа",F,,2.0000,1.0000,2480.0,1483.0,,5.0000,,0.00338,
2021-04-13,OF15,"Фьючерсный контракт на ""пятнадцатилетние"" облигации федерального займа",F,1.0000,5.0000,11.000,309.00,1306.0,-33.000,-38.000,-0.09649,-0.02827,
2021-04-13,UJPY,Фьючерсный контракт на курс доллар США - японская йена,F,1.0000,95.000,95.000,9309.0,1562.0,88.000,-130.00,0.00954,-0.07683,
2021-04-13,UJPY,Фьючерсный контракт на курс доллар США - японская йена,F,,3.0000,3.0000,1404.0,9151.0,62.000,280.00,0.04620,0.03156,
2021-04-13,UCHF,Фьючерсный контракт на курс доллар США - швейцарский франк,F,,2.0000,2.0000,1150.0,468.00,99.000,-10.000,0.09420,-0.02092,
2021-04-13,UCHF,Фьючерсный контракт на курс доллар США - швейцарский франк,F,1.0000,56.000,27.000,257.00,939.00,-23.000,86.000,-0.08214,0.10082,
2021-04-13,MOEX,Опцион на Фьючерсный контракт на обыкновенные акции ПАО Московская Биржа,P,1.0000,3.0000,3.0000,3.0000,3.0000,,,,,
2021-04-13,MOEX,Фьючерсный контракт на обыкновенные акции ПАО Московская Биржа,F,1.0000,241.00,83.000,1085.0,3864.0,57.000,112.00,0.05545,0.02985,
2021-04-13,MOEX,Опцион на Фьючерсный контракт на обыкновенные акции ПАО Московская Биржа,C,1.0000,1.0000,1.0000,1.0000,1.0000,,,,,
2021-04-13,MOEX,Фьючерсный контракт на обыкновенные акции ПАО Московская Биржа,F,,8.0000,4.0000,3564.0,785.00,29.000,-26.000,0.00820,-0.03206,
2021-04-13,MGNT,"Фьючерсный контракт на обыкновенные акции ПАО ""Магнит""",F,1.0000,597.00,139.00,11176,42805,268.00,2894.0,0.02457,0.07251,
2021-04-13,MGNT,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Магнит""",C,,3.0000,3.0000,4202.0,5201.0,,,,,
2021-04-13,MGNT,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Магнит""",P,1.0000,2.0000,5.0000,885.00,13659,,,,,
2021-04-13,MGNT,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Магнит""",P,,2.0000,1.0000,13275,501.00,,,,,
2021-04-13,MGNT,"Фьючерсный контракт на обыкновенные акции ПАО ""Магнит""",F,,13.000,9.0000,36436,4807.0,2412.0,-214.00,0.07089,-0.04262,
2021-04-13,MGNT,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Магнит""",C,1.0000,51.000,47.000,7112.0,6113.0,,,,,
2021-04-13,RVI,Фьючерсный контракт на волатильность российского рынка,F,1.0000,26.000,4.0000,263.00,261.00,-17.000,-17.000,-0.06071,-0.06115,
2021-04-13,RVI,Фьючерсный контракт на волатильность российского рынка,F,,2.0000,1.0000,1.0000,3.0000,,,,,
2021-04-13,UCAD,Фьючерсный контракт на курс доллар США - канадский доллар,F,1.0000,62.000,17.000,358.00,1174.0,124.00,-27.000,0.52991,-0.02248,
2021-04-13,UCAD,Фьючерсный контракт на курс доллар США - канадский доллар,F,,2.0000,3.0000,955.00,139.00,-142.00,9.0000,-0.12944,0.06923,
2021-04-13,MXI,Фьючерсный контракт на Индекс МосБиржи (мини),F,1.0000,534.00,1018.0,14089,5285.0,-910.00,842.00,-0.06067,0.18951,
2021-04-13,MXI,Опцион на Фьючерсный контракт на Индекс МосБиржи (мини),C,1.0000,5.0000,3.0000,85.000,85.000,,,,,
2021-04-13,MXI,Опцион на Фьючерсный контракт на Индекс МосБиржи (мини),P,1.0000,11.000,6.0000,68.000,68.000,1.0000,1.0000,0.01493,0.01493,
2021-04-13,MXI,Фьючерсный контракт на Индекс МосБиржи (мини),F,,9.0000,7.0000,1978.0,10782,64.000,-1688.0,0.03344,-0.13536,
2021-04-13,RUON,Фьючерсный контракт на ставку RUONIA,F,,4.0000,4.0000,5334.0,7351.0,101.00,101.00,0.01930,0.01393,
2021-04-13,RUON,Фьючерсный контракт на ставку RUONIA,F,1.0000,4.0000,8.0000,2690.0,673.00,,,,,
2021-04-13,ALRS,"Опцион на Фьючерсный контракт на обыкновенные акции АК ""АЛРОСА"" (ПАО)",P,1.0000,9.0000,11.000,687.00,687.00,,,,,
2021-04-13,ALRS,"Фьючерсный контракт на обыкновенные акции АК ""АЛРОСА"" (ПАО)",F,1.0000,273.00,176.00,4647.0,7397.0,-13.000,455.00,-0.00279,0.06554,
2021-04-13,ALRS,"Фьючерсный контракт на обыкновенные акции АК ""АЛРОСА"" (ПАО)",F,,8.0000,6.0000,8322.0,5572.0,476.00,8.0000,0.06067,0.00144,
2021-04-13,ALRS,"Опцион на Фьючерсный контракт на обыкновенные акции АК ""АЛРОСА"" (ПАО)",C,,2.0000,2.0000,515.00,515.00,,,,,
2021-04-13,ALRS,"Опцион на Фьючерсный контракт на обыкновенные акции АК ""АЛРОСА"" (ПАО)",C,1.0000,9.0000,10.000,675.00,675.00,,,,,
2021-04-13,ALRS,"Опцион на Фьючерсный контракт на обыкновенные акции АК ""АЛРОСА"" (ПАО)",P,,2.0000,2.0000,639.00,639.00,,,,,
2021-04-13,AFLT,"Опцион на Фьючерсный контракт на  обыкновенные акции ПАО ""Аэрофлот""",C,,,1.0000,1.0000,,,,,,
2021-04-13,AFLT,"Опцион на Фьючерсный контракт на  обыкновенные акции ПАО ""Аэрофлот""",P,,1.0000,,,1.0000,,,,,
2021-04-13,AFLT,"Опцион на Фьючерсный контракт на  обыкновенные акции ПАО ""Аэрофлот""",C,1.0000,16.000,8.0000,64.000,65.000,,,,,
2021-04-13,AFLT,"Фьючерсный контракт на  обыкновенные акции ПАО ""Аэрофлот""",F,,10.000,17.000,25681,4821.0,1985.0,266.00,0.08377,0.05840,
2021-04-13,AFLT,"Опцион на Фьючерсный контракт на  обыкновенные акции ПАО ""Аэрофлот""",P,1.0000,15.000,16.000,113.00,112.00,9.0000,9.0000,0.08654,0.08738,
2021-04-13,AFLT,"Фьючерсный контракт на  обыкновенные акции ПАО ""Аэрофлот""",F,1.0000,902.00,240.00,29134,49994,972.00,2691.0,0.03451,0.05689,
2021-04-13,CL,Фьючерсный контракт на нефть Light Sweet Crude Oil,F,1.0000,12.000,10.000,44.000,542.00,1.0000,-1.0000,0.02326,-0.00184,
2021-04-13,CL,Фьючерсный контракт на нефть Light Sweet Crude Oil,F,,2.0000,3.0000,560.00,62.000,-2.0000,,-0.00356,,
2021-04-13,Co,Фьючерсный контракт на медь,F,1.0000,6.0000,9.0000,41.000,24.000,,,,,
2021-04-13,Co,Фьючерсный контракт на медь,F,,1.0000,,,17.000,,,,,
