moment,isin,name,contract_type,iz_fiz,clients_in_long,clients_in_short,short_position,long_position,change_prev_week_short_abs,change_prev_week_long_abs,change_prev_week_short_perc,change_prev_week_long_perc,
2021-04-30,Si,Опцион на Фьючерсный контракт на курс доллар США - российский рубль,C,,37.000,40.000,490317,267084,-95.000,-261.00,-0.00019,-0.00098,
2021-04-30,Si,Фьючерсный контракт на курс доллар США - российский рубль,F,1.0000,21116,5077.0,317340,888765,-131373,94817,-0.29278,0.11942,
2021-04-30,Si,Опцион на Фьючерсный контракт на курс доллар США - российский рубль,C,1.0000,1787.0,886.00,239241,462474,14311,14477,0.06362,0.03231,
2021-04-30,Si,Опцион на Фьючерсный контракт на курс доллар США - российский рубль,P,,17.000,36.000,126916,49572,156.00,-496.00,0.00123,-0.00991,
2021-04-30,Si,Опцион на Фьючерсный контракт на курс доллар США - российский рубль,P,1.0000,911.00,818.00,141022,218366,9091.0,9743.0,0.06891,0.04670,
2021-04-30,Si,Фьючерсный контракт на курс доллар США - российский рубль,F,,279.00,116.00,1245014,673589,282849,56659,0.29397,0.09184,
2021-04-30,GAZR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""",C,1.0000,184.00,169.00,18437,18106,913.00,915.00,0.05210,0.05323,
2021-04-30,GAZR,"Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""",F,,41.000,50.000,148190,17573,10959,-1162.0,0.07986,-0.06202,
2021-04-30,GAZR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""",P,1.0000,62.000,76.000,2416.0,6763.0,7.0000,7.0000,0.00291,0.00104,
2021-04-30,GAZR,"Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""",F,1.0000,2829.0,1054.0,24327,154944,-7493.0,4628.0,-0.23548,0.03079,
2021-04-30,GAZR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""",C,,9.0000,5.0000,7485.0,7816.0,135.00,133.00,0.01837,0.01731,
2021-04-30,GAZR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""",P,,3.0000,4.0000,4429.0,82.000,,,,,
2021-04-30,SNGR,"Фьючерсный контракт на обыкновенные акции ПАО ""Сургутнефтегаз""",F,,11.000,11.000,4931.0,559.00,58.000,-249.00,0.01190,-0.30817,
2021-04-30,SNGR,"Фьючерсный контракт на обыкновенные акции ПАО ""Сургутнефтегаз""",F,1.0000,311.00,62.000,342.00,4714.0,-37.000,270.00,-0.09763,0.06076,
2021-04-30,LKOH,"Фьючерсный контракт на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""",F,1.0000,1093.0,338.00,9689.0,15309,1017.0,1502.0,0.11727,0.10879,
2021-04-30,LKOH,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""",P,1.0000,6.0000,11.000,152.00,808.00,1.0000,1.0000,0.00662,0.00124,
2021-04-30,LKOH,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""",C,,2.0000,2.0000,2384.0,2384.0,159.00,159.00,0.07146,0.07146,
2021-04-30,LKOH,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""",P,,,1.0000,656.00,,,,,,
2021-04-30,LKOH,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""",C,1.0000,66.000,65.000,4421.0,4421.0,158.00,158.00,0.03706,0.03706,
2021-04-30,LKOH,"Фьючерсный контракт на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""",F,,14.000,27.000,8893.0,3273.0,262.00,-223.00,0.03036,-0.06379,
2021-04-30,RTS,Опцион на Фьючерсный контракт на Индекс РТС,C,,20.000,34.000,46889,49175,993.00,1487.0,0.02164,0.03118,
2021-04-30,RTS,Фьючерсный контракт на Индекс РТС,F,1.0000,3626.0,5421.0,89926,53167,-8241.0,1151.0,-0.08395,0.02213,
2021-04-30,RTS,Опцион на Фьючерсный контракт на Индекс РТС,P,,27.000,35.000,38446,33347,1615.0,1812.0,0.04385,0.05746,
2021-04-30,RTS,Опцион на Фьючерсный контракт на Индекс РТС,P,1.0000,1492.0,816.00,68232,73331,7574.0,7377.0,0.12486,0.11185,
2021-04-30,RTS,Опцион на Фьючерсный контракт на Индекс РТС,C,1.0000,1086.0,774.00,64336,62050,9128.0,8634.0,0.16534,0.16164,
2021-04-30,RTS,Фьючерсный контракт на Индекс РТС,F,,59.000,106.00,128115,164874,7147.0,-2245.0,0.05908,-0.01343,
2021-04-30,GOLD,Опцион на Фьючерсный контракт на аффинированное золото в слитках,P,,2.0000,3.0000,140.00,199.00,,,,,
2021-04-30,GOLD,Опцион на Фьючерсный контракт на аффинированное золото в слитках,C,1.0000,163.00,100.00,2021.0,2345.0,2.0000,2.0000,0.00099,0.00085,
2021-04-30,GOLD,Опцион на Фьючерсный контракт на аффинированное золото в слитках,C,,5.0000,10.000,633.00,309.00,,,,,
2021-04-30,GOLD,Опцион на Фьючерсный контракт на аффинированное золото в слитках,P,1.0000,55.000,60.000,2568.0,2509.0,4.0000,4.0000,0.00156,0.00160,
2021-04-30,GOLD,Фьючерсный контракт на аффинированное золото в слитках,F,1.0000,6240.0,1194.0,20492,95981,252.00,-4920.0,0.01245,-0.04876,
2021-04-30,GOLD,Фьючерсный контракт на аффинированное золото в слитках,F,,76.000,26.000,97043,21554,-5865.0,-693.00,-0.05699,-0.03115,
2021-04-30,ROSN,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НК ""Роснефть""",C,1.0000,16.000,16.000,1080.0,1080.0,,,,,
2021-04-30,ROSN,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НК ""Роснефть""",P,1.0000,5.0000,5.0000,23.000,262.00,,,,,
2021-04-30,ROSN,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НК ""Роснефть""",C,,2.0000,2.0000,956.00,956.00,,,,,
2021-04-30,ROSN,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НК ""Роснефть""",P,,,1.0000,239.00,,,,,,
2021-04-30,ROSN,"Фьючерсный контракт на обыкновенные акции ПАО ""НК ""Роснефть""",F,1.0000,454.00,287.00,4963.0,5961.0,573.00,122.00,0.13052,0.02089,
2021-04-30,ROSN,"Фьючерсный контракт на обыкновенные акции ПАО ""НК ""Роснефть""",F,,11.000,16.000,6533.0,5535.0,-626.00,-175.00,-0.08744,-0.03065,
2021-04-30,MTSI,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""МТС""",C,,2.0000,3.0000,836.00,819.00,,,,,
2021-04-30,MTSI,"Фьючерсный контракт на обыкновенные акции ПАО ""МТС""",F,,8.0000,4.0000,6828.0,1825.0,-35.000,186.00,-0.00510,0.11348,
2021-04-30,MTSI,"Фьючерсный контракт на обыкновенные акции ПАО ""МТС""",F,1.0000,380.00,41.000,358.00,5361.0,1.0000,-220.00,0.00280,-0.03942,
2021-04-30,MTSI,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""МТС""",C,1.0000,17.000,19.000,1035.0,1052.0,,,,,
2021-04-30,MTSI,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""МТС""",P,,1.0000,2.0000,377.00,166.00,,,,,
2021-04-30,MTSI,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""МТС""",P,1.0000,8.0000,14.000,251.00,462.00,,,,,
2021-04-30,NOTK,"Фьючерсный контракт на обыкновенные акции ПАО ""НОВАТЭК""",F,1.0000,114.00,33.000,416.00,509.00,14.000,25.000,0.03483,0.05165,
2021-04-30,NOTK,"Фьючерсный контракт на обыкновенные акции ПАО ""НОВАТЭК""",F,,3.0000,6.0000,180.00,87.000,20.000,9.0000,0.12500,0.11538,
2021-04-30,TRNF,"Фьючерсный контракт на привилегированные акции ПАО ""Транснефть""",F,1.0000,36.000,12.000,30.000,96.000,1.0000,2.0000,0.03448,0.02128,
2021-04-30,TRNF,"Фьючерсный контракт на привилегированные акции ПАО ""Транснефть""",F,,2.0000,4.0000,73.000,7.0000,1.0000,,0.01389,,
2021-04-30,SILV,Фьючерсный контракт на аффинированное серебро в слитках,F,,28.000,14.000,196863,44503,-2505.0,10710,-0.01256,0.31693,
2021-04-30,SILV,Опцион на Фьючерсный контракт на аффинированное серебро в слитках,C,1.0000,95.000,46.000,1704.0,1776.0,-30.000,-30.000,-0.01730,-0.01661,
2021-04-30,SILV,Фьючерсный контракт на аффинированное серебро в слитках,F,1.0000,6084.0,700.00,41267,193627,946.00,-12269,0.02346,-0.05959,
2021-04-30,SILV,Опцион на Фьючерсный контракт на аффинированное серебро в слитках,P,1.0000,59.000,41.000,1241.0,1234.0,37.000,37.000,0.03073,0.03091,
2021-04-30,SILV,Опцион на Фьючерсный контракт на аффинированное серебро в слитках,P,,1.0000,1.0000,32.000,39.000,,,,,
2021-04-30,SILV,Опцион на Фьючерсный контракт на аффинированное серебро в слитках,C,,3.0000,2.0000,139.00,67.000,,,,,
2021-04-30,VTBR,Фьючерсный контракт на обыкновенные акции Банк ВТБ (ПАО),F,,35.000,16.000,56852,68415,-867.00,13916,-0.01502,0.25534,
2021-04-30,VTBR,Фьючерсный контракт на обыкновенные акции Банк ВТБ (ПАО),F,1.0000,1062.0,1560.0,115834,104271,3491.0,-11292,0.03107,-0.09771,
2021-04-30,VTBR,Опцион на Фьючерсный контракт на обыкновенные акции Банк ВТБ (ПАО),P,,1.0000,2.0000,573.00,13.000,,,,,
2021-04-30,VTBR,Опцион на Фьючерсный контракт на обыкновенные акции Банк ВТБ (ПАО),C,,4.0000,3.0000,3924.0,1378.0,,,,,
2021-04-30,VTBR,Опцион на Фьючерсный контракт на обыкновенные акции Банк ВТБ (ПАО),C,1.0000,49.000,51.000,11634,14180,,,,,
2021-04-30,VTBR,Опцион на Фьючерсный контракт на обыкновенные акции Банк ВТБ (ПАО),P,1.0000,47.000,40.000,4253.0,4813.0,13.000,13.000,0.00307,0.00271,
2021-04-30,SBRF,Опцион на Фьючерсный контракт на обыкновенные акции ПАО Сбербанк,C,1.0000,281.00,297.00,32226,30426,712.00,712.00,0.02259,0.02396,
2021-04-30,SBRF,Фьючерсный контракт на обыкновенные акции ПАО Сбербанк,F,1.0000,3402.0,2313.0,65186,128946,-3745.0,568.00,-0.05433,0.00442,
2021-04-30,SBRF,Опцион на Фьючерсный контракт на обыкновенные акции ПАО Сбербанк,P,1.0000,142.00,195.00,6144.0,7162.0,182.00,177.00,0.03053,0.02534,
2021-04-30,SBRF,Опцион на Фьючерсный контракт на обыкновенные акции ПАО Сбербанк,P,,3.0000,4.0000,1412.0,394.00,,5.0000,,0.01285,
2021-04-30,SBRF,Фьючерсный контракт на обыкновенные акции ПАО Сбербанк,F,,50.000,45.000,95116,31356,3034.0,-1279.0,0.03295,-0.03919,
2021-04-30,SBRF,Опцион на Фьючерсный контракт на обыкновенные акции ПАО Сбербанк,C,,7.0000,6.0000,11822,13622,424.00,424.00,0.03720,0.03213,
2021-04-30,SBPR,Опцион на Фьючерсный контракт на привилегированные акции ПАО Сбербанк,P,1.0000,3.0000,3.0000,10.000,10.000,,,,,
2021-04-30,SBPR,Фьючерсный контракт на привилегированные акции ПАО Сбербанк,F,,15.000,9.0000,8054.0,10742,16.000,151.00,0.00199,0.01426,
2021-04-30,SBPR,Фьючерсный контракт на привилегированные акции ПАО Сбербанк,F,1.0000,300.00,230.00,7446.0,4758.0,23.000,-112.00,0.00310,-0.02300,
