moment,isin,name,contract_type,iz_fiz,clients_in_long,clients_in_short,short_position,long_position,change_prev_week_short_abs,change_prev_week_long_abs,change_prev_week_short_perc,change_prev_week_long_perc,
2020-07-28,GAZR,"Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""",F,,24.000,39.000,69946,5907.0,-2994.0,-3189.0,-0.04105,-0.35059,
2020-07-28,GAZR,"Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""",F,1.0000,1757.0,956.00,28843,92882,-43.000,152.00,-0.00149,0.00164,
2020-07-28,GAZR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""",C,1.0000,74.000,80.000,2241.0,2356.0,40.000,40.000,0.01817,0.01727,
2020-07-28,GAZR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""",P,1.0000,50.000,70.000,1213.0,1815.0,139.00,139.00,0.12942,0.08294,
2020-07-28,SNGR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Сургутнефтегаз""",C,1.0000,31.000,7.0000,2945.0,2945.0,,,,,
2020-07-28,SNGR,"Фьючерсный контракт на обыкновенные акции ПАО ""Сургутнефтегаз""",F,,7.0000,12.000,5486.0,330.00,316.00,63.000,0.06112,0.23596,
2020-07-28,SNGR,"Фьючерсный контракт на обыкновенные акции ПАО ""Сургутнефтегаз""",F,1.0000,223.00,75.000,876.00,6032.0,30.000,283.00,0.03546,0.04923,
2020-07-28,LKOH,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""",C,1.0000,26.000,28.000,918.00,2898.0,36.000,36.000,0.04082,0.01258,
2020-07-28,LKOH,"Фьючерсный контракт на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""",F,,49.000,26.000,24205,6737.0,-149.00,113.00,-0.00612,0.01706,
2020-07-28,LKOH,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""",P,,1.0000,1.0000,58.000,2.0000,,,,,
2020-07-28,LKOH,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""",C,,4.0000,4.0000,2746.0,766.00,36.000,36.000,0.01328,0.04932,
2020-07-28,LKOH,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""",P,1.0000,4.0000,8.0000,36.000,92.000,,,,,
2020-07-28,LKOH,"Фьючерсный контракт на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""",F,1.0000,1020.0,218.00,5984.0,23452,57.000,-205.00,0.00962,-0.00867,
2020-07-28,GMKR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""ГМК ""Норильский никель""",P,1.0000,6.0000,8.0000,31.000,130.00,,,,,
2020-07-28,GMKR,"Фьючерсный контракт на обыкновенные акции ПАО ""ГМК ""Норильский никель""",F,1.0000,505.00,183.00,907.00,6150.0,-97.000,-83.000,-0.09661,-0.01332,
2020-07-28,GMKR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""ГМК ""Норильский никель""",C,,2.0000,2.0000,2046.0,2045.0,,,,,
2020-07-28,GMKR,"Фьючерсный контракт на обыкновенные акции ПАО ""ГМК ""Норильский никель""",F,,15.000,25.000,10977,5734.0,-13.000,-27.000,-0.00118,-0.00469,
2020-07-28,GMKR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""ГМК ""Норильский никель""",P,,1.0000,3.0000,2109.0,2010.0,,,,,
2020-07-28,GMKR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""ГМК ""Норильский никель""",C,1.0000,10.000,8.0000,84.000,85.000,-3.0000,-3.0000,-0.03448,-0.03409,
2020-07-28,RTS,Фьючерсный контракт на Индекс РТС,F,,75.000,126.00,155696,192157,5853.0,-3678.0,0.03906,-0.01878,
2020-07-28,RTS,Опцион на Фьючерсный контракт на Индекс РТС,P,,35.000,35.000,34706,28662,922.00,1291.0,0.02729,0.04717,
2020-07-28,RTS,Фьючерсный контракт на Индекс РТС,F,1.0000,3280.0,5051.0,76365,39904,-5476.0,4055.0,-0.06691,0.11311,
