moment,isin,name,contract_type,iz_fiz,clients_in_long,clients_in_short,short_position,long_position,change_prev_week_short_abs,change_prev_week_long_abs,change_prev_week_short_perc,change_prev_week_long_perc,
2021-02-01,Si,Опцион на Фьючерсный контракт на курс доллар США - российский рубль,P,,17.000,22.000,144222,77020,1427.0,1324.0,0.00999,0.01749,
2021-02-01,Si,Опцион на Фьючерсный контракт на курс доллар США - российский рубль,C,1.0000,1642.0,853.00,240778,295283,3334.0,4267.0,0.01404,0.01466,
2021-02-01,Si,Фьючерсный контракт на курс доллар США - российский рубль,F,1.0000,16327,6135.0,358908,709516,-87007,4954.0,-0.19512,0.00703,
2021-02-01,Si,Опцион на Фьючерсный контракт на курс доллар США - российский рубль,C,,39.000,31.000,105676,51171,1324.0,391.00,0.01269,0.00770,
2021-02-01,Si,Опцион на Фьючерсный контракт на курс доллар США - российский рубль,P,1.0000,1135.0,705.00,119667,186869,4541.0,4644.0,0.03944,0.02548,
2021-02-01,Si,Фьючерсный контракт на курс доллар США - российский рубль,F,,271.00,126.00,1111437,760829,-51539,-143500,-0.04432,-0.15868,
2021-02-01,GAZR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""",C,1.0000,126.00,104.00,6525.0,6434.0,90.000,107.00,0.01399,0.01691,
2021-02-01,GAZR,"Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""",F,,31.000,48.000,90292,14710,4647.0,488.00,0.05426,0.03431,
2021-02-01,GAZR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""",P,,4.0000,6.0000,5260.0,204.00,-1.0000,16.000,-0.00019,0.08511,
2021-02-01,GAZR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""",C,,9.0000,6.0000,3847.0,3938.0,16.000,-1.0000,0.00418,-0.00025,
2021-02-01,GAZR,"Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""",F,1.0000,1773.0,1647.0,34486,110068,-3140.0,1019.0,-0.08345,0.00934,
2021-02-01,GAZR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""",P,1.0000,107.00,96.000,3938.0,8994.0,91.000,74.000,0.02365,0.00830,
2021-02-01,SNGR,"Фьючерсный контракт на обыкновенные акции ПАО ""Сургутнефтегаз""",F,,12.000,17.000,11004,2517.0,257.00,-80.000,0.02391,-0.03080,
2021-02-01,SNGR,"Фьючерсный контракт на обыкновенные акции ПАО ""Сургутнефтегаз""",F,1.0000,301.00,44.000,221.00,8708.0,-53.000,284.00,-0.19343,0.03371,
2021-02-01,LKOH,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""",P,1.0000,10.000,19.000,611.00,724.00,,,,,
2021-02-01,LKOH,"Фьючерсный контракт на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""",F,1.0000,689.00,386.00,5296.0,14870,-346.00,2586.0,-0.06133,0.21052,
2021-02-01,LKOH,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""",C,,2.0000,3.0000,4985.0,2755.0,7.0000,7.0000,0.00141,0.00255,
2021-02-01,LKOH,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""",C,1.0000,78.000,76.000,4685.0,6915.0,142.00,142.00,0.03126,0.02097,
2021-02-01,LKOH,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""",P,,2.0000,2.0000,761.00,648.00,,,,,
2021-02-01,LKOH,"Фьючерсный контракт на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""",F,,10.000,38.000,12349,2775.0,2903.0,-29.000,0.30733,-0.01034,
2021-02-01,RTS,Опцион на Фьючерсный контракт на Индекс РТС,P,,30.000,35.000,39956,33364,1009.0,589.00,0.02591,0.01797,
2021-02-01,RTS,Фьючерсный контракт на Индекс РТС,F,1.0000,3902.0,5359.0,85322,51427,7444.0,-6991.0,0.09559,-0.11967,
2021-02-01,RTS,Опцион на Фьючерсный контракт на Индекс РТС,P,1.0000,1782.0,885.00,61885,68477,6191.0,6611.0,0.11116,0.10686,
2021-02-01,RTS,Опцион на Фьючерсный контракт на Индекс РТС,C,,23.000,31.000,21707,14818,1630.0,-1.0000,0.08119,-0.00007,
2021-02-01,RTS,Опцион на Фьючерсный контракт на Индекс РТС,C,1.0000,1321.0,807.00,48494,55383,5158.0,6789.0,0.11902,0.13971,
2021-02-01,RTS,Фьючерсный контракт на Индекс РТС,F,,64.000,124.00,151348,185243,-14833,-398.00,-0.08926,-0.00214,
2021-02-01,GOLD,Опцион на Фьючерсный контракт на аффинированное золото в слитках,C,1.0000,126.00,48.000,1543.0,1636.0,136.00,124.00,0.09666,0.08201,
2021-02-01,GOLD,Опцион на Фьючерсный контракт на аффинированное золото в слитках,P,,1.0000,3.0000,172.00,10.000,109.00,,1.7302,,
2021-02-01,GOLD,Опцион на Фьючерсный контракт на аффинированное золото в слитках,C,,3.0000,6.0000,121.00,28.000,2.0000,14.000,0.01681,1.0000,
2021-02-01,GOLD,Фьючерсный контракт на аффинированное золото в слитках,F,,72.000,18.000,87278,16258,782.00,-5535.0,0.00904,-0.25398,
2021-02-01,GOLD,Опцион на Фьючерсный контракт на аффинированное золото в слитках,P,1.0000,53.000,44.000,2382.0,2544.0,141.00,250.00,0.06292,0.10898,
2021-02-01,GOLD,Фьючерсный контракт на аффинированное золото в слитках,F,1.0000,6679.0,841.00,13692,84712,-614.00,5703.0,-0.04292,0.07218,
2021-02-01,ROSN,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НК ""Роснефть""",C,,1.0000,1.0000,1507.0,1507.0,,,,,
2021-02-01,ROSN,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НК ""Роснефть""",C,1.0000,31.000,31.000,2111.0,2111.0,,,,,
2021-02-01,ROSN,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НК ""Роснефть""",P,1.0000,6.0000,7.0000,32.000,32.000,1.0000,1.0000,0.03226,0.03226,
2021-02-01,ROSN,"Фьючерсный контракт на обыкновенные акции ПАО ""НК ""Роснефть""",F,1.0000,231.00,366.00,3432.0,1827.0,-646.00,45.000,-0.15841,0.02525,
2021-02-01,ROSN,"Фьючерсный контракт на обыкновенные акции ПАО ""НК ""Роснефть""",F,,10.000,17.000,3063.0,4668.0,252.00,-439.00,0.08965,-0.08596,
2021-02-01,MTSI,"Фьючерсный контракт на обыкновенные акции ПАО ""МТС""",F,,6.0000,8.0000,3046.0,416.00,243.00,7.0000,0.08669,0.01711,
2021-02-01,MTSI,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""МТС""",C,,2.0000,3.0000,1863.0,1163.0,,,,,
2021-02-01,MTSI,"Фьючерсный контракт на обыкновенные акции ПАО ""МТС""",F,1.0000,145.00,39.000,301.00,2931.0,-11.000,225.00,-0.03526,0.08315,
2021-02-01,MTSI,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""МТС""",C,1.0000,24.000,23.000,1732.0,2432.0,,,,,
2021-02-01,MTSI,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""МТС""",P,,1.0000,2.0000,2020.0,122.00,,,,,
2021-02-01,MTSI,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""МТС""",P,1.0000,7.0000,13.000,506.00,2404.0,70.000,70.000,0.16055,0.02999,
2021-02-01,NOTK,"Фьючерсный контракт на обыкновенные акции ПАО ""НОВАТЭК""",F,1.0000,70.000,38.000,127.00,530.00,12.000,-51.000,0.10435,-0.08778,
2021-02-01,NOTK,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НОВАТЭК""",P,1.0000,1.0000,2.0000,2.0000,2.0000,,,,,
