moment,isin,name,contract_type,iz_fiz,clients_in_long,clients_in_short,short_position,long_position,change_prev_week_short_abs,change_prev_week_long_abs,change_prev_week_short_perc,change_prev_week_long_perc,
2020-05-07,GOLD,Опцион на Фьючерсный контракт на аффинированное золото в слитках,C,,3.0000,5.0000,719.00,724.00,,-1.0000,,-0.00138,
2020-05-07,GOLD,Фьючерсный контракт на аффинированное золото в слитках,F,,48.000,22.000,57590,30265,-3988.0,2941.0,-0.06476,0.10763,
2020-05-07,GOLD,Опцион на Фьючерсный контракт на аффинированное золото в слитках,P,,1.0000,1.0000,16.000,2.0000,-1.0000,,-0.05882,,
2020-05-07,GOLD,Опцион на Фьючерсный контракт на аффинированное золото в слитках,P,1.0000,101.00,38.000,1102.0,1116.0,52.000,51.000,0.04952,0.04789,
2020-05-07,GOLD,Фьючерсный контракт на аффинированное золото в слитках,F,1.0000,2726.0,1088.0,12738,40063,2099.0,-4830.0,0.19729,-0.10759,
2020-05-07,ROSN,"Фьючерсный контракт на обыкновенные акции ПАО ""НК ""Роснефть""",F,1.0000,241.00,249.00,3145.0,2860.0,359.00,62.000,0.12886,0.02216,
2020-05-07,ROSN,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НК ""Роснефть""",C,,2.0000,2.0000,187.00,187.00,,,,,
2020-05-07,ROSN,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НК ""Роснефть""",P,1.0000,1.0000,1.0000,1.0000,1.0000,,,,,
2020-05-07,ROSN,"Фьючерсный контракт на обыкновенные акции ПАО ""НК ""Роснефть""",F,,21.000,16.000,2777.0,3062.0,-159.00,138.00,-0.05416,0.04720,
2020-05-07,ROSN,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НК ""Роснефть""",C,1.0000,5.0000,5.0000,188.00,188.00,,,,,
2020-05-07,MTSI,"Фьючерсный контракт на обыкновенные акции ПАО ""МТС""",F,,6.0000,5.0000,1342.0,465.00,-32.000,8.0000,-0.02329,0.01751,
2020-05-07,MTSI,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""МТС""",P,,,1.0000,1640.0,,,,,,
2020-05-07,MTSI,"Фьючерсный контракт на обыкновенные акции ПАО ""МТС""",F,1.0000,84.000,42.000,372.00,1249.0,-8.0000,-48.000,-0.02105,-0.03701,
2020-05-07,MTSI,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""МТС""",C,,,1.0000,45.000,,,,,,
2020-05-07,MTSI,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""МТС""",P,1.0000,4.0000,1.0000,1.0000,1641.0,,,,,
2020-05-07,MTSI,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""МТС""",C,1.0000,2.0000,2.0000,13.000,58.000,,,,,
2020-05-07,NOTK,"Фьючерсный контракт на обыкновенные акции ПАО ""НОВАТЭК""",F,,4.0000,5.0000,196.00,153.00,-17.000,-40.000,-0.07981,-0.20725,
2020-05-07,NOTK,"Фьючерсный контракт на обыкновенные акции ПАО ""НОВАТЭК""",F,1.0000,44.000,59.000,163.00,206.00,-18.000,5.0000,-0.09945,0.02488,
2020-05-07,NOTK,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НОВАТЭК""",P,1.0000,1.0000,2.0000,7.0000,7.0000,5.0000,5.0000,2.5000,2.5000,
2020-05-07,TRNF,"Фьючерсный контракт на привилегированные акции ПАО ""Транснефть""",F,1.0000,31.000,11.000,27.000,72.000,1.0000,,0.03846,,
2020-05-07,TRNF,"Фьючерсный контракт на привилегированные акции ПАО ""Транснефть""",F,,2.0000,7.0000,91.000,46.000,2.0000,3.0000,0.02247,0.06977,
2020-05-07,SILV,Фьючерсный контракт на аффинированное серебро в слитках,F,1.0000,1784.0,369.00,6224.0,68193,-922.00,761.00,-0.12902,0.01129,
2020-05-07,SILV,Опцион на Фьючерсный контракт на аффинированное серебро в слитках,P,1.0000,11.000,10.000,138.00,139.00,,,,,
2020-05-07,SILV,Опцион на Фьючерсный контракт на аффинированное серебро в слитках,C,,1.0000,,,1.0000,,,,,
2020-05-07,SILV,Фьючерсный контракт на аффинированное серебро в слитках,F,,20.000,6.0000,117760,55791,-7004.0,-8687.0,-0.05614,-0.13473,
2020-05-07,SILV,Опцион на Фьючерсный контракт на аффинированное серебро в слитках,P,,,1.0000,1.0000,,,,,,
2020-05-07,SILV,Опцион на Фьючерсный контракт на аффинированное серебро в слитках,C,1.0000,12.000,11.000,46.000,45.000,,,,,
2020-05-07,VTBR,Опцион на Фьючерсный контракт на обыкновенные акции Банк ВТБ (ПАО),C,1.0000,58.000,37.000,8384.0,15025,,,,,
2020-05-07,VTBR,Фьючерсный контракт на обыкновенные акции Банк ВТБ (ПАО),F,1.0000,1237.0,863.00,23631,75093,1391.0,-209.00,0.06254,-0.00278,
2020-05-07,VTBR,Опцион на Фьючерсный контракт на обыкновенные акции Банк ВТБ (ПАО),P,,,2.0000,5212.0,,,,,,
2020-05-07,VTBR,Опцион на Фьючерсный контракт на обыкновенные акции Банк ВТБ (ПАО),P,1.0000,48.000,30.000,2775.0,7987.0,11.000,11.000,0.00398,0.00138,
2020-05-07,VTBR,Опцион на Фьючерсный контракт на обыкновенные акции Банк ВТБ (ПАО),C,,3.0000,3.0000,7629.0,988.00,,,,,
2020-05-07,VTBR,Фьючерсный контракт на обыкновенные акции Банк ВТБ (ПАО),F,,16.000,28.000,55749,4287.0,-1000.0,600.00,-0.01762,0.16273,
2020-05-07,SBRF,Опцион на Фьючерсный контракт на обыкновенные акции ПАО Сбербанк,C,,6.0000,8.0000,1248.0,1126.0,,8.0000,,0.00716,
2020-05-07,SBRF,Фьючерсный контракт на обыкновенные акции ПАО Сбербанк,F,,61.000,32.000,78827,55277,-3975.0,-459.00,-0.04801,-0.00824,
2020-05-07,SBRF,Опцион на Фьючерсный контракт на обыкновенные акции ПАО Сбербанк,C,1.0000,210.00,145.00,5321.0,5443.0,156.00,148.00,0.03020,0.02795,
2020-05-07,SBRF,Опцион на Фьючерсный контракт на обыкновенные акции ПАО Сбербанк,P,,4.0000,5.0000,1908.0,87.000,8.0000,,0.00421,,
2020-05-07,SBRF,Опцион на Фьючерсный контракт на обыкновенные акции ПАО Сбербанк,P,1.0000,181.00,132.00,7004.0,8825.0,483.00,491.00,0.07407,0.05892,
2020-05-07,SBRF,Фьючерсный контракт на обыкновенные акции ПАО Сбербанк,F,1.0000,2512.0,1646.0,45236,68786,-4437.0,-7953.0,-0.08932,-0.10364,
2020-05-07,SBPR,Опцион на Фьючерсный контракт на привилегированные акции ПАО Сбербанк,P,,1.0000,,,10.000,,,,,
2020-05-07,SBPR,Фьючерсный контракт на привилегированные акции ПАО Сбербанк,F,,16.000,14.000,14808,12432,-66.000,-1353.0,-0.00444,-0.09815,
2020-05-07,SBPR,Фьючерсный контракт на привилегированные акции ПАО Сбербанк,F,1.0000,324.00,141.00,4806.0,7182.0,-889.00,398.00,-0.15610,0.05867,
2020-05-07,SBPR,Опцион на Фьючерсный контракт на привилегированные акции ПАО Сбербанк,P,1.0000,5.0000,2.0000,31.000,21.000,,,,,
2020-05-07,HYDR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""РусГидро""",P,1.0000,1.0000,1.0000,40.000,40.000,,,,,
2020-05-07,HYDR,"Фьючерсный контракт на обыкновенные акции ПАО ""РусГидро""",F,,10.000,5.0000,2020.0,531.00,-11.000,90.000,-0.00542,0.20408,
2020-05-07,HYDR,"Фьючерсный контракт на обыкновенные акции ПАО ""РусГидро""",F,1.0000,183.00,129.00,3152.0,4641.0,16.000,-85.000,0.00510,-0.01799,
2020-05-07,TATN,"Фьючерсный контракт на обыкновенные акции ПАО ""Татнефть"" им. В.Д. Шашина",F,1.0000,84.000,123.00,685.00,558.00,6.0000,13.000,0.00884,0.02385,
2020-05-07,TATN,"Фьючерсный контракт на обыкновенные акции ПАО ""Татнефть"" им. В.Д. Шашина",F,,4.0000,8.0000,150.00,277.00,-5.0000,-12.000,-0.03226,-0.04152,
2020-05-07,CHMF,"Фьючерсный контракт на обыкновенные акции ПАО ""Северсталь""",F,1.0000,41.000,34.000,117.00,163.00,1.0000,-2.0000,0.00862,-0.01212,
2020-05-07,CHMF,"Фьючерсный контракт на обыкновенные акции ПАО ""Северсталь""",F,,3.0000,5.0000,117.00,71.000,-3.0000,,-0.02500,,
