moment,isin,name,contract_type,iz_fiz,clients_in_long,clients_in_short,short_position,long_position,change_prev_week_short_abs,change_prev_week_long_abs,change_prev_week_short_perc,change_prev_week_long_perc,
2020-05-29,BR,Фьючерсный контракт на нефть BRENT,F,,67.000,57.000,222876,165734,-299298,105193,-0.57318,1.7376,
2020-05-29,BR,Фьючерсный контракт на нефть BRENT,F,1.0000,5795.0,4457.0,143060,200202,-7412.0,-411903,-0.04926,-0.67293,
2020-05-29,BR,Опцион на Фьючерсный контракт на нефть BRENT,P,,16.000,17.000,21562,4998.0,787.00,-90.000,0.03788,-0.01769,
2020-05-29,BR,Опцион на Фьючерсный контракт на нефть BRENT,C,1.0000,651.00,188.00,16440,48215,238.00,6093.0,0.01469,0.14465,
2020-05-29,BR,Опцион на Фьючерсный контракт на нефть BRENT,P,1.0000,604.00,173.00,19683,36247,1122.0,1999.0,0.06045,0.05837,
2020-05-29,Eu,Опцион на Фьючерсный контракт на курс евро - российский рубль,C,,3.0000,6.0000,41661,41450,,,,,
2020-05-29,Eu,Опцион на Фьючерсный контракт на курс евро - российский рубль,P,1.0000,10.000,8.0000,3518.0,3527.0,1.0000,,0.00028,,
2020-05-29,Eu,Фьючерсный контракт на курс евро - российский рубль,F,1.0000,1600.0,281.00,14368,44342,-6067.0,14569,-0.29689,0.48934,
2020-05-29,Eu,Опцион на Фьючерсный контракт на курс евро - российский рубль,P,,1.0000,1.0000,10.000,1.0000,,1.0000,,,
2020-05-29,Eu,Опцион на Фьючерсный контракт на курс евро - российский рубль,C,1.0000,20.000,12.000,5065.0,5276.0,,,,,
2020-05-29,Eu,Фьючерсный контракт на курс евро - российский рубль,F,,72.000,24.000,63734,33760,9406.0,-11230,0.17313,-0.24961,
2020-05-29,ED,Опцион на Фьючерсный контракт на курс евро-доллар США,C,1.0000,55.000,21.000,2608.0,2543.0,-47.000,-48.000,-0.01770,-0.01853,
2020-05-29,ED,Опцион на Фьючерсный контракт на курс евро-доллар США,P,1.0000,59.000,20.000,1445.0,1504.0,191.00,192.00,0.15231,0.14634,
2020-05-29,ED,Опцион на Фьючерсный контракт на курс евро-доллар США,P,,1.0000,2.0000,72.000,13.000,,-1.0000,,-0.07143,
2020-05-29,ED,Фьючерсный контракт на курс евро-доллар США,F,1.0000,803.00,1059.0,46666,33654,2477.0,680.00,0.05605,0.02062,
2020-05-29,ED,Фьючерсный контракт на курс евро-доллар США,F,,18.000,21.000,18758,31770,2476.0,4273.0,0.15207,0.15540,
2020-05-29,ED,Опцион на Фьючерсный контракт на курс евро-доллар США,C,,2.0000,1.0000,13.000,78.000,-1.0000,,-0.07143,,
2020-05-29,PLT,Опцион на Фьючерсный контракт на аффинированную платину в слитках,C,1.0000,2.0000,2.0000,39.000,39.000,,,,,
2020-05-29,PLT,Фьючерсный контракт на аффинированную платину в слитках,F,1.0000,372.00,60.000,874.00,6598.0,-32.000,58.000,-0.03532,0.00887,
2020-05-29,PLT,Фьючерсный контракт на аффинированную платину в слитках,F,,8.0000,5.0000,7245.0,1521.0,82.000,-8.0000,0.01145,-0.00523,
2020-05-29,PLT,Опцион на Фьючерсный контракт на аффинированную платину в слитках,C,,1.0000,1.0000,38.000,38.000,,,,,
2020-05-29,PLD,Фьючерсный контракт на аффинированный палладий в слитках,F,,6.0000,6.0000,526.00,637.00,,,,,
2020-05-29,PLD,Фьючерсный контракт на аффинированный палладий в слитках,F,1.0000,179.00,128.00,812.00,701.00,4.0000,4.0000,0.00495,0.00574,
2020-05-29,SNGP,"Фьючерсный контракт на привилегированные акции ПАО ""Сургутнефтегаз""",F,,4.0000,10.000,7311.0,2346.0,785.00,65.000,0.12029,0.02850,
2020-05-29,SNGP,"Опцион на Фьючерсный контракт на привилегированные акции ПАО ""Сургутнефтегаз""",P,,,1.0000,131.00,,,,,,
2020-05-29,SNGP,"Опцион на Фьючерсный контракт на привилегированные акции ПАО ""Сургутнефтегаз""",P,1.0000,2.0000,3.0000,6.0000,137.00,,,,,
2020-05-29,SNGP,"Опцион на Фьючерсный контракт на привилегированные акции ПАО ""Сургутнефтегаз""",C,1.0000,3.0000,3.0000,34.000,34.000,,,,,
2020-05-29,SNGP,"Фьючерсный контракт на привилегированные акции ПАО ""Сургутнефтегаз""",F,1.0000,211.00,23.000,404.00,5369.0,23.000,743.00,0.06037,0.16061,
2020-05-29,FEES,"Фьючерсный контракт на обыкновенные акции ПАО ""ФСК ЕЭС""",F,1.0000,142.00,49.000,1209.0,4066.0,-65.000,25.000,-0.05102,0.00619,
2020-05-29,FEES,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""ФСК ЕЭС""",C,1.0000,3.0000,2.0000,76.000,76.000,,,,,
2020-05-29,FEES,"Фьючерсный контракт на обыкновенные акции ПАО ""ФСК ЕЭС""",F,,3.0000,9.0000,2881.0,24.000,102.00,12.000,0.03670,1.0000,
2020-05-29,NLMK,"Фьючерсный контракт на обыкновенные акции ПАО ""НЛМК""",F,1.0000,72.000,100.00,1453.0,1873.0,27.000,-20.000,0.01893,-0.01057,
2020-05-29,NLMK,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НЛМК""",P,1.0000,1.0000,1.0000,1.0000,1.0000,,,,,
2020-05-29,NLMK,"Фьючерсный контракт на обыкновенные акции ПАО ""НЛМК""",F,,6.0000,2.0000,687.00,267.00,-1.0000,46.000,-0.00145,0.20814,
2020-05-29,NLMK,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НЛМК""",C,1.0000,1.0000,1.0000,2.0000,2.0000,,,,,
2020-05-29,RTSS,Фьючерсный контракт на Индекс голубых фишек,F,1.0000,1.0000,1.0000,1.0000,1.0000,,,,,
2020-05-29,SUGR,Фьючерсный контракт на сахар-сырец,F,1.0000,10.000,3.0000,33.000,23.000,,,,,
2020-05-29,SUGR,Фьючерсный контракт на сахар-сырец,F,,1.0000,,,10.000,,,,,
2020-05-29,AUDU,Фьючерсный контракт на курс австралийский доллар-доллар США,F,1.0000,57.000,60.000,909.00,571.00,-55.000,46.000,-0.05705,0.08762,
2020-05-29,AUDU,Фьючерсный контракт на курс австралийский доллар-доллар США,F,,3.0000,2.0000,741.00,1079.0,-386.00,-487.00,-0.34250,-0.31098,
2020-05-29,GBPU,Фьючерсный контракт на курс фунт стерлингов-доллар США,F,,3.0000,5.0000,13276,981.00,-532.00,-47.000,-0.03853,-0.04572,
2020-05-29,GBPU,Фьючерсный контракт на курс фунт стерлингов-доллар США,F,1.0000,182.00,80.000,1369.0,13664,-235.00,-720.00,-0.14651,-0.05006,
2020-05-29,OFZ2,"Фьючерсный контракт на ""двухлетние"" облигации федерального займа",F,,3.0000,3.0000,1372.0,1566.0,,,,,
2020-05-29,OFZ2,"Фьючерсный контракт на ""двухлетние"" облигации федерального займа",F,1.0000,13.000,5.0000,346.00,152.00,,,,,
2020-05-29,OFZ4,"Фьючерсный контракт на ""четырехлетние"" облигации федерального займа",F,1.0000,10.000,6.0000,329.00,201.00,-13.000,-2.0000,-0.03801,-0.00985,
2020-05-29,OFZ4,"Фьючерсный контракт на ""четырехлетние"" облигации федерального займа",F,,1.0000,4.0000,1538.0,1666.0,-27.000,-38.000,-0.01725,-0.02230,
2020-05-29,RTKM,"Фьючерсный контракт на обыкновенные акции ПАО ""Ростелеком""",F,1.0000,57.000,20.000,578.00,939.00,17.000,-16.000,0.03030,-0.01675,
2020-05-29,RTKM,"Фьючерсный контракт на обыкновенные акции ПАО ""Ростелеком""",F,,3.0000,9.0000,748.00,387.00,-33.000,,-0.04225,,
2020-05-29,MIX,Фьючерсный контракт на Индекс МосБиржи,F,1.0000,290.00,408.00,4004.0,2269.0,-313.00,-74.000,-0.07250,-0.03158,
2020-05-29,MIX,Опцион на Фьючерсный контракт на Индекс МосБиржи,P,1.0000,7.0000,5.0000,10.000,10.000,2.0000,2.0000,0.25000,0.25000,
2020-05-29,MIX,Фьючерсный контракт на Индекс МосБиржи,F,,22.000,14.000,7061.0,8796.0,-330.00,-569.00,-0.04465,-0.06076,
2020-05-29,OFZ6,"Фьючерсный контракт на ""шестилетние"" облигации федерального займа",F,,2.0000,3.0000,2255.0,2686.0,,,,,
2020-05-29,OFZ6,"Фьючерсный контракт на ""шестилетние"" облигации федерального займа",F,1.0000,14.000,7.0000,648.00,217.00,5.0000,5.0000,0.00778,0.02358,
2020-05-29,OF10,"Фьючерсный контракт на ""десятилетние"" облигации федерального займа",F,1.0000,12.000,18.000,670.00,702.00,-62.000,-5.0000,-0.08470,-0.00707,
2020-05-29,OF10,"Фьючерсный контракт на ""десятилетние"" облигации федерального займа",F,,2.0000,3.0000,6149.0,6117.0,67.000,10.000,0.01102,0.00164,
2020-05-29,OF15,"Фьючерсный контракт на ""пятнадцатилетние"" облигации федерального займа",F,,3.0000,3.0000,1382.0,2395.0,,10.000,,0.00419,
2020-05-29,OF15,"Фьючерсный контракт на ""пятнадцатилетние"" облигации федерального займа",F,1.0000,14.000,9.0000,1368.0,355.00,-49.000,-59.000,-0.03458,-0.14251,
2020-05-29,UJPY,Фьючерсный контракт на курс доллар США - японская йена,F,,4.0000,4.0000,2999.0,1659.0,-1126.0,872.00,-0.27297,1.1080,
2020-05-29,UJPY,Фьючерсный контракт на курс доллар США - японская йена,F,1.0000,86.000,60.000,1272.0,2612.0,633.00,-1365.0,0.99061,-0.34322,
2020-05-29,UCHF,Фьючерсный контракт на курс доллар США - швейцарский франк,F,1.0000,20.000,17.000,142.00,77.000,61.000,3.0000,0.75309,0.04054,
2020-05-29,UCHF,Фьючерсный контракт на курс доллар США - швейцарский франк,F,,1.0000,2.0000,1600.0,1665.0,-71.000,-13.000,-0.04249,-0.00775,
2020-05-29,MOEX,Опцион на Фьючерсный контракт на обыкновенные акции ПАО Московская Биржа,C,1.0000,3.0000,3.0000,23.000,23.000,,,,,
2020-05-29,MOEX,Опцион на Фьючерсный контракт на обыкновенные акции ПАО Московская Биржа,P,1.0000,7.0000,5.0000,83.000,618.00,,,,,
2020-05-29,MOEX,Опцион на Фьючерсный контракт на обыкновенные акции ПАО Московская Биржа,P,,,1.0000,535.00,,,,,,
2020-05-29,MOEX,Фьючерсный контракт на обыкновенные акции ПАО Московская Биржа,F,,10.000,4.0000,498.00,2923.0,-7.0000,-198.00,-0.01386,-0.06344,
2020-05-29,MOEX,Фьючерсный контракт на обыкновенные акции ПАО Московская Биржа,F,1.0000,197.00,158.00,5780.0,3355.0,3.0000,194.00,0.00052,0.06137,
2020-05-29,MGNT,"Фьючерсный контракт на обыкновенные акции ПАО ""Магнит""",F,,22.000,7.0000,26991,17486,-2.0000,-4809.0,-0.00007,-0.21570,
2020-05-29,MGNT,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Магнит""",P,,1.0000,,,6.0000,,,,,
2020-05-29,MGNT,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Магнит""",C,,1.0000,2.0000,528.00,522.00,,,,,
2020-05-29,MGNT,"Фьючерсный контракт на обыкновенные акции ПАО ""Магнит""",F,1.0000,460.00,275.00,18743,28248,-6012.0,-1205.0,-0.24286,-0.04091,
2020-05-29,MGNT,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Магнит""",C,1.0000,17.000,21.000,979.00,985.00,,,,,
2020-05-29,MGNT,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Магнит""",P,1.0000,10.000,5.0000,163.00,157.00,,,,,
2020-05-29,RVI,Фьючерсный контракт на волатильность российского рынка,F,1.0000,11.000,3.0000,82.000,82.000,31.000,31.000,0.60784,0.60784,
2020-05-29,GAZR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""",C,,7.0000,8.0000,2825.0,1178.0,5.0000,26.000,0.00177,0.02257,
2020-05-29,GAZR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""",P,1.0000,77.000,71.000,1872.0,3908.0,20.000,26.000,0.01080,0.00670,
2020-05-29,GAZR,"Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""",F,1.0000,1479.0,1182.0,30306,77899,4942.0,-568.00,0.19484,-0.00724,
2020-05-29,GAZR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""",C,1.0000,94.000,99.000,5616.0,7263.0,118.00,97.000,0.02146,0.01354,
2020-05-29,SNGR,"Фьючерсный контракт на обыкновенные акции ПАО ""Сургутнефтегаз""",F,,8.0000,11.000,4397.0,612.00,-9.0000,-58.000,-0.00204,-0.08657,
2020-05-29,SNGR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Сургутнефтегаз""",C,1.0000,3.0000,2.0000,625.00,625.00,,,,,
2020-05-29,SNGR,"Фьючерсный контракт на обыкновенные акции ПАО ""Сургутнефтегаз""",F,1.0000,192.00,126.00,2223.0,6008.0,-121.00,-72.000,-0.05162,-0.01184,
2020-05-29,SNGR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Сургутнефтегаз""",P,,,1.0000,394.00,,,,,,
2020-05-29,SNGR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Сургутнефтегаз""",P,1.0000,2.0000,2.0000,23.000,417.00,22.000,22.000,22.000,0.05570,
2020-05-29,LKOH,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""",C,1.0000,28.000,30.000,996.00,2585.0,,,,,
2020-05-29,LKOH,"Фьючерсный контракт на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""",F,,16.000,29.000,10058,8171.0,1232.0,-595.00,0.13959,-0.06788,
2020-05-29,LKOH,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""",P,,1.0000,1.0000,73.000,24.000,,1.0000,,0.04348,
2020-05-29,LKOH,"Фьючерсный контракт на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""",F,1.0000,472.00,351.00,5826.0,7713.0,-337.00,1490.0,-0.05468,0.23943,
2020-05-29,LKOH,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""",P,1.0000,4.0000,7.0000,33.000,82.000,1.0000,,0.03125,,
2020-05-29,LKOH,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""",C,,3.0000,3.0000,2337.0,748.00,,,,,
2020-05-29,GMKR,"Фьючерсный контракт на обыкновенные акции ПАО ""ГМК ""Норильский никель""",F,,14.000,22.000,5045.0,5874.0,149.00,-144.00,0.03043,-0.02393,
2020-05-29,GMKR,"Фьючерсный контракт на обыкновенные акции ПАО ""ГМК ""Норильский никель""",F,1.0000,112.00,289.00,1645.0,816.00,-246.00,47.000,-0.13009,0.06112,
2020-05-29,GMKR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""ГМК ""Норильский никель""",P,1.0000,4.0000,4.0000,13.000,7.0000,,,,,
2020-05-29,GMKR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""ГМК ""Норильский никель""",P,,2.0000,3.0000,2003.0,2009.0,,,,,
2020-05-29,GMKR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""ГМК ""Норильский никель""",C,,3.0000,3.0000,2064.0,2064.0,,,,,
2020-05-29,GMKR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""ГМК ""Норильский никель""",C,1.0000,8.0000,8.0000,75.000,75.000,,,,,
2020-05-29,RTS,Фьючерсный контракт на Индекс РТС,F,,78.000,110.00,131821,162972,10474,4055.0,0.08631,0.02552,
2020-05-29,RTS,Опцион на Фьючерсный контракт на Индекс РТС,P,1.0000,1701.0,638.00,60885,92115,5869.0,7438.0,0.10668,0.08784,
2020-05-29,RTS,Фьючерсный контракт на Индекс РТС,F,1.0000,2985.0,4318.0,72280,41129,-4863.0,1556.0,-0.06304,0.03932,
2020-05-29,RTS,Опцион на Фьючерсный контракт на Индекс РТС,C,,32.000,35.000,42441,28865,1483.0,-38.000,0.03621,-0.00131,
2020-05-29,RTS,Опцион на Фьючерсный контракт на Индекс РТС,P,,37.000,34.000,52418,21188,2349.0,780.00,0.04692,0.03822,
2020-05-29,RTS,Опцион на Фьючерсный контракт на Индекс РТС,C,1.0000,1178.0,572.00,41305,54881,4665.0,6186.0,0.12732,0.12704,
2020-05-29,GOLD,Опцион на Фьючерсный контракт на аффинированное золото в слитках,C,1.0000,110.00,64.000,1716.0,1701.0,55.000,52.000,0.03311,0.03153,
2020-05-29,GOLD,Опцион на Фьючерсный контракт на аффинированное золото в слитках,P,1.0000,123.00,43.000,1358.0,1382.0,20.000,23.000,0.01495,0.01692,
2020-05-29,GOLD,Фьючерсный контракт на аффинированное золото в слитках,F,,87.000,17.000,64696,41680,-2645.0,-4531.0,-0.03928,-0.09805,
2020-05-29,GOLD,Опцион на Фьючерсный контракт на аффинированное золото в слитках,P,,1.0000,1.0000,26.000,2.0000,3.0000,,0.13043,,
2020-05-29,GOLD,Фьючерсный контракт на аффинированное золото в слитках,F,1.0000,2771.0,1138.0,17653,40669,-2437.0,-551.00,-0.12130,-0.01337,
2020-05-29,GOLD,Опцион на Фьючерсный контракт на аффинированное золото в слитках,C,,3.0000,5.0000,565.00,580.00,,3.0000,,0.00520,
2020-05-29,ROSN,"Фьючерсный контракт на обыкновенные акции ПАО ""НК ""Роснефть""",F,1.0000,266.00,315.00,3212.0,3523.0,-72.000,189.00,-0.02192,0.05669,
2020-05-29,ROSN,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НК ""Роснефть""",P,1.0000,1.0000,1.0000,1.0000,1.0000,,,,,
2020-05-29,ROSN,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НК ""Роснефть""",C,1.0000,5.0000,5.0000,188.00,188.00,,,,,
2020-05-29,ROSN,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НК ""Роснефть""",C,,2.0000,2.0000,187.00,187.00,,,,,
2020-05-29,ROSN,"Фьючерсный контракт на обыкновенные акции ПАО ""НК ""Роснефть""",F,,19.000,12.000,6025.0,5714.0,453.00,192.00,0.08130,0.03477,
2020-05-29,MTSI,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""МТС""",P,,,1.0000,1640.0,,,,,,
2020-05-29,MTSI,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""МТС""",C,1.0000,3.0000,3.0000,23.000,68.000,,,,,
2020-05-29,MTSI,"Фьючерсный контракт на обыкновенные акции ПАО ""МТС""",F,,6.0000,6.0000,1388.0,494.00,114.00,-101.00,0.08948,-0.16975,
2020-05-29,MTSI,"Фьючерсный контракт на обыкновенные акции ПАО ""МТС""",F,1.0000,105.00,47.000,419.00,1313.0,-64.000,151.00,-0.13251,0.12995,
2020-05-29,MTSI,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""МТС""",P,1.0000,5.0000,4.0000,176.00,1816.0,1.0000,1.0000,0.00571,0.00055,
2020-05-29,MTSI,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""МТС""",C,,,1.0000,45.000,,,,,,
2020-05-29,NOTK,"Фьючерсный контракт на обыкновенные акции ПАО ""НОВАТЭК""",F,,4.0000,8.0000,393.00,171.00,83.000,-41.000,0.26774,-0.19340,
2020-05-29,NOTK,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НОВАТЭК""",P,1.0000,1.0000,2.0000,7.0000,7.0000,,,,,
