moment,isin,name,contract_type,iz_fiz,clients_in_long,clients_in_short,short_position,long_position,change_prev_week_short_abs,change_prev_week_long_abs,change_prev_week_short_perc,change_prev_week_long_perc,
2020-12-07,Si,Опцион на Фьючерсный контракт на курс доллар США - российский рубль,P,1.0000,1006.0,752.00,184866,230745,5230.0,2745.0,0.02911,0.01204,
2020-12-07,Si,Фьючерсный контракт на курс доллар США - российский рубль,F,1.0000,15287,9665.0,413510,854130,-29021,19408,-0.06558,0.02325,
2020-12-07,Si,Опцион на Фьючерсный контракт на курс доллар США - российский рубль,C,,44.000,34.000,216711,137902,760.00,8098.0,0.00352,0.06239,
2020-12-07,Si,Опцион на Фьючерсный контракт на курс доллар США - российский рубль,P,,22.000,35.000,135505,89626,399.00,2884.0,0.00295,0.03325,
2020-12-07,Si,Опцион на Фьючерсный контракт на курс доллар США - российский рубль,C,1.0000,1939.0,917.00,328014,406823,19174,11836,0.06208,0.02997,
2020-12-07,Si,Фьючерсный контракт на курс доллар США - российский рубль,F,,240.00,176.00,1281079,840459,2227.0,-46202,0.00174,-0.05211,
2020-12-07,GAZR,"Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""",F,1.0000,2850.0,1017.0,25154,139271,-607.00,7415.0,-0.02356,0.05624,
2020-12-07,GAZR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""",P,,4.0000,7.0000,684.00,195.00,13.000,-3.0000,0.01937,-0.01515,
2020-12-07,GAZR,"Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""",F,,54.000,38.000,134552,20435,10472,2450.0,0.08440,0.13622,
2020-12-07,GAZR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""",C,,8.0000,8.0000,2274.0,1701.0,92.000,16.000,0.04216,0.00950,
2020-12-07,GAZR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""",C,1.0000,129.00,107.00,8289.0,8862.0,1149.0,1225.0,0.16092,0.16040,
2020-12-07,GAZR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""",P,1.0000,113.00,113.00,4062.0,4551.0,259.00,275.00,0.06810,0.06431,
2020-12-07,SNGR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Сургутнефтегаз""",C,1.0000,2.0000,2.0000,9.0000,9.0000,,,,,
2020-12-07,SNGR,"Фьючерсный контракт на обыкновенные акции ПАО ""Сургутнефтегаз""",F,,8.0000,17.000,10355,4099.0,-142.00,5.0000,-0.01353,0.00122,
2020-12-07,SNGR,"Фьючерсный контракт на обыкновенные акции ПАО ""Сургутнефтегаз""",F,1.0000,256.00,54.000,436.00,6692.0,82.000,-65.000,0.23164,-0.00962,
2020-12-07,SNGR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Сургутнефтегаз""",P,1.0000,2.0000,1.0000,6.0000,6.0000,,,,,
2020-12-07,LKOH,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""",P,,2.0000,2.0000,633.00,63.000,,,,,
2020-12-07,LKOH,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""",C,1.0000,87.000,90.000,5697.0,6507.0,,,,,
2020-12-07,LKOH,"Фьючерсный контракт на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""",F,1.0000,747.00,389.00,5854.0,25214,-965.00,660.00,-0.14152,0.02688,
2020-12-07,LKOH,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""",P,1.0000,9.0000,16.000,280.00,850.00,1.0000,1.0000,0.00358,0.00118,
2020-12-07,LKOH,"Фьючерсный контракт на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""",F,,49.000,40.000,22604,3244.0,1729.0,104.00,0.08283,0.03312,
2020-12-07,LKOH,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""",C,,3.0000,5.0000,3709.0,2899.0,61.000,61.000,0.01672,0.02149,
2020-12-07,GMKR,"Фьючерсный контракт на обыкновенные акции ПАО ""ГМК ""Норильский никель""",F,,14.000,30.000,6964.0,6462.0,163.00,-18.000,0.02397,-0.00278,
2020-12-07,GMKR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""ГМК ""Норильский никель""",P,1.0000,4.0000,7.0000,127.00,128.00,,,,,
2020-12-07,GMKR,"Фьючерсный контракт на обыкновенные акции ПАО ""ГМК ""Норильский никель""",F,1.0000,238.00,232.00,1177.0,1679.0,-243.00,-62.000,-0.17113,-0.03561,
2020-12-07,GMKR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""ГМК ""Норильский никель""",C,,1.0000,2.0000,25.000,24.000,,,,,
2020-12-07,GMKR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""ГМК ""Норильский никель""",P,,,1.0000,1.0000,,,,,,
2020-12-07,GMKR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""ГМК ""Норильский никель""",C,1.0000,8.0000,7.0000,78.000,79.000,,,,,
2020-12-07,RTS,Опцион на Фьючерсный контракт на Индекс РТС,P,1.0000,2004.0,858.00,103775,128608,4014.0,5609.0,0.04024,0.04560,
2020-12-07,RTS,Опцион на Фьючерсный контракт на Индекс РТС,C,,37.000,33.000,36599,36077,954.00,2305.0,0.02676,0.06825,
2020-12-07,RTS,Фьючерсный контракт на Индекс РТС,F,1.0000,2931.0,6261.0,131034,52152,227.00,2378.0,0.00174,0.04778,
2020-12-07,RTS,Опцион на Фьючерсный контракт на Индекс РТС,P,,46.000,41.000,48680,23847,2534.0,939.00,0.05491,0.04099,
2020-12-07,RTS,Фьючерсный контракт на Индекс РТС,F,,100.00,85.000,147750,226632,1441.0,-710.00,0.00985,-0.00312,
2020-12-07,RTS,Опцион на Фьючерсный контракт на Индекс РТС,C,1.0000,1117.0,830.00,60282,60804,2669.0,1318.0,0.04633,0.02216,
2020-12-07,GOLD,Фьючерсный контракт на аффинированное золото в слитках,F,,59.000,22.000,89781,32367,1937.0,9511.0,0.02205,0.41613,
2020-12-07,GOLD,Опцион на Фьючерсный контракт на аффинированное золото в слитках,C,1.0000,198.00,76.000,4161.0,4792.0,-4.0000,3.0000,-0.00096,0.00063,
2020-12-07,GOLD,Опцион на Фьючерсный контракт на аффинированное золото в слитках,P,,2.0000,7.0000,852.00,414.00,,2.0000,,0.00485,
